zone_code,dominant_livelihood_zone,scenario,collection_date,projection_end,lead_end,cs_date,pred_phase,obs_phase,pred_continuous,obs_continuous
ET0504,pastoral,ML1,2022-10-01,2023-01-31,3,2023-02-01,3,3,2.9964075849868546,2.996064818813261
ET0504,pastoral,ML1,2022-12-01,2023-01-31,1,2023-02-01,3,3,2.9964075849868546,2.996064818813261
ET0504,pastoral,ML1,2022-11-01,2023-01-31,2,2023-02-01,3,3,2.9964075849868546,2.996064818813261
ET0504,pastoral,ML2,2022-09-01,2023-01-31,4,2023-02-01,4,3,3.4605744735891264,2.996064818813261
ET0504,pastoral,ML2,2022-06-01,2023-01-31,7,2023-02-01,4,3,3.4605744735891264,2.996064818813261
ET0504,pastoral,ML2,2022-07-01,2023-01-31,6,2023-02-01,4,3,3.4605744735891264,2.996064818813261
ET0504,pastoral,ML2,2022-08-01,2023-01-31,5,2023-02-01,4,3,3.4605744735891264,2.996064818813261
ET0504,pastoral,ML1,2023-01-01,2023-01-31,0,2023-02-01,3,3,2.9964075849868546,2.996064818813261
ET0504,pastoral,ML1,2023-02-01,2023-05-31,3,2023-06-01,3,4,2.997107165901655,3.5626814602226045
ET0504,pastoral,ML2,2023-01-01,2023-05-31,4,2023-06-01,3,4,2.9982392534119096,3.5626814602226045
ET0504,pastoral,ML2,2022-12-01,2023-05-31,5,2023-06-01,3,4,2.9982392534119096,3.5626814602226045
ET0504,pastoral,ML2,2022-11-01,2023-05-31,6,2023-06-01,3,4,2.9982392534119096,3.5626814602226045
ET0504,pastoral,ML1,2023-05-01,2023-05-31,0,2023-06-01,3,4,2.997107165901655,3.5626814602226045
ET0504,pastoral,ML1,2023-04-01,2023-05-31,1,2023-06-01,3,4,2.997107165901655,3.5626814602226045
ET0504,pastoral,ML1,2023-03-01,2023-05-31,2,2023-06-01,3,4,2.997107165901655,3.5626814602226045
ET0504,pastoral,ML2,2022-10-01,2023-05-31,7,2023-06-01,3,4,2.9982392534119096,3.5626814602226045
ET0504,pastoral,ML2,2023-04-01,2023-09-30,5,2023-10-01,3,3,2.997107165901655,2.994892979678028
ET0504,pastoral,ML2,2023-03-01,2023-09-30,6,2023-10-01,3,3,2.997107165901655,2.994892979678028
ET0504,pastoral,ML2,2023-02-01,2023-09-30,7,2023-10-01,3,3,2.997107165901655,2.994892979678028
ET0504,pastoral,ML1,2023-09-01,2023-09-30,0,2023-10-01,4,3,3.5626814602226045,2.994892979678028
ET0504,pastoral,ML1,2023-08-01,2023-09-30,1,2023-10-01,4,3,3.5626814602226045,2.994892979678028
ET0504,pastoral,ML1,2023-07-01,2023-09-30,2,2023-10-01,4,3,3.5626814602226045,2.994892979678028
ET0504,pastoral,ML1,2023-06-01,2023-09-30,3,2023-10-01,4,3,3.5626814602226045,2.994892979678028
ET0504,pastoral,ML2,2023-05-01,2023-09-30,4,2023-10-01,3,3,2.997107165901655,2.994892979678028
ET0504,pastoral,ML1,2024-01-01,2024-01-31,0,2024-02-01,3,3,2.994892979678028,2.9501731313553674
ET0504,pastoral,ML1,2023-11-01,2024-01-31,2,2024-02-01,3,3,2.994892979678028,2.9501731313553674
ET0504,pastoral,ML2,2023-09-01,2024-01-31,4,2024-02-01,3,3,2.996064818813261,2.9501731313553674
ET0504,pastoral,ML2,2023-08-01,2024-01-31,5,2024-02-01,3,3,2.996064818813261,2.9501731313553674
ET0504,pastoral,ML2,2023-07-01,2024-01-31,6,2024-02-01,3,3,2.996064818813261,2.9501731313553674
ET0504,pastoral,ML2,2023-06-01,2024-01-31,7,2024-02-01,3,3,2.996064818813261,2.9501731313553674
ET0504,pastoral,ML1,2023-10-01,2024-01-31,3,2024-02-01,3,3,2.994892979678028,2.9501731313553674
ET0504,pastoral,ML1,2023-12-01,2024-01-31,1,2024-02-01,3,3,2.994892979678028,2.9501731313553674
ET0504,pastoral,ML2,2023-10-01,2024-05-31,7,2024-06-01,3,3,2.9988281608647664,2.9958316742262623
ET0504,pastoral,ML2,2023-12-01,2024-05-31,5,2024-06-01,3,3,2.9988281608647664,2.9958316742262623
ET0504,pastoral,ML1,2024-02-01,2024-05-31,3,2024-06-01,3,3,2.9501731313553674,2.9958316742262623
ET0504,pastoral,ML1,2024-03-01,2024-05-31,2,2024-06-01,3,3,2.9501731313553674,2.9958316742262623
ET0504,pastoral,ML1,2024-04-01,2024-05-31,1,2024-06-01,3,3,2.850370398737953,2.9958316742262623
ET0504,pastoral,ML1,2024-05-01,2024-05-31,0,2024-06-01,3,3,2.850370398737953,2.9958316742262623
ET0504,pastoral,ML2,2023-11-01,2024-05-31,6,2024-06-01,3,3,2.9988281608647664,2.9958316742262623
ET0504,pastoral,ML2,2024-01-01,2024-05-31,4,2024-06-01,3,3,2.9988281608647664,2.9958316742262623
ET0504,pastoral,ML2,2024-02-01,2024-09-30,7,2024-10-01,3,3,2.9501731313553674,2.9905077718130944
ET0504,pastoral,ML2,2024-03-01,2024-09-30,6,2024-10-01,3,3,2.9501731313553674,2.9905077718130944
ET0504,pastoral,ML2,2024-04-01,2024-09-30,5,2024-10-01,3,3,2.850370398737953,2.9905077718130944
ET0504,pastoral,ML2,2024-05-01,2024-09-30,4,2024-10-01,3,3,2.850370398737953,2.9905077718130944
ET0504,pastoral,ML1,2024-06-01,2024-09-30,3,2024-10-01,3,3,2.9958316742262623,2.9905077718130944
ET0504,pastoral,ML1,2024-09-01,2024-09-30,0,2024-10-01,3,3,2.9955435157883104,2.9905077718130944
ET0504,pastoral,ML1,2024-08-01,2024-09-30,1,2024-10-01,3,3,2.9955435157883104,2.9905077718130944
ET0504,pastoral,ML1,2024-07-01,2024-09-30,2,2024-10-01,3,3,2.9955435157883104,2.9905077718130944
ET0505,pastoral,ML2,2019-06-01,2020-01-31,7,2020-02-01,3,2,2.518735281721873,1.9844957588147176
ET0505,pastoral,ML1,2019-11-01,2020-01-31,2,2020-02-01,3,2,2.4359859192682474,1.9844957588147176
ET0505,pastoral,ML2,2019-07-01,2020-01-31,6,2020-02-01,3,2,2.518735281721873,1.9844957588147176
ET0505,pastoral,ML1,2019-12-01,2020-01-31,1,2020-02-01,3,2,2.4359859192682474,1.9844957588147176
ET0505,pastoral,ML1,2019-10-01,2020-01-31,3,2020-02-01,3,2,2.4359859192682474,1.9844957588147176
ET0505,pastoral,ML1,2020-05-01,2020-05-31,0,2020-06-01,3,3,2.7082262979249156,2.7082262979249156
ET0505,pastoral,ML1,2020-04-01,2020-05-31,1,2020-06-01,3,3,2.7082262979249156,2.7082262979249156
ET0505,pastoral,ML1,2020-03-01,2020-05-31,2,2020-06-01,2,3,1.9844957588147176,2.7082262979249156
ET0505,pastoral,ML1,2020-02-01,2020-05-31,3,2020-06-01,2,3,1.9844957588147176,2.7082262979249156
ET0505,pastoral,ML2,2019-12-01,2020-05-31,5,2020-06-01,2,3,1.9712396456134096,2.7082262979249156
ET0505,pastoral,ML2,2019-11-01,2020-05-31,6,2020-06-01,2,3,1.9712396456134096,2.7082262979249156
ET0505,pastoral,ML2,2019-10-01,2020-05-31,7,2020-06-01,2,3,1.9712396456134096,2.7082262979249156
ET0505,pastoral,ML1,2020-09-01,2020-09-30,0,2020-10-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML1,2020-08-01,2020-09-30,1,2020-10-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML1,2020-07-01,2020-09-30,2,2020-10-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML1,2020-06-01,2020-09-30,3,2020-10-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML2,2020-05-01,2020-09-30,4,2020-10-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML2,2020-04-01,2020-09-30,5,2020-10-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML2,2020-03-01,2020-09-30,6,2020-10-01,2,3,1.9858598350176104,2.9121191150542125
ET0505,pastoral,ML2,2020-02-01,2020-09-30,7,2020-10-01,2,3,1.9858598350176104,2.9121191150542125
ET0505,pastoral,ML2,2020-06-01,2021-01-31,7,2021-02-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML2,2020-07-01,2021-01-31,6,2021-02-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML1,2021-01-01,2021-01-31,0,2021-02-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML1,2020-12-01,2021-01-31,1,2021-02-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML1,2020-11-01,2021-01-31,2,2021-02-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML1,2020-10-01,2021-01-31,3,2021-02-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML2,2020-09-01,2021-01-31,4,2021-02-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML2,2020-08-01,2021-01-31,5,2021-02-01,3,3,2.9424792912268187,2.9121191150542125
ET0505,pastoral,ML1,2021-03-01,2021-05-31,2,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML1,2021-02-01,2021-05-31,3,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML2,2020-11-01,2021-05-31,6,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML2,2020-10-01,2021-05-31,7,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML1,2021-05-01,2021-05-31,0,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML2,2020-12-01,2021-05-31,5,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML2,2021-01-01,2021-05-31,4,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML1,2021-04-01,2021-05-31,1,2021-06-01,3,2,2.9121191150542125,1.9606348022512177
ET0505,pastoral,ML2,2021-05-01,2021-09-30,4,2021-10-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML2,2021-04-01,2021-09-30,5,2021-10-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML2,2021-03-01,2021-09-30,6,2021-10-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML2,2021-02-01,2021-09-30,7,2021-10-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML1,2021-06-01,2021-09-30,3,2021-10-01,3,3,2.9121191150542125,2.9121191150542125
ET0505,pastoral,ML1,2022-01-01,2022-01-31,0,2022-02-01,3,4,2.9121191150542125,3.322778344000058
ET0505,pastoral,ML1,2021-12-01,2022-01-31,1,2022-02-01,3,4,2.9121191150542125,3.322778344000058
ET0505,pastoral,ML1,2021-11-01,2022-01-31,2,2022-02-01,3,4,2.9121191150542125,3.322778344000058
ET0505,pastoral,ML1,2021-10-01,2022-01-31,3,2022-02-01,3,4,2.9121191150542125,3.322778344000058
ET0505,pastoral,ML2,2021-06-01,2022-01-31,7,2022-02-01,3,4,2.9121191150542125,3.322778344000058
ET0505,pastoral,ML1,2022-04-01,2022-05-31,1,2022-06-01,4,4,3.322778344000058,3.3231761904738173
ET0505,pastoral,ML2,2022-01-01,2022-05-31,4,2022-06-01,3,4,2.9121191150542125,3.3231761904738173
ET0505,pastoral,ML1,2022-05-01,2022-05-31,0,2022-06-01,4,4,3.322778344000058,3.3231761904738173
ET0505,pastoral,ML2,2021-12-01,2022-05-31,5,2022-06-01,3,4,2.9121191150542125,3.3231761904738173
ET0505,pastoral,ML2,2021-11-01,2022-05-31,6,2022-06-01,3,4,2.9121191150542125,3.3231761904738173
ET0505,pastoral,ML2,2021-10-01,2022-05-31,7,2022-06-01,3,4,2.9121191150542125,3.3231761904738173
ET0505,pastoral,ML1,2022-02-01,2022-05-31,3,2022-06-01,4,4,3.322778344000058,3.3231761904738173
ET0505,pastoral,ML1,2022-03-01,2022-05-31,2,2022-06-01,4,4,3.322778344000058,3.3231761904738173
ET0505,pastoral,ML2,2022-02-01,2022-09-30,7,2022-10-01,4,3,3.322778344000058,2.9160572341670754
ET0505,pastoral,ML2,2022-04-01,2022-09-30,5,2022-10-01,4,3,3.322778344000058,2.9160572341670754
ET0505,pastoral,ML2,2022-03-01,2022-09-30,6,2022-10-01,4,3,3.322778344000058,2.9160572341670754
ET0505,pastoral,ML1,2022-09-01,2022-09-30,0,2022-10-01,4,3,3.3231761904738173,2.9160572341670754
ET0505,pastoral,ML1,2022-08-01,2022-09-30,1,2022-10-01,4,3,3.3231761904738173,2.9160572341670754
ET0505,pastoral,ML1,2022-06-01,2022-09-30,3,2022-10-01,4,3,3.3231761904738173,2.9160572341670754
ET0505,pastoral,ML1,2022-07-01,2022-09-30,2,2022-10-01,4,3,3.3231761904738173,2.9160572341670754
ET0505,pastoral,ML2,2022-05-01,2022-09-30,4,2022-10-01,4,3,3.322778344000058,2.9160572341670754
ET0505,pastoral,ML1,2022-10-01,2023-01-31,3,2023-02-01,3,4,2.9160572341670754,3.325913003552704
ET0505,pastoral,ML1,2022-12-01,2023-01-31,1,2023-02-01,3,4,2.9160572341670754,3.325913003552704
ET0505,pastoral,ML1,2022-11-01,2023-01-31,2,2023-02-01,3,4,2.9160572341670754,3.325913003552704
ET0505,pastoral,ML2,2022-09-01,2023-01-31,4,2023-02-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML2,2022-06-01,2023-01-31,7,2023-02-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML2,2022-07-01,2023-01-31,6,2023-02-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML2,2022-08-01,2023-01-31,5,2023-02-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML1,2023-01-01,2023-01-31,0,2023-02-01,3,4,2.9160572341670754,3.325913003552704
ET0505,pastoral,ML1,2023-02-01,2023-05-31,3,2023-06-01,4,4,3.325913003552704,3.8681786725813185
ET0505,pastoral,ML2,2023-01-01,2023-05-31,4,2023-06-01,3,4,2.9160572341670754,3.8681786725813185
ET0505,pastoral,ML2,2022-12-01,2023-05-31,5,2023-06-01,3,4,2.9160572341670754,3.8681786725813185
ET0505,pastoral,ML2,2022-11-01,2023-05-31,6,2023-06-01,3,4,2.9160572341670754,3.8681786725813185
ET0505,pastoral,ML1,2023-05-01,2023-05-31,0,2023-06-01,4,4,3.325913003552704,3.8681786725813185
ET0505,pastoral,ML1,2023-04-01,2023-05-31,1,2023-06-01,4,4,3.325913003552704,3.8681786725813185
ET0505,pastoral,ML1,2023-03-01,2023-05-31,2,2023-06-01,4,4,3.325913003552704,3.8681786725813185
ET0505,pastoral,ML2,2022-10-01,2023-05-31,7,2023-06-01,3,4,2.9160572341670754,3.8681786725813185
ET0505,pastoral,ML2,2023-04-01,2023-09-30,5,2023-10-01,4,4,3.325913003552704,3.325913003552704
ET0505,pastoral,ML2,2023-03-01,2023-09-30,6,2023-10-01,4,4,3.325913003552704,3.325913003552704
ET0505,pastoral,ML2,2023-02-01,2023-09-30,7,2023-10-01,4,4,3.325913003552704,3.325913003552704
ET0505,pastoral,ML1,2023-09-01,2023-09-30,0,2023-10-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML1,2023-08-01,2023-09-30,1,2023-10-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML1,2023-07-01,2023-09-30,2,2023-10-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML1,2023-06-01,2023-09-30,3,2023-10-01,4,4,3.8681786725813185,3.325913003552704
ET0505,pastoral,ML2,2023-05-01,2023-09-30,4,2023-10-01,4,4,3.325913003552704,3.325913003552704
ET0505,pastoral,ML1,2024-01-01,2024-01-31,0,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML1,2023-11-01,2024-01-31,2,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML2,2023-09-01,2024-01-31,4,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML2,2023-08-01,2024-01-31,5,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML2,2023-07-01,2024-01-31,6,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML2,2023-06-01,2024-01-31,7,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML1,2023-10-01,2024-01-31,3,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML1,2023-12-01,2024-01-31,1,2024-02-01,4,3,3.325913003552704,2.6265405973738583
ET0505,pastoral,ML2,2023-10-01,2024-05-31,7,2024-06-01,3,3,2.9160572341670754,2.9121191150542125
ET0505,pastoral,ML2,2023-12-01,2024-05-31,5,2024-06-01,3,3,2.9160572341670754,2.9121191150542125
ET0505,pastoral,ML1,2024-02-01,2024-05-31,3,2024-06-01,3,3,2.6265405973738583,2.9121191150542125
ET0505,pastoral,ML1,2024-03-01,2024-05-31,2,2024-06-01,3,3,2.6265405973738583,2.9121191150542125
ET0505,pastoral,ML1,2024-04-01,2024-05-31,1,2024-06-01,3,3,2.865897300388592,2.9121191150542125
ET0505,pastoral,ML1,2024-05-01,2024-05-31,0,2024-06-01,3,3,2.865897300388592,2.9121191150542125
ET0505,pastoral,ML2,2023-11-01,2024-05-31,6,2024-06-01,3,3,2.9160572341670754,2.9121191150542125
ET0505,pastoral,ML2,2024-01-01,2024-05-31,4,2024-06-01,3,3,2.9160572341670754,2.9121191150542125
ET0505,pastoral,ML2,2024-02-01,2024-09-30,7,2024-10-01,3,3,2.6226024782609954,2.6638468405445894
ET0505,pastoral,ML2,2024-03-01,2024-09-30,6,2024-10-01,3,3,2.6226024782609954,2.6638468405445894
ET0505,pastoral,ML2,2024-04-01,2024-09-30,5,2024-10-01,3,3,2.86253915250704,2.6638468405445894
ET0505,pastoral,ML2,2024-05-01,2024-09-30,4,2024-10-01,3,3,2.86253915250704,2.6638468405445894
ET0505,pastoral,ML1,2024-06-01,2024-09-30,3,2024-10-01,3,3,2.9121191150542125,2.6638468405445894
ET0505,pastoral,ML1,2024-09-01,2024-09-30,0,2024-10-01,3,3,2.9121191150542125,2.6638468405445894
ET0505,pastoral,ML1,2024-08-01,2024-09-30,1,2024-10-01,3,3,2.9121191150542125,2.6638468405445894
ET0505,pastoral,ML1,2024-07-01,2024-09-30,2,2024-10-01,3,3,2.9121191150542125,2.6638468405445894
ET0506,pastoral,ML2,2019-06-01,2020-01-31,7,2020-02-01,3,3,2.35530580357665,2.4758771077552018
ET0506,pastoral,ML1,2019-11-01,2020-01-31,2,2020-02-01,2,3,2.1609063293843054,2.4758771077552018
ET0506,pastoral,ML2,2019-07-01,2020-01-31,6,2020-02-01,3,3,2.35530580357665,2.4758771077552018
ET0506,pastoral,ML1,2019-12-01,2020-01-31,1,2020-02-01,2,3,2.1609063293843054,2.4758771077552018
ET0506,pastoral,ML1,2019-10-01,2020-01-31,3,2020-02-01,2,3,2.1609063293843054,2.4758771077552018
ET0506,pastoral,ML1,2020-05-01,2020-05-31,0,2020-06-01,3,3,2.9439007888391617,2.9439007888391617
ET0506,pastoral,ML1,2020-04-01,2020-05-31,1,2020-06-01,3,3,2.9439007888391617,2.9439007888391617
ET0506,pastoral,ML1,2020-03-01,2020-05-31,2,2020-06-01,3,3,2.4758771077552018,2.9439007888391617
ET0506,pastoral,ML1,2020-02-01,2020-05-31,3,2020-06-01,3,3,2.4758771077552018,2.9439007888391617
ET0506,pastoral,ML2,2019-12-01,2020-05-31,5,2020-06-01,2,3,2.1202847547091586,2.9439007888391617
ET0506,pastoral,ML2,2019-11-01,2020-05-31,6,2020-06-01,2,3,2.1202847547091586,2.9439007888391617
ET0506,pastoral,ML2,2019-10-01,2020-05-31,7,2020-06-01,2,3,2.1202847547091586,2.9439007888391617
ET0506,pastoral,ML1,2020-09-01,2020-09-30,0,2020-10-01,3,3,2.9472038782808836,2.873366570910082
ET0506,pastoral,ML1,2020-08-01,2020-09-30,1,2020-10-01,3,3,2.9472038782808836,2.873366570910082
ET0506,pastoral,ML1,2020-07-01,2020-09-30,2,2020-10-01,3,3,2.9472038782808836,2.873366570910082
ET0506,pastoral,ML1,2020-06-01,2020-09-30,3,2020-10-01,3,3,2.9472038782808836,2.873366570910082
ET0506,pastoral,ML2,2020-05-01,2020-09-30,4,2020-10-01,3,3,2.9472038782808836,2.873366570910082
ET0506,pastoral,ML2,2020-04-01,2020-09-30,5,2020-10-01,3,3,2.9472038782808836,2.873366570910082
ET0506,pastoral,ML2,2020-03-01,2020-09-30,6,2020-10-01,3,3,2.717312692766398,2.873366570910082
ET0506,pastoral,ML2,2020-02-01,2020-09-30,7,2020-10-01,3,3,2.717312692766398,2.873366570910082
ET0506,pastoral,ML2,2020-06-01,2021-01-31,7,2021-02-01,3,3,2.9471860259798905,2.873366570910082
ET0506,pastoral,ML2,2020-07-01,2021-01-31,6,2021-02-01,3,3,2.9471860259798905,2.873366570910082
ET0506,pastoral,ML1,2021-01-01,2021-01-31,0,2021-02-01,3,3,2.873366570910082,2.873366570910082
ET0506,pastoral,ML1,2020-12-01,2021-01-31,1,2021-02-01,3,3,2.873366570910082,2.873366570910082
ET0506,pastoral,ML1,2020-11-01,2021-01-31,2,2021-02-01,3,3,2.873366570910082,2.873366570910082
ET0506,pastoral,ML1,2020-10-01,2021-01-31,3,2021-02-01,3,3,2.873366570910082,2.873366570910082
ET0506,pastoral,ML2,2020-09-01,2021-01-31,4,2021-02-01,3,3,2.9471860259798905,2.873366570910082
ET0506,pastoral,ML2,2020-08-01,2021-01-31,5,2021-02-01,3,3,2.9471860259798905,2.873366570910082
ET0506,pastoral,ML1,2021-03-01,2021-05-31,2,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML1,2021-02-01,2021-05-31,3,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML2,2020-11-01,2021-05-31,6,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML2,2020-10-01,2021-05-31,7,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML1,2021-05-01,2021-05-31,0,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML2,2020-12-01,2021-05-31,5,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML2,2021-01-01,2021-05-31,4,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML1,2021-04-01,2021-05-31,1,2021-06-01,3,3,2.873366570910082,2.797138322431996
ET0506,pastoral,ML2,2021-05-01,2021-09-30,4,2021-10-01,3,3,2.873392541905844,2.8734185129016057
ET0506,pastoral,ML2,2021-04-01,2021-09-30,5,2021-10-01,3,3,2.873392541905844,2.8734185129016057
ET0506,pastoral,ML2,2021-03-01,2021-09-30,6,2021-10-01,3,3,2.873392541905844,2.8734185129016057
ET0506,pastoral,ML2,2021-02-01,2021-09-30,7,2021-10-01,3,3,2.873392541905844,2.8734185129016057
ET0506,pastoral,ML1,2021-06-01,2021-09-30,3,2021-10-01,3,3,2.8734185129016057,2.8734185129016057
ET0506,pastoral,ML1,2022-01-01,2022-01-31,0,2022-02-01,3,4,2.8734185129016057,3.4119550068843494
ET0506,pastoral,ML1,2021-12-01,2022-01-31,1,2022-02-01,3,4,2.8734185129016057,3.4119550068843494
ET0506,pastoral,ML1,2021-11-01,2022-01-31,2,2022-02-01,3,4,2.8734185129016057,3.4119550068843494
ET0506,pastoral,ML1,2021-10-01,2022-01-31,3,2022-02-01,3,4,2.8734185129016057,3.4119550068843494
ET0506,pastoral,ML2,2021-06-01,2022-01-31,7,2022-02-01,3,4,2.8734185129016057,3.4119550068843494
ET0506,pastoral,ML1,2022-04-01,2022-05-31,1,2022-06-01,4,4,3.4119550068843494,3.412290862222245
ET0506,pastoral,ML2,2022-01-01,2022-05-31,4,2022-06-01,3,4,2.8810818313487,3.412290862222245
ET0506,pastoral,ML1,2022-05-01,2022-05-31,0,2022-06-01,4,4,3.4119550068843494,3.412290862222245
ET0506,pastoral,ML2,2021-12-01,2022-05-31,5,2022-06-01,3,4,2.8810818313487,3.412290862222245
ET0506,pastoral,ML2,2021-11-01,2022-05-31,6,2022-06-01,3,4,2.8810818313487,3.412290862222245
ET0506,pastoral,ML2,2021-10-01,2022-05-31,7,2022-06-01,3,4,2.8810818313487,3.412290862222245
ET0506,pastoral,ML1,2022-02-01,2022-05-31,3,2022-06-01,4,4,3.4119550068843494,3.412290862222245
ET0506,pastoral,ML1,2022-03-01,2022-05-31,2,2022-06-01,4,4,3.4119550068843494,3.412290862222245
ET0506,pastoral,ML2,2022-02-01,2022-09-30,7,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML2,2022-04-01,2022-09-30,5,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML2,2022-03-01,2022-09-30,6,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML1,2022-09-01,2022-09-30,0,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML1,2022-08-01,2022-09-30,1,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML1,2022-06-01,2022-09-30,3,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML1,2022-07-01,2022-09-30,2,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML2,2022-05-01,2022-09-30,4,2022-10-01,4,4,3.412290862222245,3.4091387795449486
ET0506,pastoral,ML1,2022-10-01,2023-01-31,3,2023-02-01,4,4,3.4091387795449486,3.8073121597761856
ET0506,pastoral,ML1,2022-12-01,2023-01-31,1,2023-02-01,4,4,3.4091387795449486,3.8073121597761856
ET0506,pastoral,ML1,2022-11-01,2023-01-31,2,2023-02-01,4,4,3.4091387795449486,3.8073121597761856
ET0506,pastoral,ML2,2022-09-01,2023-01-31,4,2023-02-01,4,4,3.810127769352409,3.8073121597761856
ET0506,pastoral,ML2,2022-06-01,2023-01-31,7,2023-02-01,4,4,3.810127769352409,3.8073121597761856
ET0506,pastoral,ML2,2022-07-01,2023-01-31,6,2023-02-01,4,4,3.810127769352409,3.8073121597761856
ET0506,pastoral,ML2,2022-08-01,2023-01-31,5,2023-02-01,4,4,3.810127769352409,3.8073121597761856
ET0506,pastoral,ML1,2023-01-01,2023-01-31,0,2023-02-01,4,4,3.4091387795449486,3.8073121597761856
ET0506,pastoral,ML1,2023-02-01,2023-05-31,3,2023-06-01,4,4,3.8073121597761856,3.810127769352409
ET0506,pastoral,ML2,2023-01-01,2023-05-31,4,2023-06-01,4,4,3.4091387795449486,3.810127769352409
ET0506,pastoral,ML2,2022-12-01,2023-05-31,5,2023-06-01,4,4,3.4091387795449486,3.810127769352409
ET0506,pastoral,ML2,2022-11-01,2023-05-31,6,2023-06-01,4,4,3.4091387795449486,3.810127769352409
ET0506,pastoral,ML1,2023-05-01,2023-05-31,0,2023-06-01,4,4,3.8073121597761856,3.810127769352409
ET0506,pastoral,ML1,2023-04-01,2023-05-31,1,2023-06-01,4,4,3.8073121597761856,3.810127769352409
ET0506,pastoral,ML1,2023-03-01,2023-05-31,2,2023-06-01,4,4,3.8073121597761856,3.810127769352409
ET0506,pastoral,ML2,2022-10-01,2023-05-31,7,2023-06-01,4,4,3.4091387795449486,3.810127769352409
ET0506,pastoral,ML2,2023-04-01,2023-09-30,5,2023-10-01,4,4,3.8073121597761856,3.8073121597761856
ET0506,pastoral,ML2,2023-03-01,2023-09-30,6,2023-10-01,4,4,3.8073121597761856,3.8073121597761856
