zone_code,dominant_livelihood_zone,scenario,collection_date,projection_end,lead_end,cs_date,pred_phase,obs_phase,pred_continuous,obs_continuous
ET0416,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET0416,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET0416,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET0417,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,2,1.0035440060641576,1.258326004011023
ET0417,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,2,1.0035440060641576,1.258326004011023
ET0417,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,2,1.0035440060641576,1.258326004011023
ET0417,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,2,1.0035440060641576,1.258326004011023
ET0417,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,3,1.0179516132911448,1.671989886468731
ET0417,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,3,1.0179516132911448,1.671989886468731
ET0417,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,3,1.0179516132911448,1.671989886468731
ET0417,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,3,1.2621971498247675,1.671989886468731
ET0417,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,3,1.2621971498247675,1.671989886468731
ET0417,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,3,1.0179516132911448,1.671989886468731
ET0417,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,3,1.2621971498247675,1.671989886468731
ET0417,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,3,1.2621971498247675,1.671989886468731
ET0418,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0418,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.001442165543118,1.001442165543118
ET0419,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0419,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,1.2625966495503,1.2625966495503
ET0420,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET0420,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET0420,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET0420,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET0420,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.005179588215943,1.0
ET0420,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.005179588215943,1.0
ET0420,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.005179588215943,1.0
ET0420,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET0420,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET0420,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.005179588215943,1.0
ET0420,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET0420,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET0421,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,2,2.209816785458283,1.8490323909152604
ET0421,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,2,2.209816785458283,1.8490323909152604
ET0421,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,2,2.209816785458283,1.8490323909152604
ET0421,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,2,2.209816785458283,1.8490323909152604
ET0421,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.416909875097145,2.6753670293807272
ET0421,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.416909875097145,2.6753670293807272
ET0421,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.416909875097145,2.6753670293807272
ET0421,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,1.9949375015631952,2.6753670293807272
ET0421,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,1.9949375015631952,2.6753670293807272
ET0421,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.416909875097145,2.6753670293807272
ET0421,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.416909875097145,2.6753670293807272
ET0421,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.416909875097145,2.6753670293807272
ET0501,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,2,1.9804519701420655,2.064721194269653
ET0501,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,2,1.9804519701420655,2.064721194269653
ET0501,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,2,1.9804519701420655,2.064721194269653
ET0501,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,2,1.9804519701420655,2.064721194269653
ET0501,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,2,1.9918901603361747,2.0611794586338483
ET0501,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,2,1.9918901603361747,2.0611794586338483
ET0501,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,2,1.9918901603361747,2.0611794586338483
ET0501,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,2.064721194269653,2.0611794586338483
ET0501,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,2.064721194269653,2.0611794586338483
ET0501,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,2,1.9918901603361747,2.0611794586338483
ET0501,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,2.064721194269653,2.0611794586338483
ET0501,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,2.064721194269653,2.0611794586338483
ET0502,agropastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,2,2.0373673772364533,1.914719837735031
ET0502,agropastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,2,2.0373673772364533,1.914719837735031
ET0502,agropastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,2,2.0373673772364533,1.914719837735031
ET0502,agropastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,2,2.0373673772364533,1.914719837735031
ET0502,agropastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,2,2.0454520680152903,1.9364397956425272
ET0502,agropastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,2,2.0454520680152903,1.9364397956425272
ET0502,agropastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,2,2.0454520680152903,1.9364397956425272
ET0502,agropastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,1.9349801417902257,1.9364397956425272
ET0502,agropastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,1.9349801417902257,1.9364397956425272
ET0502,agropastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,2,2.0454520680152903,1.9364397956425272
ET0502,agropastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,1.940632748489529,1.9364397956425272
ET0502,agropastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,1.940632748489529,1.9364397956425272
ET0503,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.97912036793971,2.796846378770159
ET0503,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.97912036793971,2.796846378770159
ET0503,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.97912036793971,2.796846378770159
ET0503,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.97912036793971,2.796846378770159
ET0503,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0503,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.796846378770159,2.796846378770159
ET0504,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,3.0,3.002327415774664
ET0504,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,3.0,3.002327415774664
ET0504,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,3.0,3.002327415774664
ET0504,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,3.0,3.002327415774664
ET0504,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,3.005323902413168,3.0
ET0504,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,3.005323902413168,3.0
ET0504,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,3.005323902413168,3.0
ET0504,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.999741558699167,3.0
ET0504,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.999741558699167,3.0
ET0504,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,3.005323902413168,3.0
ET0504,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,3.005323902413168,3.0
ET0504,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,3.005323902413168,3.0
ET0505,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0505,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.9560595575271056,2.9560595575271056
ET0506,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.9367092564508024,2.9363734011129066
ET0506,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.9367092564508024,2.9363734011129066
ET0506,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.9367092564508024,2.9363734011129066
ET0506,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.9367092564508024,2.9363734011129066
ET0506,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.9367092564508024,2.9367092564508024
ET0506,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.9367092564508024,2.9367092564508024
ET0506,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.9367092564508024,2.9367092564508024
ET0506,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.9363734011129066,2.9367092564508024
ET0506,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.9363734011129066,2.9367092564508024
ET0506,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.9367092564508024,2.9367092564508024
ET0506,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.9367092564508024,2.9367092564508024
ET0506,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.9367092564508024,2.9367092564508024
ET0507,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0507,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,3.0000000000000004,3.0000000000000004
ET0508,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.9999999999999996,2.999018368981202
ET0508,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.9999999999999996,2.999018368981202
ET0508,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.9999999999999996,2.999018368981202
ET0508,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.9999999999999996,2.999018368981202
ET0508,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0508,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0508,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0508,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.999916010363258,2.9999999999999996
ET0508,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.999916010363258,2.9999999999999996
ET0508,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0508,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0508,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0509,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.9978886936537004,2.863805729989668
ET0509,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.9978886936537004,2.863805729989668
ET0509,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.9978886936537004,2.863805729989668
ET0509,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.9978886936537004,2.863805729989668
ET0509,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,3.0,3.0
ET0509,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,3.0,3.0
ET0509,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,3.0,3.0
ET0509,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.874480915884764,3.0
ET0509,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.874480915884764,3.0
ET0509,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,3.0,3.0
ET0509,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,3.0,3.0
ET0509,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,3.0,3.0
ET0510,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.9999999999999996,2.9994232381059085
ET0510,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.9999999999999996,2.9994232381059085
ET0510,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.9999999999999996,2.9994232381059085
ET0510,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.9999999999999996,2.9994232381059085
ET0510,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0510,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0510,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0510,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.9994232381059085,2.9999999999999996
ET0510,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.9994232381059085,2.9999999999999996
ET0510,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0510,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0510,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0511,pastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,3,3,2.9999999999999996,2.2425414426475117
ET0511,pastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,3,3,2.9999999999999996,2.2425414426475117
ET0511,pastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,3,3,2.9999999999999996,2.2425414426475117
ET0511,pastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,3,3,2.9999999999999996,2.2425414426475117
ET0511,pastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0511,pastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0511,pastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0511,pastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,3,2.5733522272445404,2.9999999999999996
ET0511,pastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,3,2.5733522272445404,2.9999999999999996
ET0511,pastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0511,pastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0511,pastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,3,2.9999999999999996,2.9999999999999996
ET0602,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET0602,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET0602,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET0603,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0603,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.013369968739885,1.013369968739885
ET0604,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0604,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0352314905020847,1.0352314905020847
ET0605,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
