window,lhz,lead,zone_code,n,accuracy,f1_weighted,mae,rmse,r2,accuracy_baseline,f1_weighted_baseline,mae_baseline,rmse_baseline,r2_baseline
default,crop_farming,4,ET0721,9,0.4444444444444444,0.4747474747474747,0.5555555555555556,0.7453559924999299,-1.5,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.4714045207910317,0.0
default,crop_farming,4,ET0722,9,0.5555555555555556,0.48148148148148145,0.4444444444444444,0.6666666666666666,-0.8000000000000003,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7453559924999299,-1.2500000000000004
default,crop_farming,4,ET0723,9,0.4444444444444444,0.5185185185185185,0.7777777777777778,1.1055415967851334,-3.950000000000001,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.816496580927726,-1.7000000000000006
default,crop_farming,4,ET0724,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1101,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1102,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1103,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1104,9,0.2222222222222222,0.14320987654320985,0.7777777777777778,0.8819171036881969,-0.7500000000000002,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.247219128924647,-2.5000000000000004
default,crop_farming,4,ET1105,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1106,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1202,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1203,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1204,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1301,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5
default,crop_farming,4,ET1401,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,4,ET1501,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.1111111111111111,0.16666666666666666,1.1111111111111112,1.247219128924647,-6.0
default,crop_farming,4,ET1502,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.7777777777777778,0.738095238095238,0.2222222222222222,0.4714045207910317,0.0
default,crop_farming,4,ET1600,9,0.6666666666666666,0.586894586894587,0.3333333333333333,0.5773502691896257,-0.038461538461538325,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.9428090415820634,-1.7692307692307687
default,crop_farming,8,ET0101,9,0.1111111111111111,0.1111111111111111,1.4444444444444444,1.6666666666666667,-0.4802631578947367,0.5555555555555556,0.5396825396825397,1.0,1.5986105077709065,-0.36184210526315796
default,crop_farming,8,ET0102,9,0.2222222222222222,0.15555555555555556,1.2222222222222223,1.5275252316519468,-0.4104477611940298,0.5555555555555556,0.5888888888888889,1.0,1.5986105077709065,-0.544776119402985
default,crop_farming,8,ET0103,9,0.1111111111111111,0.031746031746031744,1.3333333333333333,1.4907119849998598,-1.0930232558139537,0.2222222222222222,0.31746031746031744,1.1111111111111112,1.4142135623730951,-0.8837209302325582
default,crop_farming,8,ET0104,9,0.2222222222222222,0.08888888888888889,1.1111111111111112,1.3333333333333333,-1.88,0.2222222222222222,0.2666666666666667,1.1111111111111112,1.4142135623730951,-2.24
default,crop_farming,8,ET0105,9,0.3333333333333333,0.16666666666666666,1.3333333333333333,1.699673171197595,-1.6,0.4444444444444444,0.37037037037037035,0.7777777777777778,1.1055415967851334,-0.10000000000000009
default,crop_farming,8,ET0106,9,0.0,0.0,1.4444444444444444,1.5986105077709065,-0.6967213114754098,0.3333333333333333,0.4222222222222222,1.2222222222222223,1.6666666666666667,-0.8442622950819672
default,crop_farming,8,ET0107,9,0.2222222222222222,0.3055555555555556,0.8888888888888888,1.0540925533894598,-0.6071428571428574,0.4444444444444444,0.5555555555555556,0.7777777777777778,1.1055415967851334,-0.767857142857143
default,crop_farming,8,ET0301,9,0.4444444444444444,0.2962962962962963,0.6666666666666666,0.9428090415820634,-1.0000000000000004,0.1111111111111111,0.09876543209876543,1.0,1.1055415967851334,-1.7500000000000004
default,crop_farming,8,ET0302,9,0.4444444444444444,0.39191919191919194,0.5555555555555556,0.7453559924999299,-0.25,0.3333333333333333,0.2740740740740741,0.8888888888888888,1.1547005383792515,-2.0
default,crop_farming,8,ET0303,9,0.5555555555555556,0.4740740740740741,0.5555555555555556,0.8819171036881969,-0.7500000000000002,0.2222222222222222,0.2222222222222222,1.1111111111111112,1.4142135623730951,-3.500000000000001
default,crop_farming,8,ET0304,9,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.816496580927726,-0.42105263157894757,0.0,0.0,1.1111111111111112,1.1547005383792515,-1.8421052631578951
default,crop_farming,8,ET0305,9,0.3333333333333333,0.2740740740740741,0.6666666666666666,0.816496580927726,0.0,0.5555555555555556,0.4273504273504274,0.5555555555555556,0.8819171036881969,-0.16666666666666674
default,crop_farming,8,ET0306,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0307,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0308,9,0.3333333333333333,0.2888888888888889,0.6666666666666666,0.816496580927726,-0.22727272727272707,0.3333333333333333,0.3492063492063492,0.8888888888888888,1.1547005383792515,-1.4545454545454541
default,crop_farming,8,ET0309,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0310,9,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.18181818181818188,0.3333333333333333,0.23809523809523808,0.7777777777777778,1.0,-0.8409090909090908
default,crop_farming,8,ET0311,9,0.8888888888888888,0.8366013071895425,0.1111111111111111,0.3333333333333333,-0.125,0.8888888888888888,0.8366013071895425,0.1111111111111111,0.3333333333333333,-0.125
default,crop_farming,8,ET0312,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0401,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0402,9,1.0,1.0,0.0,0.0,,0.8888888888888888,0.9411764705882353,0.1111111111111111,0.3333333333333333,
default,crop_farming,8,ET0403,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0404,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0405,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0406,9,0.4444444444444444,0.4786324786324787,0.5555555555555556,0.7453559924999299,-2.214285714285715,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858
default,crop_farming,8,ET0407,9,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.9428090415820634,-3.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.816496580927726,-2.0
default,crop_farming,8,ET0408,9,0.5555555555555556,0.5238095238095238,0.4444444444444444,0.6666666666666666,-0.125,0.4444444444444444,0.3587301587301587,0.5555555555555556,0.7453559924999299,-0.40625
default,crop_farming,8,ET0409,9,0.8888888888888888,0.9037037037037037,0.1111111111111111,0.3333333333333333,-0.125,0.4444444444444444,0.5165945165945165,0.5555555555555556,0.7453559924999299,-4.625
default,crop_farming,8,ET0413,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0416,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0417,9,0.5555555555555556,0.39682539682539686,0.4444444444444444,0.6666666666666666,0.0,0.4444444444444444,0.4074074074074074,0.6666666666666666,0.9428090415820634,-1.0
default,crop_farming,8,ET0418,9,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858
default,crop_farming,8,ET0419,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0420,9,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858
default,crop_farming,8,ET0602,9,0.6666666666666666,0.5333333333333334,0.5555555555555556,1.0,-0.4464285714285714,0.4444444444444444,0.4102564102564103,0.7777777777777778,1.1055415967851334,-0.7678571428571428
default,crop_farming,8,ET0603,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0604,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8819171036881969,-2.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5773502691896257,-0.5
default,crop_farming,8,ET0605,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET0701,9,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6666666666666666,-0.7999999999999998,0.5555555555555556,0.39682539682539686,0.4444444444444444,0.6666666666666666,-0.7999999999999998
default,crop_farming,8,ET0702,9,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-1.0,0.3333333333333333,0.39999999999999997,0.8888888888888888,1.1547005383792515,-5.0
default,crop_farming,8,ET0703,9,0.2222222222222222,0.2424242424242424,0.7777777777777778,0.8819171036881969,-1.423076923076923,0.3333333333333333,0.3636363636363636,0.7777777777777778,1.0,-2.115384615384615
default,crop_farming,8,ET0705,9,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.816496580927726,-1.7000000000000006,0.3333333333333333,0.3492063492063492,0.6666666666666666,0.816496580927726,-1.7000000000000006
default,crop_farming,8,ET0706,9,0.6666666666666666,0.6222222222222222,0.3333333333333333,0.5773502691896257,-0.9285714285714288,0.4444444444444444,0.4786324786324787,0.5555555555555556,0.7453559924999299,-2.214285714285715
default,crop_farming,8,ET0710,9,0.5555555555555556,0.39682539682539686,0.4444444444444444,0.6666666666666666,-0.8000000000000003,0.3333333333333333,0.37389770723104054,0.7777777777777778,1.0,-3.0500000000000007
default,crop_farming,8,ET0713,9,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.816496580927726,-2.0,0.3333333333333333,0.30000000000000004,0.6666666666666666,0.816496580927726,-2.0
default,crop_farming,8,ET0714,9,0.4444444444444444,0.46031746031746024,0.6666666666666666,0.9428090415820634,-2.6000000000000005,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.816496580927726,-1.7000000000000006
default,crop_farming,8,ET0715,9,0.2222222222222222,0.30687830687830686,1.0,1.2018504251546631,-4.8500000000000005,0.4444444444444444,0.4040404040404041,0.7777777777777778,1.1055415967851334,-3.950000000000001
default,crop_farming,8,ET0716,9,0.8888888888888888,0.8366013071895425,0.1111111111111111,0.3333333333333333,-0.125,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.4714045207910317,-1.25
default,crop_farming,8,ET0720,9,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.816496580927726,-0.6875,0.2222222222222222,0.20202020202020204,0.7777777777777778,0.8819171036881969,-0.96875
default,crop_farming,8,ET0721,9,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.816496580927726,-2.0,0.4444444444444444,0.4102564102564103,0.5555555555555556,0.7453559924999299,-1.5
default,crop_farming,8,ET0722,9,0.2222222222222222,0.16161616161616163,0.7777777777777778,0.8819171036881969,-2.1500000000000004,0.3333333333333333,0.31666666666666665,0.6666666666666666,0.816496580927726,-1.7000000000000006
default,crop_farming,8,ET0723,9,0.2222222222222222,0.2222222222222222,0.8888888888888888,1.0540925533894598,-3.500000000000001,0.4444444444444444,0.46031746031746024,0.6666666666666666,0.9428090415820634,-2.6000000000000005
default,crop_farming,8,ET0724,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1101,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1102,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1103,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1104,9,0.1111111111111111,0.024691358024691357,1.2222222222222223,1.3743685418725535,-3.250000000000001,0.2222222222222222,0.15873015873015872,1.0,1.2018504251546631,-2.2500000000000004
default,crop_farming,8,ET1105,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1106,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1202,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1203,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1204,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1301,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5
default,crop_farming,8,ET1401,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,8,ET1501,9,0.6666666666666666,0.6461538461538462,0.3333333333333333,0.5773502691896257,-0.5,0.1111111111111111,0.16666666666666666,1.1111111111111112,1.247219128924647,-6.0
default,crop_farming,8,ET1502,9,0.6666666666666666,0.6461538461538462,0.3333333333333333,0.5773502691896257,-0.5,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-1.0
default,crop_farming,8,ET1600,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.038461538461538325,0.3333333333333333,0.3636363636363636,0.7777777777777778,1.0,-2.115384615384615
default,crop_farming,12,ET0101,9,0.1111111111111111,0.09523809523809523,1.7777777777777777,2.0548046676563256,-1.25,0.4444444444444444,0.38518518518518513,1.3333333333333333,1.8856180831641267,-0.894736842105263
default,crop_farming,12,ET0102,9,0.1111111111111111,0.022222222222222223,1.5555555555555556,1.699673171197595,-0.7462686567164178,0.2222222222222222,0.3333333333333333,1.4444444444444444,1.7950549357115013,-0.9477611940298507
default,crop_farming,12,ET0103,9,0.1111111111111111,0.022222222222222223,1.4444444444444444,1.5986105077709065,-1.4069767441860463,0.2222222222222222,0.2222222222222222,1.3333333333333333,1.632993161855452,-1.5116279069767442
default,crop_farming,12,ET0104,9,0.2222222222222222,0.08080808080808081,1.2222222222222223,1.4529663145135578,-2.42,0.1111111111111111,0.07407407407407407,1.3333333333333333,1.5634719199411433,-2.96
default,crop_farming,12,ET0105,9,0.3333333333333333,0.16666666666666666,1.3333333333333333,1.699673171197595,-1.6,0.3333333333333333,0.19999999999999998,1.0,1.2909944487358056,-0.5
default,crop_farming,12,ET0106,9,0.0,0.0,1.6666666666666667,1.7320508075688772,-0.9918032786885247,0.1111111111111111,0.19047619047619047,1.6666666666666667,1.9148542155126762,-1.4344262295081966
default,crop_farming,12,ET0107,9,0.0,0.0,1.0,1.0,-0.4464285714285716,0.2222222222222222,0.345679012345679,1.1111111111111112,1.3333333333333333,-1.5714285714285716
default,crop_farming,12,ET0301,9,0.4444444444444444,0.27350427350427353,0.5555555555555556,0.7453559924999299,-0.2500000000000002,0.4444444444444444,0.3950617283950617,1.0,1.3743685418725535,-3.250000000000001
default,crop_farming,12,ET0302,9,0.5555555555555556,0.49292929292929294,0.5555555555555556,0.8819171036881969,-0.75,0.3333333333333333,0.2740740740740741,0.8888888888888888,1.1547005383792515,-2.0
default,crop_farming,12,ET0303,9,0.4444444444444444,0.27350427350427353,0.6666666666666666,0.9428090415820634,-1.0000000000000004,0.3333333333333333,0.2962962962962963,1.1111111111111112,1.4142135623730951,-3.500000000000001
default,crop_farming,12,ET0304,9,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.816496580927726,-0.42105263157894757,0.2222222222222222,0.19047619047619047,1.2222222222222223,1.4529663145135578,-3.500000000000001
default,crop_farming,12,ET0305,9,0.2222222222222222,0.08080808080808081,0.7777777777777778,0.8819171036881969,-0.16666666666666674,0.5555555555555556,0.4273504273504274,0.5555555555555556,0.8819171036881969,-0.16666666666666674
default,crop_farming,12,ET0306,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0307,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0308,9,0.5555555555555556,0.4962962962962963,0.6666666666666666,1.0540925533894598,-1.0454545454545454,0.2222222222222222,0.21031746031746032,1.1111111111111112,1.3333333333333333,-2.2727272727272725
default,crop_farming,12,ET0309,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0310,9,0.4444444444444444,0.27350427350427353,0.5555555555555556,0.7453559924999299,-0.022727272727272707,0.2222222222222222,0.18253968253968253,1.0,1.2018504251546631,-1.6590909090909087
default,crop_farming,12,ET0311,9,0.7777777777777778,0.8174603174603174,0.2222222222222222,0.4714045207910317,-1.25,0.8888888888888888,0.8366013071895425,0.1111111111111111,0.3333333333333333,-0.125
default,crop_farming,12,ET0312,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0401,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0402,9,1.0,1.0,0.0,0.0,,0.8888888888888888,0.9411764705882353,0.1111111111111111,0.3333333333333333,
default,crop_farming,12,ET0403,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0404,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0405,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0406,9,0.2222222222222222,0.2828282828282828,0.7777777777777778,0.8819171036881969,-3.500000000000001,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858
default,crop_farming,12,ET0407,9,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-1.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.9428090415820634,-3.0
default,crop_farming,12,ET0408,9,0.6666666666666666,0.6203703703703703,0.3333333333333333,0.5773502691896257,0.15625,0.4444444444444444,0.3587301587301587,0.5555555555555556,0.7453559924999299,-0.40625
default,crop_farming,12,ET0409,9,0.7777777777777778,0.8174603174603174,0.2222222222222222,0.4714045207910317,-1.25,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.816496580927726,-5.749999999999999
default,crop_farming,12,ET0413,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0416,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0417,9,0.4444444444444444,0.3418803418803419,0.5555555555555556,0.7453559924999299,-0.25,0.3333333333333333,0.3333333333333333,0.8888888888888888,1.1547005383792515,-2.0
default,crop_farming,12,ET0418,9,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858
default,crop_farming,12,ET0419,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0420,9,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858,0.7777777777777778,0.6805555555555556,0.2222222222222222,0.4714045207910317,-0.2857142857142858
default,crop_farming,12,ET0602,9,0.6666666666666666,0.5333333333333334,0.5555555555555556,1.0,-0.4464285714285714,0.6666666666666666,0.586894586894587,0.5555555555555556,1.0,-0.4464285714285714
default,crop_farming,12,ET0603,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0604,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.5555555555555556,0.5333333333333333,0.4444444444444444,0.6666666666666666,-1.0
default,crop_farming,12,ET0605,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET0701,9,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7453559924999299,-1.25,0.5555555555555556,0.39682539682539686,0.4444444444444444,0.6666666666666666,-0.7999999999999998
default,crop_farming,12,ET0702,9,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-1.0,0.3333333333333333,0.39999999999999997,0.8888888888888888,1.1547005383792515,-5.0
default,crop_farming,12,ET0703,9,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-0.38461538461538436,0.5555555555555556,0.5959595959595959,0.5555555555555556,0.8819171036881969,-1.423076923076923
default,crop_farming,12,ET0705,9,0.4444444444444444,0.46031746031746024,0.6666666666666666,0.9428090415820634,-2.6000000000000005,0.2222222222222222,0.2222222222222222,0.8888888888888888,1.0540925533894598,-3.500000000000001
default,crop_farming,12,ET0706,9,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6666666666666666,-1.5714285714285716,0.5555555555555556,0.5982905982905984,0.5555555555555556,0.8819171036881969,-3.500000000000001
default,crop_farming,12,ET0710,9,0.3333333333333333,0.3492063492063492,0.6666666666666666,0.816496580927726,-1.7000000000000006,0.4444444444444444,0.5436507936507936,0.8888888888888888,1.247219128924647,-5.300000000000001
default,crop_farming,12,ET0713,9,0.5555555555555556,0.5333333333333333,0.4444444444444444,0.6666666666666666,-1.0,0.3333333333333333,0.31481481481481477,0.7777777777777778,1.0,-3.5
default,crop_farming,12,ET0714,9,0.5555555555555556,0.5185185185185185,0.4444444444444444,0.6666666666666666,-0.8000000000000003,0.2222222222222222,0.20202020202020204,0.7777777777777778,0.8819171036881969,-2.1500000000000004
default,crop_farming,12,ET0715,9,0.2222222222222222,0.287037037037037,0.8888888888888888,1.0540925533894598,-3.500000000000001,0.3333333333333333,0.303030303030303,0.7777777777777778,1.0,-3.0500000000000007
default,crop_farming,12,ET0716,9,0.8888888888888888,0.8366013071895425,0.1111111111111111,0.3333333333333333,-0.125,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.4714045207910317,-1.25
default,crop_farming,12,ET0720,9,0.5555555555555556,0.5707070707070707,0.5555555555555556,0.8819171036881969,-0.96875,0.3333333333333333,0.303030303030303,0.7777777777777778,1.0,-1.53125
default,crop_farming,12,ET0721,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.5555555555555556,0.5777777777777778,0.4444444444444444,0.6666666666666666,-1.0
default,crop_farming,12,ET0722,9,0.5555555555555556,0.48148148148148145,0.4444444444444444,0.6666666666666666,-0.8000000000000003,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5773502691896257,-0.3500000000000003
default,crop_farming,12,ET0723,9,0.6666666666666666,0.7003367003367003,0.3333333333333333,0.5773502691896257,-0.3500000000000003,0.4444444444444444,0.4973544973544974,0.7777777777777778,1.1055415967851334,-3.950000000000001
default,crop_farming,12,ET0724,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1101,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1102,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1103,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1104,9,0.1111111111111111,0.022222222222222223,1.3333333333333333,1.4907119849998598,-4.000000000000001,0.2222222222222222,0.15873015873015872,1.0,1.2018504251546631,-2.2500000000000004
default,crop_farming,12,ET1105,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1106,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1202,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1203,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1204,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1301,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5
default,crop_farming,12,ET1401,9,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,
default,crop_farming,12,ET1501,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.2222222222222222,0.3333333333333333,1.1111111111111112,1.3333333333333333,-7.0
default,crop_farming,12,ET1502,9,0.6666666666666666,0.5333333333333334,0.3333333333333333,0.5773502691896257,-0.5,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-1.0
default,crop_farming,12,ET1600,9,0.6666666666666666,0.6239316239316239,0.3333333333333333,0.5773502691896257,-0.038461538461538325,0.3333333333333333,0.3636363636363636,0.7777777777777778,1.0,-2.115384615384615
default,pastoral,0,ET0201,9,0.5555555555555556,0.5333333333333333,0.4444444444444444,0.6666666666666666,-1.0,0.7777777777777778,0.7833333333333334,0.2222222222222222,0.4714045207910317,0.0
default,pastoral,0,ET0202,9,0.5555555555555556,0.47619047619047616,0.4444444444444444,0.6666666666666666,-1.0,0.6666666666666666,0.7070707070707071,0.3333333333333333,0.5773502691896257,-0.5
default,pastoral,0,ET0203,9,0.7777777777777778,0.7542087542087541,0.2222222222222222,0.4714045207910317,0.5263157894736841,0.6666666666666666,0.6949494949494949,0.3333333333333333,0.5773502691896257,0.2894736842105262
default,pastoral,0,ET0204,9,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.816496580927726,-0.5000000000000002,0.4444444444444444,0.5079365079365079,0.5555555555555556,0.7453559924999299,-0.2500000000000002
default,pastoral,0,ET0205,9,0.6666666666666666,0.6222222222222222,0.3333333333333333,0.5773502691896257,-0.9285714285714288,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6666666666666666,-1.5714285714285716
default,pastoral,0,ET0411,9,0.6666666666666666,0.6388888888888888,0.4444444444444444,0.816496580927726,-0.6875,0.3333333333333333,0.2777777777777778,0.6666666666666666,0.816496580927726,-0.6875
default,pastoral,0,ET0412,9,0.4444444444444444,0.46419753086419757,0.5555555555555556,0.7453559924999299,-0.022727272727272707,0.6666666666666666,0.6687830687830688,0.3333333333333333,0.5773502691896257,0.38636363636363646
default,pastoral,0,ET0414,9,0.6666666666666666,0.6222222222222222,0.3333333333333333,0.5773502691896257,-0.9285714285714288,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.7453559924999299,-2.214285714285715
default,pastoral,0,ET0415,9,0.7777777777777778,0.7592592592592593,0.2222222222222222,0.4714045207910317,0.09999999999999987,0.7777777777777778,0.7722222222222223,0.2222222222222222,0.4714045207910317,0.09999999999999987
default,pastoral,0,ET0421,9,0.8888888888888888,0.9401709401709402,0.1111111111111111,0.3333333333333333,0.3571428571428571,0.0,0.0,1.0,1.0,-4.7857142857142865
default,pastoral,0,ET0501,9,0.4444444444444444,0.4011544011544011,0.5555555555555556,0.7453559924999299,-1.2500000000000004,0.4444444444444444,0.4011544011544011,0.5555555555555556,0.7453559924999299,-1.2500000000000004
default,pastoral,0,ET0503,9,0.3333333333333333,0.3777777777777778,0.6666666666666666,0.816496580927726,-2.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.6666666666666666,-1.0
