country,lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
Kenya,ap,0,18,0.2556441898073365,0.3150834884936553,0.3011295653934516,0.23221772812261282,0.32870497084694134,0.2393971972920551,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,ap,1,18,0.27259331049194296,0.32854516088567737,0.24013659807470478,0.23221772812261282,0.32870497084694134,0.2393971972920551,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,ap,2,18,0.2271075088514044,0.2879217006337184,0.4164283635300944,0.23221772812261282,0.32870497084694134,0.2393971972920551,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,ap,3,18,0.2511000606343541,0.3084248508882649,0.3303558105920519,0.23221772812261282,0.32870497084694134,0.2393971972920551,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,ap,4,18,0.2751636752709174,0.31156475489845803,0.31665184820655334,0.37220217084485807,0.43899883585757205,-0.35666341950359337,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,ap,8,18,0.3650155181868627,0.439541010864616,-0.36001651819089475,0.3892528411961739,0.49602222102767984,-0.7319990248578243,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,ap,12,18,0.256299945592322,0.31741813852910333,0.29073446198827757,0.44269569680040893,0.5617307108589432,-1.2212718573176629,0.36905502058438816,0.4549649422062354,-0.45713987772833486
Kenya,other,0,302,0.13900597127552575,0.2744042949094584,0.5335477640269386,0.08848096893976135,0.29236874497008525,0.47047403897537643,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,other,1,302,0.13136317794615474,0.26334045761525054,0.5704036903949661,0.08848096893976135,0.29236874497008525,0.47047403897537643,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,other,2,302,0.1256571378371785,0.2537325428661293,0.601179279310653,0.08848096893976135,0.29236874497008525,0.47047403897537643,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,other,3,302,0.12586293134123921,0.25560045218504085,0.5952856479201819,0.08848096893976135,0.29236874497008525,0.47047403897537643,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,other,4,302,0.15129856263020994,0.2839357255950737,0.5005805519249704,0.13643654866645144,0.3548171137175991,0.2201079600898035,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,other,8,302,0.16078055049626944,0.28786719968436303,0.4866545272385494,0.14029397582067052,0.3485901246506783,0.24724174052591497,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,other,12,302,0.14262624185791037,0.2624830423814871,0.5731965979260594,0.13912691703747063,0.3516683737082618,0.23388847412277158,0.131199266037284,0.2657009798146575,0.5626675712651443
Kenya,p,0,111,0.2971104043101563,0.40310718622693315,0.5528340754285703,0.28927200343157194,0.45489075973639415,0.430568024256333,0.4422943608501865,0.5561368458081708,0.14887967934723334
Kenya,p,1,111,0.3196910469634586,0.44082654197539334,0.46523485706483625,0.28927200343157194,0.45489075973639415,0.430568024256333,0.4422943608501865,0.5561368458081708,0.14887967934723334
Kenya,p,2,111,0.2980315449424142,0.42661660282133934,0.4991552487314377,0.28927200343157194,0.45489075973639415,0.430568024256333,0.4422943608501865,0.5561368458081708,0.14887967934723334
Kenya,p,3,111,0.33288703782292406,0.47833827626159625,0.3703519118054135,0.28927200343157194,0.45489075973639415,0.430568024256333,0.4422943608501865,0.5561368458081708,0.14887967934723334
Kenya,p,4,111,0.36486639982947955,0.5008063422513445,0.30981222738127423,0.4001552834973332,0.5519373731194138,0.1616850228334632,0.4422943608501865,0.5561368458081708,0.14887967934723334
Kenya,p,8,111,0.405649594354696,0.5467193845844317,0.1774608729904943,0.5013387573349891,0.6364629325447224,-0.11474068434731732,0.4422943608501865,0.5561368458081708,0.14887967934723334
