zone_id,zone_name,zone_code,time,scenario,ipc_continuous,ipc_continuous_area,ipc_phase_20pct,pct_phase3plus,pop_coverage,pop_total,low_coverage,pct_phase1,pct_phase2,pct_phase3,pct_phase4,pct_phase5,ha_share
47,Jimma,ET0404,2020-02-01,CS,1.0013398152355575,1.0040534328753319,1,0.0,1.0,4242556.797243193,False,0.9986601847644428,0.001339815235557326,0.0,0.0,0.0,0.0
48,Kamashi,ET0604,2020-02-01,CS,1.6164173263786783,1.4805625142307908,2,0.0,0.9997005073720736,189260.69721508544,False,0.3835826736213215,0.6164173263786785,0.0,0.0,0.0,0.6164173263786784
49,Kefa,ET1102,2020-02-01,CS,1.0004508208716103,1.0032463770899651,1,0.0,1.0,1387553.498768316,False,0.9995491791283897,0.00045082087161020604,0.0,0.0,0.0,0.0
50,Kellem Wollega,ET0418,2020-02-01,CS,1.0,0.9999999855951822,1,0.0,0.9998392854102819,1328817.2187591335,False,1.0,0.0,0.0,0.0,0.0,0.0
51,Kembata Tembaro,ET0703,2020-02-01,CS,2.558292038571762,2.5639638738740604,3,0.6570139569987729,1.0,1071114.1653439677,False,0.09872191842701018,0.24426412457421667,0.6570139569987729,0.0,0.0,0.0
52,Kilbati-Zone 2,ET0202,2020-02-01,CS,2.395123549339357,2.4026980232799757,3,0.40874285427242263,0.994042643253905,547557.016720673,False,0.013619304933065372,0.5776378407945121,0.40874285427242263,0.0,0.0,0.3151067068924459
53,Konso,ET0713,2020-02-01,CS,2.988694242207618,2.975472276002025,3,0.988694242207618,1.0,414840.07740495313,False,0.0,0.011305757792382068,0.988694242207618,0.0,0.0,0.008603695175270097
54,Konta Special,ET1106,2020-02-01,CS,1.0497823977549998,1.049733773159318,1,0.0,1.0,154800.0045190492,False,0.950217602245,0.0497823977549999,0.0,0.0,0.0,0.0
55,Korahe,ET0505,2020-02-01,CS,1.9844957588147178,2.02821992740097,2,0.013256113201308492,1.0,461397.0061978053,False,0.028760354386590498,0.9579835324121009,0.013256113201308492,0.0,0.0,0.7637395327610702
56,Liban,ET0509,2020-02-01,CS,2.12401278565517,2.1349564175348448,2,0.1240127856551699,0.9967195057185021,522127.11648477043,False,0.0,0.8759872143448301,0.1240127856551699,0.0,0.0,0.4680094966241443
57,Majang,ET1203,2020-02-01,CS,0.9999999999999998,0.9999999560911297,1,0.0,1.0,124512.24703814066,False,1.0,0.0,0.0,0.0,0.0,0.0011699952107296226
58,Mao Komo Special,ET0605,2020-02-01,CS,1.0,0.9999999510254424,1,0.0,0.9953995088209834,84048.01374891962,False,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
59,Mekelle Tigray,ET0107,2020-02-01,CS,1.0030086871268844,1.0183170464079343,1,0.0,1.0,414697.5184258082,False,0.9969913128731153,0.0030086871268845375,0.0,0.0,0.0,0.0
60,Metekel,ET0602,2020-02-01,CS,1.0002147241009798,1.0007617191674192,1,0.0,0.9997288038491731,523263.33101065387,False,0.9997852758990201,0.00021472410097981724,0.0,0.0,0.0,0.00021472410097981724
61,Mirab Omo,ET1105,2020-02-01,CS,1.0026790852178207,1.0060467664175816,1,0.0,0.999312139461974,325931.74967438576,False,0.9973209147821789,0.0026790852178208814,0.0,0.0,0.0,0.0018127214784289098
62,Nogob,ET0510,2020-02-01,CS,2.2453176412069245,2.405782190475329,3,0.2453176412069245,1.0,208200.2347308145,False,0.0,0.7546823587930753,0.2453176412069245,0.0,0.0,0.7233208679376443
63,North Gondar,ET0301,2020-02-01,CS,1.3072307883387206,1.2947525076524506,2,0.0,1.0,970532.4620399072,False,0.6927692116612795,0.30723078833872053,0.0,0.0,0.0,0.20924259679371102
64,North Shewa (AM),ET0305,2020-02-01,CS,1.0326605606441581,1.0251251215216575,1,0.0,1.0,2656205.510196898,False,0.9673394393558417,0.032660560644158336,0.0,0.0,0.0,0.12014970072918518
65,North Shewa (OR),ET0406,2020-02-01,CS,1.0005037843732947,1.0011329666317679,1,0.0,1.0,1938824.0761119395,False,0.9994962156267057,0.0005037843732945118,0.0,0.0,0.0,0.0
66,North Wello,ET0303,2020-02-01,CS,1.2262119856854672,1.207235284690281,2,0.0032989755475617572,1.0,1977193.9587202754,False,0.7770869898620948,0.2196140345903436,0.0032989755475617572,0.0,0.0,0.2793150918492037
67,North Western Tigray,ET0101,2020-02-01,CS,1.1926577294495089,1.2302717262603746,1,0.0,0.992548311355679,1116838.2079859169,False,0.807342270550491,0.1926577294495088,0.0,0.0,0.0,0.006221095407654979
68,Nuwer,ET1201,2020-02-01,CS,1.0,1.000000008857653,1,0.0,0.9832116581689526,213948.3800163466,False,0.9999999999999999,0.0,0.0,0.0,0.0,0.4667098563904438
69,Oromia,ET0310,2020-02-01,CS,1.0256129454123801,1.0415841586666532,1,0.0,1.0,672290.1599369282,False,0.9743870545876201,0.02561294541238003,0.0,0.0,0.0,0.08895713605328884
70,Region 14,ET1401,2020-02-01,CS,1.0,0.9999999208297434,1,0.0,1.0,3646509.1812690133,False,1.0,0.0,0.0,0.0,0.0,0.0
71,Shabelle,ET0506,2020-02-01,CS,2.4758771077552018,2.4698917292205476,3,0.502116167096308,0.999584442959705,752634.2864424471,False,0.026239059341106458,0.4716447735625855,0.502116167096308,0.0,0.0,0.43587351908237865
72,Sheka,ET1101,2020-02-01,CS,1.0,0.9999999116633755,1,0.0,1.0,324139.6499691203,False,1.0,0.0,0.0,0.0,0.0,0.0
73,Sidama,ET1600,2020-02-01,CS,1.8770695718413655,1.9758645137738253,2,0.12214123960578953,0.9801234771504373,5079774.632431726,False,0.24507166776442454,0.6327870926297859,0.12214123960578953,0.0,0.0,0.002353155278849855
74,Siltie,ET0720,2020-02-01,CS,1.4247402664010644,1.462078502234157,2,0.004397268052025467,1.0,1221152.8928924603,False,0.579657001650961,0.41594573029701365,0.004397268052025467,0.0,0.0,0.0003544073275141435
75,Siti,ET0501,2020-02-01,CS,1.9871709965290074,1.9953632853478156,2,0.007157081270394673,0.9975015263266415,889945.5018412191,False,0.01998608474138719,0.9728568339882182,0.007157081270394673,0.0,0.0,0.08017384722986912
76,South Eastern Tigray,ET0106,2020-02-01,CS,1.0294093916783118,1.0358566229842519,1,0.0,1.0,647334.9243523604,False,0.9705906083216885,0.02940939167831158,0.0,0.0,0.0,0.2880176098285496
77,South Gondar,ET0302,2020-02-01,CS,1.4627768683105773,1.6192666360558,2,0.07390521246519342,0.9999449865202772,2899050.6623414885,False,0.6111283441546161,0.3149664433801904,0.07390521246519342,0.0,0.0,0.0033477744269201433
78,South Omo,ET0707,2020-02-01,CS,2.1366131289252444,2.336614471007619,2,0.18018330127251128,0.9874538198819577,952178.1164152668,False,0.04357017234726678,0.7762465263802218,0.18018330127251128,0.0,0.0,0.2558531766237132
79,South Wello,ET0304,2020-02-01,CS,1.4063387550416764,1.46035936769985,2,0.0,1.0,3848853.5303042307,False,0.5936612449583236,0.40633875504167644,0.0,0.0,0.0,0.015824772118602008
80,South West Shewa,ET0413,2020-02-01,CS,1.0000000000000002,1.0000000528064454,1,0.0,1.0,1515708.5829794428,False,1.0,0.0,0.0,0.0,0.0,0.0
81,Southern Tigray,ET0104,2020-02-01,CS,1.603561964686422,1.5174335930690035,2,0.00023120169151585394,1.0,934927.9269023073,False,0.3966692370050937,0.6030995613033907,0.00023120169151585394,0.0,0.0,0.014815154463277648
82,Wag Hamra,ET0308,2020-02-01,CS,2.102647410533772,2.087700511582538,2,0.16599144738750662,1.0,619745.1755550075,False,0.0633440368537345,0.7706645157587588,0.16599144738750662,0.0,0.0,0.5192625638106536
83,West Arsi,ET0417,2020-02-01,CS,1.6047289242321539,1.4959350628501602,2,0.13789192698552366,0.9868918753338439,3285793.7703287606,False,0.5331630027533696,0.32894507026110675,0.13789192698552366,0.0,0.0,0.0
84,West Gojam,ET0307,2020-02-01,CS,0.9999999999999999,1.000000078969948,1,0.0,0.9977795672235891,3303490.08317033,False,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
85,West Gondar,ET0312,2020-02-01,CS,1.0000000000000002,0.9999999728820838,1,0.0,0.9934621000196949,411915.94093694736,False,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
86,West Guji,ET0415,2020-02-01,CS,2.0103185279903117,2.296012020748002,2,0.14946290678882262,0.9958598706873859,1609332.7614857913,False,0.13914437879851133,0.7113927144126662,0.14946290678882262,0.0,0.0,0.5296448450476583
87,West Hararge,ET0409,2020-02-01,CS,2.001598539192944,2.262703834262474,3,0.3296626101329939,1.0,3021164.5549682076,False,0.3280640709400495,0.3422733189269564,0.3296626101329939,0.0,0.0,0.4855354840527468
88,West Shewa,ET0405,2020-02-01,CS,1.0000000000000002,1.000000039395524,1,0.0,1.0,3106119.6729136715,False,1.0,0.0,0.0,0.0,0.0,0.0
89,West Wellega,ET0401,2020-02-01,CS,1.0040217389152024,1.0098222420683287,1,0.0,1.0,2135243.6196930325,False,0.9959782610847978,0.004021738915202191,0.0,0.0,0.0,0.004021738915202191
90,Western Tigray,ET0105,2020-02-01,CS,1.0002596377432171,1.0002959996943654,1,0.0,0.9912880974292285,537464.9032415606,False,0.9997403622567829,0.00025963774321705366,0.0,0.0,0.0,0.0
91,Welayta,ET0706,2020-02-01,CS,2.138380121982178,2.2756737839792307,2,0.17229043869267072,0.9993190352466818,2432732.6350727873,False,0.033910316710493126,0.7937992445968363,0.17229043869267072,0.0,0.0,0.0
92,Yem Special,ET0724,2020-02-01,CS,1.0381755322895323,1.035486369888056,1,0.0,1.0,137947.3691869144,False,0.961824467710468,0.03817553228953212,0.0,0.0,0.0,0.0
1,Afder,ET0508,2020-06-01,CS,2.1309371649204283,2.089332289697838,2,0.13093716492042876,0.9978942787098174,680918.3788221662,False,0.0,0.869062835079571,0.13093716492042876,0.0,0.0,0.0
2,Agnewak,ET1202,2020-06-01,CS,1.1655488798482514,1.5158728601927756,1,0.0,0.9987480319145489,230382.36987470678,False,0.8344511201517482,0.16554887984825162,0.0,0.0,0.0,0.16554887984825162
3,Alle,ET0712,2020-06-01,CS,2.195568139300147,2.1001943308316817,2,0.19556813930014713,1.0,58305.004910187556,False,0.0,0.8044318606998528,0.19556813930014713,0.0,0.0,0.011120934746921921
4,Amaro,ET0721,2020-06-01,CS,2.014864437651163,2.040970619298557,2,0.014864437651163133,0.9925992205031157,241980.49351918703,False,0.0,0.9851355623488367,0.014864437651163133,0.0,0.0,0.9851355623488368
5,Arsi,ET0408,2020-06-01,CS,1.263068327359851,1.3575524779319335,2,0.025648755025235104,0.9988238755065837,4210136.990821458,False,0.7625804276653844,0.21177081730938066,0.025648755025235104,0.0,0.0,0.11928264787264625
6,Asosa,ET0603,2020-06-01,CS,1.0,1.0000000296509228,1,0.0,0.9985371256397245,504181.0616138397,False,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
7,Awi,ET0309,2020-06-01,CS,1.0000000000000002,1.0000000276799268,1,0.0,1.0,1415460.417511528,False,1.0,0.0,0.0,0.0,0.0,0.0
8,Awsi-Zone 1,ET0201,2020-06-01,CS,1.992892870595036,2.0029644897127765,2,0.0020160742876486944,0.9940833534298206,601500.6130281079,False,0.009123203692612738,0.9888607220197387,0.0020160742876486944,0.0,0.0,0.547406784259047
9,Bale,ET0411,2020-06-01,CS,1.9209551475038356,2.117818846531653,2,0.1747608090906667,1.0,1543786.3085614843,False,0.2538056615868313,0.5714335293225019,0.1747608090906667,0.0,0.0,0.24596220932099006
10,Basketo,ET0716,2020-06-01,CS,1.0423321859863564,1.1256545355081438,1,0.00875306013377698,1.0,82208.88451237368,False,0.9664208741474205,0.024826065718802394,0.00875306013377698,0.0,0.0,0.0
11,Bench Sheko,ET1103,2020-06-01,CS,1.0025548752438969,1.0212470095185642,1,0.0,1.0,732544.3859843061,False,0.9974451247561029,0.0025548752438969203,0.0,0.0,0.0,0.0025548752438969203
12,Borena,ET0412,2020-06-01,CS,2.402281118413209,2.4932832514725236,3,0.4022811184132087,0.9897307377108561,615139.3692973542,False,0.0,0.5977188815867912,0.4022811184132087,0.0,0.0,0.5977188815867911
13,Buno Bedele,ET0416,2020-06-01,CS,1.0037884538169997,1.0046057571215237,1,0.0,1.0,944882.7237688008,False,0.9962115461830005,0.003788453816999624,0.0,0.0,0.0,0.003788453816999624
14,Burji,ET0722,2020-06-01,CS,2.9433290838013195,2.965524977221175,3,0.9433290838013199,1.0,97011.85118671751,False,0.0,0.056670916198680296,0.9433290838013199,0.0,0.0,0.05667091619868029
15,Central Tigray,ET0102,2020-06-01,CS,1.7517747669307957,1.921810065729612,2,0.09501447704929199,0.9991328163180881,1738347.974431763,False,0.343239710118496,0.5617458128322119,0.09501447704929199,0.0,0.0,0.46712567306990854
16,Central Gondar,ET0311,2020-06-01,CS,1.3678673620395332,1.4330163960688043,1,0.11065724982311145,0.9977217067048536,2785710.0478665177,False,0.7427898877835782,0.1465528623933103,0.11065724982311145,0.0,0.0,0.10942045949585504
17,Daawa,ET0511,2020-06-01,CS,2.9902544042708934,2.991614518737951,3,0.9902544042708936,0.9743508338690308,327517.25981538265,False,0.0,0.009745595729106164,0.9902544042708936,0.0,0.0,0.001952757109666187
18,Dawuro,ET1104,2020-06-01,CS,1.997568042065854,1.9905634350588177,2,0.0,1.0,800305.3285543523,False,0.0024319579341462363,0.9975680420658538,0.0,0.0,0.0,0.00551441973170827
19,Derashe,ET0723,2020-06-01,CS,2.981421878965189,2.972370699200928,3,0.9814218789651895,0.9988097514164804,120815.75138614127,False,0.0,0.01857812103481057,0.9814218789651895,0.0,0.0,0.0014063129389610511
20,Dire Dawa rural,ET1502,2020-06-01,CS,1.8173656619320069,1.9682935432919324,2,0.0,1.0,345695.04949532216,False,0.18263433806799328,0.8173656619320069,0.0,0.0,0.0,0.788552188455991
21,Dire Dawa urban,ET1501,2020-06-01,CS,1.2233839423533939,1.2762645153535062,2,0.0,1.0,181035.97489324183,False,0.7766160576466059,0.2233839423533941,0.0,0.0,0.0,0.21591219494867317
22,Doolo,ET0507,2020-06-01,CS,2.9622187313447226,2.940245596611008,3,0.9622187313447225,0.9988260465126301,408404.7855043834,False,0.0,0.03778126865527747,0.9622187313447225,0.0,0.0,0.0
23,East Bale,ET0421,2020-06-01,CS,2.460507413947929,2.6601559514883952,3,0.48925764934203175,1.0,769384.832106998,False,0.028750235394102545,0.48199211526386565,0.48925764934203175,0.0,0.0,0.27235714938349237
24,East Gojam,ET0306,2020-06-01,CS,1.1792968468315284,1.177171078096939,1,0.0007863991720069253,1.0,3134639.9001112464,False,0.8214895523404783,0.17772404848751472,0.0007863991720069253,0.0,0.0,8.743671062876058e-05
25,East Hararge,ET0410,2020-06-01,CS,2.1335530145534523,2.4096970445285697,2,0.16821452598140532,1.0,4483274.682379481,False,0.034661511427952756,0.797123962590642,0.16821452598140532,0.0,0.0,0.7359383570429412
26,East Shewa,ET0407,2020-06-01,CS,1.6090147482385102,1.8087852935432518,3,0.20248320494510377,0.992682722722075,2519473.956333109,False,0.5934684567065935,0.20404833834830263,0.20248320494510377,0.0,0.0,0.006290017128453277
27,East Wellega,ET0402,2020-06-01,CS,1.0035892742646226,1.0085603108400765,1,0.0,1.0,1960298.183289499,False,0.9964107257353773,0.0035892742646226787,0.0,0.0,0.0,0.003589274264622679
28,Eastern Tigray,ET0103,2020-06-01,CS,2.3010936912511673,2.5255191746736334,3,0.3840655519486261,0.994856500541504,1170762.83261326,False,0.08297186069745834,0.5329625873539154,0.3840655519486261,0.0,0.0,0.5329625873539153
29,Erer,ET0504,2020-06-01,CS,2.9966638582138545,2.99454864864795,3,0.9966638582138551,1.0,392472.3213470652,False,0.0,0.0033361417861448566,0.9966638582138551,0.0,0.0,0.0028740155134482502
30,Fafan,ET0502,2020-06-01,CS,2.084985089326438,2.103577215709207,2,0.1484092714868945,0.9958539235963293,1533687.7401154041,False,0.06342418216045685,0.7881665463526487,0.1484092714868945,0.0,0.0,0.0027711749552156192
31,Fanti-Zone 4,ET0204,2020-06-01,CS,2.775596491391409,2.8577327944448925,3,0.7755964913914093,1.0,345580.1718623514,False,0.0,0.22440350860859065,0.7755964913914093,0.0,0.0,0.2180593002552326
32,Finfine Special,ET0420,2020-06-01,CS,0.9999999999999999,1.000000016702826,1,0.0,1.0,1409622.8308836774,False,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
33,Gabi-Zone 3,ET0203,2020-06-01,CS,2.071621166499534,2.022387851999029,2,0.08650685462616685,0.955943945536686,277450.4936113413,False,0.014885688126633127,0.8986074572471999,0.08650685462616685,0.0,0.0,0.8644772420312928
34,Gamo,ET0710,2020-06-01,CS,2.5896465048059065,2.5339296525207184,3,0.589646504805906,0.9860436254507468,1804773.6082971995,False,0.0,0.4103534951940942,0.589646504805906,0.0,0.0,0.06879394036723947
35,Gedeo,ET0705,2020-06-01,CS,2.115488834550574,2.1792218975326194,2,0.12422468351696686,1.0,1266808.429285286,False,0.008735848966392954,0.8670394675166402,0.12422468351696686,0.0,0.0,0.8249837332012757
36,Gofa,ET0715,2020-06-01,CS,1.9920247368221575,1.996773199582683,2,0.006951774977962394,1.0,745290.620385392,False,0.014927038155805115,0.9781211868662325,0.006951774977962394,0.0,0.0,0.0025258564677930946
37,Guji,ET0414,2020-06-01,CS,2.206417220541448,2.507992426337882,3,0.467314184630384,1.0,1721894.6175645248,False,0.2608969640889363,0.27178885128067976,0.467314184630384,0.0,0.0,0.06386866993805895
38,Guraghe,ET0701,2020-06-01,CS,1.165134189371439,1.1393174454716097,1,0.001377087744943434,1.0,1949479.7307290754,False,0.8362428983735044,0.16238001388155202,0.001377087744943434,0.0,0.0,0.04400751951944977
39,Hadiya,ET0702,2020-06-01,CS,2.115407418161512,2.0964235222321403,2,0.13745719881282673,1.0,1985560.9725683639,False,0.022049780651314757,0.8404930205358584,0.13745719881282673,0.0,0.0,0.13743446053971684
40,Halaba,ET0714,2020-06-01,CS,2.03586330087833,2.044676726829205,2,0.035863300878329875,0.9937911761025008,413528.94707524707,False,0.0,0.9641366991216701,0.035863300878329875,0.0,0.0,0.07429670503969739
41,Harari,ET1301,2020-06-01,CS,1.962436643040678,1.989326877565985,2,0.01140787148695607,1.0,282662.8455420481,False,0.04897122844627831,0.9396209000667655,0.01140787148695607,0.0,0.0,0.1843658747765791
42,Hari-Zone 5,ET0205,2020-06-01,CS,2.000261023803583,2.000328522634093,2,0.0002610238035825799,1.0,270663.36764761095,False,0.0,0.9997389761964175,0.0002610238035825799,0.0,0.0,0.012047554615775113
43,Horo Gudru Wellega,ET0419,2020-06-01,CS,1.0,1.0000000272636231,1,0.0,1.0,934096.1790902439,False,1.0,0.0,0.0,0.0,0.0,0.0
44,Ilu Aba Bora,ET0403,2020-06-01,CS,1.0,1.0000000290239413,1,0.0,1.0,1176327.4471070457,False,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
45,Itang Special woreda,ET1204,2020-06-01,CS,1.0162457660791466,1.008256488241612,1,0.0,0.999350570178506,71371.08987589851,False,0.9837542339208539,0.016245766079146375,0.0,0.0,0.0,0.016245766079146372
46,Jarar,ET0503,2020-06-01,CS,2.1245653661713377,2.311158214791972,2,0.1327906105886562,0.9974743523447588,698739.3566098043,False,0.008225244417318762,0.858984144994025,0.1327906105886562,0.0,0.0,0.0
47,Jimma,ET0404,2020-06-01,CS,1.0013398152355575,1.0040534328753319,1,0.0,1.0,4242556.797243193,False,0.9986601847644428,0.001339815235557326,0.0,0.0,0.0,0.0
48,Kamashi,ET0604,2020-06-01,CS,1.6164173263786783,1.4805625142307908,2,0.0,0.9997005073720736,189260.69721508544,False,0.3835826736213215,0.6164173263786785,0.0,0.0,0.0,0.6164173263786784
49,Kefa,ET1102,2020-06-01,CS,1.0004508208716103,1.0032463770899651,1,0.0,1.0,1387553.498768316,False,0.9995491791283897,0.00045082087161020604,0.0,0.0,0.0,0.0
50,Kellem Wollega,ET0418,2020-06-01,CS,1.0,0.9999999855951822,1,0.0,0.9998392854102819,1328817.2187591335,False,1.0,0.0,0.0,0.0,0.0,0.0
51,Kembata Tembaro,ET0703,2020-06-01,CS,2.1981834814049277,2.200675599101098,2,0.198183481404928,1.0,1071114.1653439677,False,0.0,0.8018165185950717,0.198183481404928,0.0,0.0,0.6420211069418658
52,Kilbati-Zone 2,ET0202,2020-06-01,CS,2.6785686648199456,2.539655282841751,3,0.6785686648199458,0.994042643253905,547557.016720673,False,0.0,0.32143133518005423,0.6785686648199458,0.0,0.0,0.3214313351800542
53,Konso,ET0713,2020-06-01,CS,2.9756628780475918,2.9683893799909433,3,0.9756628780475914,1.0,414840.07740495313,False,0.0,0.0243371219524087,0.9756628780475914,0.0,0.0,0.010825234526649167
54,Konta Special,ET1106,2020-06-01,CS,1.0497823977549998,1.049733773159318,1,0.0,1.0,154800.0045190492,False,0.950217602245,0.04978239775499991,0.0,0.0,0.0,0.0
55,Korahe,ET0505,2020-06-01,CS,2.7082262979249156,2.700406811840235,3,0.7369866523115063,1.0,461397.0061978053,False,0.028760354386590498,0.2342529933019032,0.7369866523115063,0.0,0.0,0.0
56,Liban,ET0509,2020-06-01,CS,2.6892842520557756,2.6626430231767615,3,0.6892842520557751,0.9967195057185021,522127.11648477043,False,0.0,0.31071574794422485,0.6892842520557751,0.0,0.0,0.006686804921938316
57,Majang,ET1203,2020-06-01,CS,1.0011699952107296,1.0139052421426193,1,0.0,1.0,124512.24703814066,False,0.9988300047892702,0.0011699952107296226,0.0,0.0,0.0,0.0011699952107296226
58,Mao Komo Special,ET0605,2020-06-01,CS,1.0,0.9999999510254424,1,0.0,0.9953995088209834,84048.01374891962,False,1.0,0.0,0.0,0.0,0.0,0.0
59,Mekelle Tigray,ET0107,2020-06-01,CS,2.3390072687822987,2.6382368003595684,3,0.6679992908277071,1.0,414697.5184258082,False,0.32899202204540806,0.0030086871268845375,0.6679992908277071,0.0,0.0,0.0030086871268845375
60,Metekel,ET0602,2020-06-01,CS,1.0002147241009798,1.0007617191674192,1,0.0,0.9997288038491731,523263.33101065387,False,0.9997852758990202,0.00021472410097981724,0.0,0.0,0.0,0.00021472410097981724
61,Mirab Omo,ET1105,2020-06-01,CS,1.0048765951419623,1.0107993757521145,1,0.0003847884457126761,0.999312139461974,325931.74967438576,False,0.9955081933037502,0.004107018250537115,0.0003847884457126761,0.0,0.0,0.0018127214784289098
62,Nogob,ET0510,2020-06-01,CS,2.9686385091445677,2.9649404629885283,3,0.9686385091445686,1.0,208200.2347308145,False,0.0,0.03136149085543119,0.9686385091445686,0.0,0.0,0.0
63,North Gondar,ET0301,2020-06-01,CS,2.378599058173312,2.460610879741843,3,0.3817001685024251,1.0,970532.4620399072,False,0.0031011103291130114,0.615198721168462,0.3817001685024251,0.0,0.0,0.005270428097545248
64,North Shewa (AM),ET0305,2020-06-01,CS,1.4284916472134295,1.397035841424299,2,0.001282281151817305,1.0,2656205.510196898,False,0.5727906339383877,0.425927084909795,0.001282281151817305,0.0,0.0,0.0005564991008494867
65,North Shewa (OR),ET0406,2020-06-01,CS,1.0016965248190421,1.0044317571687595,1,0.0005037843732945118,1.0,1938824.0761119395,False,0.9988072595542523,0.0006889560724531417,0.0005037843732945118,0.0,0.0,0.0
66,North Wello,ET0303,2020-06-01,CS,2.0308240323675175,2.0716760328144943,2,0.07014375977607477,1.0,1977193.9587202754,False,0.039319727408557326,0.8905365128153679,0.07014375977607477,0.0,0.0,0.6972432327640563
67,North Western Tigray,ET0101,2020-06-01,CS,1.3975616778440445,1.4727589506200374,1,0.19853183172773303,0.992548311355679,1116838.2079859169,False,0.8009701538836884,0.0004980143885785141,0.19853183172773303,0.0,0.0,0.001793403648322415
68,Nuwer,ET1201,2020-06-01,CS,1.4667098563904437,1.316664406858549,2,0.0,0.9832116581689526,213948.3800163466,False,0.5332901436095561,0.4667098563904438,0.0,0.0,0.0,0.4667098563904438
69,Oromia,ET0310,2020-06-01,CS,1.9260323149145222,1.9920792086879806,2,0.0,1.0,672290.1599369282,False,0.07396768508547816,0.9260323149145219,0.0,0.0,0.0,0.08204131985785837
70,Region 14,ET1401,2020-06-01,CS,1.0,0.9999999208297434,1,0.0,1.0,3646509.1812690133,False,1.0,0.0,0.0,0.0,0.0,0.0
71,Shabelle,ET0506,2020-06-01,CS,2.9439007888391617,2.991076163031306,3,0.9701398481802684,0.999584442959705,752634.2864424471,False,0.026239059341106458,0.003621092478624888,0.9701398481802684,0.0,0.0,0.0
72,Sheka,ET1101,2020-06-01,CS,1.0,0.9999999116633755,1,0.0,1.0,324139.6499691203,False,1.0,0.0,0.0,0.0,0.0,0.0
73,Sidama,ET1600,2020-06-01,CS,1.8171390713986963,1.7927273729529027,2,0.05894692323231631,0.9801234771504373,5079774.632431726,False,0.24180785183362008,0.6992452249340636,0.05894692323231631,0.0,0.0,0.12316959628689741
74,Siltie,ET0720,2020-06-01,CS,1.9479585691258532,1.969731862067404,2,0.006206769472804955,1.0,1221152.8928924603,False,0.0582482003469516,0.9355450301802435,0.006206769472804955,0.0,0.0,0.0003544073275141435
75,Siti,ET0501,2020-06-01,CS,2.1819137993535573,2.093911912870611,2,0.19014359018425958,0.9975015263266415,889945.5018412191,False,0.008229790830702464,0.8016266189850381,0.19014359018425958,0.0,0.0,0.019190588459292602
76,South Eastern Tigray,ET0106,2020-06-01,CS,2.3632073864757817,2.3269177927279867,3,0.3632073864757816,1.0,647334.9243523604,False,0.0,0.6367926135242186,0.3632073864757816,0.0,0.0,0.644586151489721
77,South Gondar,ET0302,2020-06-01,CS,1.501174784144505,1.6965813711107744,2,0.10507816382975402,0.9999449865202772,2899050.6623414885,False,0.6039033796852491,0.2910184564849967,0.10507816382975402,0.0,0.0,0.25549231250903087
78,South Omo,ET0707,2020-06-01,CS,2.477970734911445,2.5416453221761657,3,0.5215409072587124,0.9874538198819577,952178.1164152668,False,0.04357017234726679,0.4348889203940209,0.5215409072587124,0.0,0.0,0.25674686983309103
79,South Wello,ET0304,2020-06-01,CS,2.2934061034889104,2.50153275250897,3,0.4312947111594397,1.0,3848853.5303042307,False,0.13788860767052968,0.4308166811700308,0.4312947111594397,0.0,0.0,0.003769658633419751
80,South West Shewa,ET0413,2020-06-01,CS,1.079643310201309,1.0917354201186327,1,0.0,1.0,1515708.5829794428,False,0.9203566897986911,0.07964331020130888,0.0,0.0,0.0,0.0
81,Southern Tigray,ET0104,2020-06-01,CS,2.3564101450004693,2.302122875730427,3,0.35641014500046914,1.0,934927.9269023073,False,0.0,0.643589854999531,0.35641014500046914,0.0,0.0,0.6435321120608546
82,Wag Hamra,ET0308,2020-06-01,CS,2.2393968183807074,2.485181337657305,3,0.27844262910923584,1.0,619745.1755550075,False,0.03904581072852864,0.6825115601622355,0.27844262910923584,0.0,0.0,0.9441374916246975
83,West Arsi,ET0417,2020-06-01,CS,1.6347221432495862,1.4599523977269007,2,0.16715851294627643,0.9868918753338439,3285793.7703287606,False,0.5324363696966901,0.30040511735703346,0.16715851294627643,0.0,0.0,0.13586126225556144
84,West Gojam,ET0307,2020-06-01,CS,0.9999999999999999,1.000000078969948,1,0.0,0.9977795672235891,3303490.08317033,False,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
85,West Gondar,ET0312,2020-06-01,CS,1.0000000000000002,0.9999999728820838,1,0.0,0.9934621000196949,411915.94093694736,False,1.0000000000000002,0.0,0.0,0.0,0.0,0.0
86,West Guji,ET0415,2020-06-01,CS,2.0155539772454225,2.0259695422245,2,0.015553977245422136,0.9958598706873859,1609332.7614857913,False,0.0,0.984446022754578,0.015553977245422136,0.0,0.0,0.9835518258380922
87,West Hararge,ET0409,2020-06-01,CS,2.258056251285358,2.47362045999014,3,0.25848009245950226,1.0,3021164.5549682076,False,0.00042384117414357895,0.741096066366354,0.25848009245950226,0.0,0.0,0.6759532199861563
