pcode,year,month,ndvi,ndvi_anomaly,ndvi_lag1,ndvi_lag3,ndvi_lag6,ndvi_lag12,ndvi_anomaly_lag1,ndvi_anomaly_lag3,ndvi_anomaly_lag6,ndvi_anomaly_lag12
ET0415,2024,4,0.3446453295876771,0.08485459917099236,0.2832021269980551,0.3538538775363122,0.350910347406586,0.3517243501260444,0.05363184005974572,0.08340565931028199,0.00378065948943479,0.0919336197093597
ET0415,2024,5,0.3966758993416858,0.09019643773937569,0.3446453295876771,0.2932692047788545,0.4217659184792345,0.3936263136661312,0.08485459917099236,0.05589376964024942,0.07899142189086023,0.08714685206382111
ET0415,2024,6,0.3641500160123022,0.052126142498944206,0.3966758993416858,0.2832021269980551,0.4185553278191946,0.3329225874963283,0.09019643773937569,0.05363184005974572,0.10484961568464829,0.02089871398297033
ET0415,2024,7,0.3054664908473828,0.009032650137776876,0.3641500160123022,0.3446453295876771,0.3538538775363122,0.2660905058244159,0.052126142498944206,0.08485459917099236,0.08340565931028199,-0.030343334885190032
ET0415,2024,8,0.3058241004515106,-0.003549130228765518,0.3054664908473828,0.3966758993416858,0.2932692047788545,0.2822274986479897,0.009032650137776876,0.09019643773937569,0.05589376964024942,-0.02714573203228643
ET0415,2024,9,0.3219525312015321,-0.010671783969476989,0.3058241004515106,0.3641500160123022,0.2832021269980551,0.302313681385879,-0.003549130228765518,0.052126142498944206,0.05363184005974572,-0.030310633785130103
ET0415,2024,10,0.361812502567357,0.014682814650205767,0.3219525312015321,0.3054664908473828,0.3446453295876771,0.350910347406586,-0.010671783969476989,0.009032650137776876,0.08485459917099236,0.00378065948943479
ET0415,2024,11,0.4112410403072967,0.06846654371892241,0.361812502567357,0.3058241004515106,0.3966758993416858,0.4217659184792345,0.014682814650205767,-0.003549130228765518,0.09019643773937569,0.07899142189086023
ET0415,2024,12,0.3954385762152794,0.0817328640807331,0.4112410403072967,0.3219525312015321,0.3641500160123022,0.4185553278191946,0.06846654371892241,-0.010671783969476989,0.052126142498944206,0.10484961568464829
ET0415,2025,1,0.322135905270157,0.051687687044126795,0.3954385762152794,0.361812502567357,0.3054664908473828,0.3538538775363122,0.0817328640807331,0.014682814650205767,0.009032650137776876,0.08340565931028199
ET0415,2025,2,0.2698530775742256,0.03247764243562054,0.322135905270157,0.4112410403072967,0.3058241004515106,0.2932692047788545,0.051687687044126795,0.06846654371892241,-0.003549130228765518,0.05589376964024942
ET0415,2025,3,0.2702333937299305,0.040663106791621134,0.2698530775742256,0.3954385762152794,0.3219525312015321,0.2832021269980551,0.03247764243562054,0.0817328640807331,-0.010671783969476989,0.05363184005974572
ET0415,2025,4,0.3455513167955879,0.08576058637890321,0.2702333937299305,0.322135905270157,0.361812502567357,0.3446453295876771,0.040663106791621134,0.051687687044126795,0.014682814650205767,0.08485459917099236
ET0415,2025,5,0.3762855637115925,0.0698061021092824,0.3455513167955879,0.2698530775742256,0.4112410403072967,0.3966758993416858,0.08576058637890321,0.03247764243562054,0.06846654371892241,0.09019643773937569
ET0415,2025,6,0.3158568014249405,0.0038329279115825177,0.3762855637115925,0.2702333937299305,0.3954385762152794,0.3641500160123022,0.0698061021092824,0.040663106791621134,0.0817328640807331,0.052126142498944206
ET0415,2025,7,0.2602256886891804,-0.036208152020425544,0.3158568014249405,0.3455513167955879,0.322135905270157,0.3054664908473828,0.0038329279115825177,0.08576058637890321,0.051687687044126795,0.009032650137776876
ET0415,2025,8,0.2628944604915367,-0.046478770188739416,0.2602256886891804,0.3762855637115925,0.2698530775742256,0.3058241004515106,-0.036208152020425544,0.0698061021092824,0.03247764243562054,-0.003549130228765518
ET0415,2025,9,0.2933397583630202,-0.039284556807988924,0.2628944604915367,0.3158568014249405,0.2702333937299305,0.3219525312015321,-0.046478770188739416,0.0038329279115825177,0.040663106791621134,-0.010671783969476989
ET0415,2025,10,0.3292016574439392,-0.01792803047321201,0.2933397583630202,0.2602256886891804,0.3455513167955879,0.361812502567357,-0.039284556807988924,-0.036208152020425544,0.08576058637890321,0.014682814650205767
ET0415,2025,11,0.3660994795566824,0.023324982968308094,0.3292016574439392,0.2628944604915367,0.3762855637115925,0.4112410403072967,-0.01792803047321201,-0.046478770188739416,0.0698061021092824,0.06846654371892241
ET0415,2025,12,0.3446076980110125,0.030901985876466198,0.3660994795566824,0.2933397583630202,0.3158568014249405,0.3954385762152794,0.023324982968308094,-0.039284556807988924,0.0038329279115825177,0.0817328640807331
ET0415,2026,1,0.2970922501098747,0.02664403188384451,0.3446076980110125,0.3292016574439392,0.2602256886891804,0.322135905270157,0.030901985876466198,-0.01792803047321201,-0.036208152020425544,0.051687687044126795
ET0415,2026,2,0.266926225552327,0.02955079041372191,0.2970922501098747,0.3660994795566824,0.2628944604915367,0.2698530775742256,0.02664403188384451,0.023324982968308094,-0.046478770188739416,0.03247764243562054
ET0415,2026,3,0.3111978792884786,0.08162759235016923,0.266926225552327,0.3446076980110125,0.2933397583630202,0.2702333937299305,0.02955079041372191,0.030901985876466198,-0.039284556807988924,0.040663106791621134
ET0415,2026,4,0.3838957513379032,0.1241050209212185,0.3111978792884786,0.2970922501098747,0.3292016574439392,0.3455513167955879,0.08162759235016923,0.02664403188384451,-0.01792803047321201,0.08576058637890321
ET0415,2026,5,0.3908985117945121,0.08441905019220203,0.3838957513379032,0.266926225552327,0.3660994795566824,0.3762855637115925,0.1241050209212185,0.02955079041372191,0.023324982968308094,0.0698061021092824
ET0415,2026,6,0.336356373270142,0.024332499756784032,0.3908985117945121,0.3111978792884786,0.3446076980110125,0.3158568014249405,0.08441905019220203,0.08162759235016923,0.030901985876466198,0.0038329279115825177
ET0415,2026,7,0.2865138098329355,-0.009920030876670427,0.336356373270142,0.3838957513379032,0.2970922501098747,0.2602256886891804,0.024332499756784032,0.1241050209212185,0.02664403188384451,-0.036208152020425544
ET0416,2009,1,0.2740717173315758,-0.012520068682798424,0.3522457541652428,0.4897529299176016,0.4816192095131837,0.2871269534609114,-0.014845277796419976,-0.0012565984392645668,0.044599580407205686,0.0005351674465371437
ET0416,2009,2,0.2201705513767493,-0.003941245420381129,0.2740717173315758,0.4410436251597811,0.4735765725143196,0.2280949721502703,-0.012520068682798424,-0.0014281099146313814,0.013327802564893687,0.003983175353139884
ET0416,2009,3,0.2273573739699615,0.013187261966435826,0.2201705513767493,0.3522457541652428,0.4956697908251785,0.2230534968796626,-0.003941245420381129,-0.014845277796419976,0.003545613217786514,0.008883384876136935
ET0416,2009,4,0.2948401297709738,0.024353562875201462,0.2273573739699615,0.2740717173315758,0.4897529299176016,0.3116298597450404,0.013187261966435826,-0.012520068682798424,-0.0012565984392645668,0.0411432928492681
ET0416,2009,5,0.372333350858485,0.0165163628858761,0.2948401297709738,0.2201705513767493,0.4410436251597811,0.4477277351904285,0.024353562875201462,-0.003941245420381129,-0.0014281099146313814,0.09191074721781961
ET0416,2009,6,0.4241403300863827,0.0031964324094443386,0.372333350858485,0.2273573739699615,0.3522457541652428,0.5058682398047558,0.0165163628858761,0.013187261966435826,-0.014845277796419976,0.08492434212781746
ET0416,2009,7,0.4240135861228603,-0.01300604298311775,0.4241403300863827,0.2948401297709738,0.2740717173315758,0.4816192095131837,0.0031964324094443386,0.024353562875201462,-0.012520068682798424,0.044599580407205686
ET0416,2009,8,0.4692356786293576,0.008986908679931682,0.4240135861228603,0.372333350858485,0.2201705513767493,0.4735765725143196,-0.01300604298311775,0.0165163628858761,-0.003941245420381129,0.013327802564893687
ET0416,2009,9,0.5086957602075828,0.016571582600190815,0.4692356786293576,0.4241403300863827,0.2273573739699615,0.4956697908251785,0.008986908679931682,0.0031964324094443386,0.013187261966435826,0.003545613217786514
ET0416,2009,10,0.5174864606801852,0.026476932323319047,0.5086957602075828,0.4240135861228603,0.2948401297709738,0.4897529299176016,0.016571582600190815,-0.01300604298311775,0.024353562875201462,-0.0012565984392645668
ET0416,2009,11,0.4593759918397711,0.016904256765358616,0.5174864606801852,0.4692356786293576,0.372333350858485,0.4410436251597811,0.026476932323319047,0.008986908679931682,0.0165163628858761,-0.0014281099146313814
ET0416,2009,12,0.3682383898385735,0.0011473578769107262,0.4593759918397711,0.5086957602075828,0.4241403300863827,0.3522457541652428,0.016904256765358616,0.016571582600190815,0.0031964324094443386,-0.014845277796419976
ET0416,2010,1,0.2801579574859419,-0.006433828528432328,0.3682383898385735,0.5174864606801852,0.4240135861228603,0.2740717173315758,0.0011473578769107262,0.026476932323319047,-0.01300604298311775,-0.012520068682798424
ET0416,2010,2,0.2052955521169559,-0.01881624468017451,0.2801579574859419,0.4593759918397711,0.4692356786293576,0.2201705513767493,-0.006433828528432328,0.016904256765358616,0.008986908679931682,-0.003941245420381129
ET0416,2010,3,0.1757224883393262,-0.03844762366419949,0.2052955521169559,0.3682383898385735,0.5086957602075828,0.2273573739699615,-0.01881624468017451,0.0011473578769107262,0.016571582600190815,0.013187261966435826
ET0416,2010,4,0.2052558238018852,-0.06523074309388713,0.1757224883393262,0.2801579574859419,0.5174864606801852,0.2948401297709738,-0.03844762366419949,-0.006433828528432328,0.026476932323319047,0.024353562875201462
ET0416,2010,5,0.3068395498995633,-0.04897743807304561,0.2052558238018852,0.2052955521169559,0.4593759918397711,0.372333350858485,-0.06523074309388713,-0.01881624468017451,0.016904256765358616,0.0165163628858761
ET0416,2010,6,0.3954680415317994,-0.025475856145138975,0.3068395498995633,0.1757224883393262,0.3682383898385735,0.4241403300863827,-0.04897743807304561,-0.03844762366419949,0.0011473578769107262,0.0031964324094443386
ET0416,2010,7,0.3863730799089107,-0.05064654919706735,0.3954680415317994,0.2052558238018852,0.2801579574859419,0.4240135861228603,-0.025475856145138975,-0.06523074309388713,-0.006433828528432328,-0.01300604298311775
ET0416,2010,8,0.413047307048195,-0.04720146290123095,0.3863730799089107,0.3068395498995633,0.2052955521169559,0.4692356786293576,-0.05064654919706735,-0.04897743807304561,-0.01881624468017451,0.008986908679931682
ET0416,2010,9,0.4740804492734199,-0.018043728333972053,0.413047307048195,0.3954680415317994,0.1757224883393262,0.5086957602075828,-0.04720146290123095,-0.025475856145138975,-0.03844762366419949,0.016571582600190815
ET0416,2010,10,0.4919399455074192,0.0009304171505530312,0.4740804492734199,0.3863730799089107,0.2052558238018852,0.5174864606801852,-0.018043728333972053,-0.05064654919706735,-0.06523074309388713,0.026476932323319047
ET0416,2010,11,0.4323124235221582,-0.010159311552254302,0.4919399455074192,0.413047307048195,0.3068395498995633,0.4593759918397711,0.0009304171505530312,-0.04720146290123095,-0.04897743807304561,0.016904256765358616
ET0416,2010,12,0.3484205603599548,-0.018670471601707983,0.4323124235221582,0.4740804492734199,0.3954680415317994,0.3682383898385735,-0.010159311552254302,-0.018043728333972053,-0.025475856145138975,0.0011473578769107262
ET0416,2011,1,0.2724907097312831,-0.014101076283091152,0.3484205603599548,0.4919399455074192,0.3863730799089107,0.2801579574859419,-0.018670471601707983,0.0009304171505530312,-0.05064654919706735,-0.006433828528432328
ET0416,2011,2,0.2197626074848249,-0.004349189312305518,0.2724907097312831,0.4323124235221582,0.413047307048195,0.2052955521169559,-0.014101076283091152,-0.010159311552254302,-0.04720146290123095,-0.01881624468017451
ET0416,2011,3,0.2050261725057927,-0.009143939497732984,0.2197626074848249,0.3484205603599548,0.4740804492734199,0.1757224883393262,-0.004349189312305518,-0.018670471601707983,-0.018043728333972053,-0.03844762366419949
ET0416,2011,4,0.2324990417606146,-0.03798752513515774,0.2050261725057927,0.2724907097312831,0.4919399455074192,0.2052558238018852,-0.009143939497732984,-0.014101076283091152,0.0009304171505530312,-0.06523074309388713
ET0416,2011,5,0.2954255968563316,-0.06039139111627734,0.2324990417606146,0.2197626074848249,0.4323124235221582,0.3068395498995633,-0.03798752513515774,-0.004349189312305518,-0.010159311552254302,-0.04897743807304561
ET0416,2011,6,0.3735843202055887,-0.04735957747134967,0.2954255968563316,0.2050261725057927,0.3484205603599548,0.3954680415317994,-0.06039139111627734,-0.009143939497732984,-0.018670471601707983,-0.025475856145138975
ET0416,2011,7,0.4340591266635776,-0.0029605024424004256,0.3735843202055887,0.2324990417606146,0.2724907097312831,0.3863730799089107,-0.04735957747134967,-0.03798752513515774,-0.014101076283091152,-0.05064654919706735
ET0416,2011,8,0.4745736621146978,0.014324892165271885,0.4340591266635776,0.2954255968563316,0.2197626074848249,0.413047307048195,-0.0029605024424004256,-0.06039139111627734,-0.004349189312305518,-0.04720146290123095
ET0416,2011,9,0.5155475032190944,0.023423325611702406,0.4745736621146978,0.3735843202055887,0.2050261725057927,0.4740804492734199,0.014324892165271885,-0.04735957747134967,-0.009143939497732984,-0.018043728333972053
ET0416,2011,10,0.5065411116725714,0.015531583315705255,0.5155475032190944,0.4340591266635776,0.2324990417606146,0.4919399455074192,0.023423325611702406,-0.0029605024424004256,-0.03798752513515774,0.0009304171505530312
ET0416,2011,11,0.4266628103200779,-0.015808924754334597,0.5065411116725714,0.4745736621146978,0.2954255968563316,0.4323124235221582,0.015531583315705255,0.014324892165271885,-0.06039139111627734,-0.010159311552254302
ET0416,2011,12,0.3501056362261143,-0.01698539573554847,0.4266628103200779,0.5155475032190944,0.3735843202055887,0.3484205603599548,-0.015808924754334597,0.023423325611702406,-0.04735957747134967,-0.018670471601707983
ET0416,2012,1,0.2705255954187046,-0.01606619059566966,0.3501056362261143,0.5065411116725714,0.4340591266635776,0.2724907097312831,-0.01698539573554847,0.015531583315705255,-0.0029605024424004256,-0.014101076283091152
ET0416,2012,2,0.2086676442634689,-0.01544415253366152,0.2705255954187046,0.4266628103200779,0.4745736621146978,0.2197626074848249,-0.01606619059566966,-0.015808924754334597,0.014324892165271885,-0.004349189312305518
ET0416,2012,3,0.1881879930810411,-0.025982118922484587,0.2086676442634689,0.3501056362261143,0.5155475032190944,0.2050261725057927,-0.01544415253366152,-0.01698539573554847,0.023423325611702406,-0.009143939497732984
ET0416,2012,4,0.2251721030866453,-0.04531446380912704,0.1881879930810411,0.2705255954187046,0.5065411116725714,0.2324990417606146,-0.025982118922484587,-0.01606619059566966,0.015531583315705255,-0.03798752513515774
ET0416,2012,5,0.3077422631110331,-0.048074724861575824,0.2251721030866453,0.2086676442634689,0.4266628103200779,0.2954255968563316,-0.04531446380912704,-0.01544415253366152,-0.015808924754334597,-0.06039139111627734
ET0416,2012,6,0.3887684300195339,-0.03217546765740448,0.3077422631110331,0.1881879930810411,0.3501056362261143,0.3735843202055887,-0.048074724861575824,-0.025982118922484587,-0.01698539573554847,-0.04735957747134967
ET0416,2012,7,0.431610098469627,-0.005409530636351023,0.3887684300195339,0.2251721030866453,0.2705255954187046,0.4340591266635776,-0.03217546765740448,-0.04531446380912704,-0.01606619059566966,-0.0029605024424004256
ET0416,2012,8,0.4605707557395447,0.0003219857901187728,0.431610098469627,0.3077422631110331,0.2086676442634689,0.4745736621146978,-0.005409530636351023,-0.048074724861575824,-0.01544415253366152,0.014324892165271885
ET0416,2012,9,0.5019796754038611,0.00985549779646916,0.4605707557395447,0.3887684300195339,0.1881879930810411,0.5155475032190944,0.0003219857901187728,-0.03217546765740448,-0.025982118922484587,0.023423325611702406
ET0416,2012,10,0.5030876224817231,0.012078094124856942,0.5019796754038611,0.431610098469627,0.2251721030866453,0.5065411116725714,0.00985549779646916,-0.005409530636351023,-0.04531446380912704,0.015531583315705255
ET0416,2012,11,0.4417180433984875,-0.0007536916759249834,0.5030876224817231,0.4605707557395447,0.3077422631110331,0.4266628103200779,0.012078094124856942,0.0003219857901187728,-0.048074724861575824,-0.015808924754334597
ET0416,2012,12,0.3663217218578324,-0.0007693101038303563,0.4417180433984875,0.5019796754038611,0.3887684300195339,0.3501056362261143,-0.0007536916759249834,0.00985549779646916,-0.03217546765740448,-0.01698539573554847
ET0416,2013,1,0.2812073783472527,-0.00538440766712156,0.3663217218578324,0.5030876224817231,0.431610098469627,0.2705255954187046,-0.0007693101038303563,0.012078094124856942,-0.005409530636351023,-0.01606619059566966
ET0416,2013,2,0.2191753982920055,-0.004936398505124923,0.2812073783472527,0.4417180433984875,0.4605707557395447,0.2086676442634689,-0.00538440766712156,-0.0007536916759249834,0.0003219857901187728,-0.01544415253366152
ET0416,2013,3,0.1964224893166575,-0.017747622686868164,0.2191753982920055,0.3663217218578324,0.5019796754038611,0.1881879930810411,-0.004936398505124923,-0.0007693101038303563,0.00985549779646916,-0.025982118922484587
ET0416,2013,4,0.2248186160369898,-0.04566795085878253,0.1964224893166575,0.2812073783472527,0.5030876224817231,0.2251721030866453,-0.017747622686868164,-0.00538440766712156,0.012078094124856942,-0.04531446380912704
ET0416,2013,5,0.2934922614647436,-0.0623247265078653,0.2248186160369898,0.2191753982920055,0.4417180433984875,0.3077422631110331,-0.04566795085878253,-0.004936398505124923,-0.0007536916759249834,-0.048074724861575824
ET0416,2013,6,0.3850513762512872,-0.035892521425651136,0.2934922614647436,0.1964224893166575,0.3663217218578324,0.3887684300195339,-0.0623247265078653,-0.017747622686868164,-0.0007693101038303563,-0.03217546765740448
ET0416,2013,7,0.4206271498471267,-0.016392479258851345,0.3850513762512872,0.2248186160369898,0.2812073783472527,0.431610098469627,-0.035892521425651136,-0.04566795085878253,-0.00538440766712156,-0.005409530636351023
ET0416,2013,8,0.4411153314534084,-0.019133438496017507,0.4206271498471267,0.2934922614647436,0.2191753982920055,0.4605707557395447,-0.016392479258851345,-0.0623247265078653,-0.004936398505124923,0.0003219857901187728
ET0416,2013,9,0.4787341312960136,-0.013390046311378356,0.4411153314534084,0.3850513762512872,0.1964224893166575,0.5019796754038611,-0.019133438496017507,-0.035892521425651136,-0.017747622686868164,0.00985549779646916
ET0416,2013,10,0.4911851008502088,0.00017557249334260172,0.4787341312960136,0.4206271498471267,0.2248186160369898,0.5030876224817231,-0.013390046311378356,-0.016392479258851345,-0.04566795085878253,0.012078094124856942
ET0416,2013,11,0.4631763769443645,0.020704641869951967,0.4911851008502088,0.4411153314534084,0.2934922614647436,0.4417180433984875,0.00017557249334260172,-0.019133438496017507,-0.0623247265078653,-0.0007536916759249834
ET0416,2013,12,0.3851821874232255,0.018091155461562758,0.4631763769443645,0.4787341312960136,0.3850513762512872,0.3663217218578324,0.020704641869951967,-0.013390046311378356,-0.035892521425651136,-0.0007693101038303563
ET0416,2014,1,0.2942122230234072,0.0076204370090329765,0.3851821874232255,0.4911851008502088,0.4206271498471267,0.2812073783472527,0.018091155461562758,0.00017557249334260172,-0.016392479258851345,-0.00538440766712156
ET0416,2014,2,0.2403188086179799,0.016207011820849493,0.2942122230234072,0.4631763769443645,0.4411153314534084,0.2191753982920055,0.0076204370090329765,0.020704641869951967,-0.019133438496017507,-0.004936398505124923
ET0416,2014,3,0.2550488476489865,0.04087873564546082,0.2403188086179799,0.3851821874232255,0.4787341312960136,0.1964224893166575,0.016207011820849493,0.018091155461562758,-0.013390046311378356,-0.017747622686868164
ET0416,2014,4,0.3536540865898132,0.08316751969404085,0.2550488476489865,0.2942122230234072,0.4911851008502088,0.2248186160369898,0.04087873564546082,0.0076204370090329765,0.00017557249334260172,-0.04566795085878253
ET0416,2014,5,0.4241608722611915,0.06834388428858257,0.3536540865898132,0.2403188086179799,0.4631763769443645,0.2934922614647436,0.08316751969404085,0.016207011820849493,0.020704641869951967,-0.0623247265078653
ET0416,2014,6,0.4415876178085341,0.020643720131595766,0.4241608722611915,0.2550488476489865,0.3851821874232255,0.3850513762512872,0.06834388428858257,0.04087873564546082,0.018091155461562758,-0.035892521425651136
ET0416,2014,7,0.4314554472302281,-0.005564181875749918,0.4415876178085341,0.3536540865898132,0.2942122230234072,0.4206271498471267,0.020643720131595766,0.08316751969404085,0.0076204370090329765,-0.016392479258851345
ET0416,2014,8,0.4433062229623166,-0.01694254698710934,0.4314554472302281,0.4241608722611915,0.2403188086179799,0.4411153314534084,-0.005564181875749918,0.06834388428858257,0.016207011820849493,-0.019133438496017507
ET0416,2014,9,0.471716299884079,-0.020407877723312984,0.4433062229623166,0.4415876178085341,0.2550488476489865,0.4787341312960136,-0.01694254698710934,0.020643720131595766,0.04087873564546082,-0.013390046311378356
ET0416,2014,10,0.4789380060378895,-0.01207152231897668,0.471716299884079,0.4314554472302281,0.3536540865898132,0.4911851008502088,-0.020407877723312984,-0.005564181875749918,0.08316751969404085,0.00017557249334260172
ET0416,2014,11,0.4359719196493311,-0.006499815425081434,0.4789380060378895,0.4433062229623166,0.4241608722611915,0.4631763769443645,-0.01207152231897668,-0.01694254698710934,0.06834388428858257,0.020704641869951967
ET0416,2014,12,0.3543535029703333,-0.012737528991329461,0.4359719196493311,0.471716299884079,0.4415876178085341,0.3851821874232255,-0.006499815425081434,-0.020407877723312984,0.020643720131595766,0.018091155461562758
ET0416,2015,1,0.2713837345787721,-0.015208051435602166,0.3543535029703333,0.4789380060378895,0.4314554472302281,0.2942122230234072,-0.012737528991329461,-0.01207152231897668,-0.005564181875749918,0.0076204370090329765
ET0416,2015,2,0.2188662892106429,-0.005245507586487508,0.2713837345787721,0.4359719196493311,0.4433062229623166,0.2403188086179799,-0.015208051435602166,-0.006499815425081434,-0.01694254698710934,0.016207011820849493
ET0416,2015,3,0.2152000105715999,0.0010298985680742279,0.2188662892106429,0.3543535029703333,0.471716299884079,0.2550488476489865,-0.005245507586487508,-0.012737528991329461,-0.020407877723312984,0.04087873564546082
ET0416,2015,4,0.2666598965320014,-0.0038266703637709343,0.2152000105715999,0.2713837345787721,0.4789380060378895,0.3536540865898132,0.0010298985680742279,-0.015208051435602166,-0.01207152231897668,0.08316751969404085
ET0416,2015,5,0.3449757910052011,-0.010841196967407818,0.2666598965320014,0.2188662892106429,0.4359719196493311,0.4241608722611915,-0.0038266703637709343,-0.005245507586487508,-0.006499815425081434,0.06834388428858257
ET0416,2015,6,0.4317953673213027,0.010851469644364342,0.3449757910052011,0.2152000105715999,0.3543535029703333,0.4415876178085341,-0.010841196967407818,0.0010298985680742279,-0.012737528991329461,0.020643720131595766
ET0416,2015,7,0.4720155260590619,0.03499589695308386,0.4317953673213027,0.2666598965320014,0.2713837345787721,0.4314554472302281,0.010851469644364342,-0.0038266703637709343,-0.015208051435602166,-0.005564181875749918
ET0416,2015,8,0.480254281283349,0.020005511333923087,0.4720155260590619,0.3449757910052011,0.2188662892106429,0.4433062229623166,0.03499589695308386,-0.010841196967407818,-0.005245507586487508,-0.01694254698710934
ET0416,2015,9,0.4993304498204889,0.0072062722130969425,0.480254281283349,0.4317953673213027,0.2152000105715999,0.471716299884079,0.020005511333923087,0.010851469644364342,0.0010298985680742279,-0.020407877723312984
ET0416,2015,10,0.4856754101293031,-0.005334118227563078,0.4993304498204889,0.4720155260590619,0.2666598965320014,0.4789380060378895,0.0072062722130969425,0.03499589695308386,-0.0038266703637709343,-0.01207152231897668
ET0416,2015,11,0.4380945954905,-0.004377139583912504,0.4856754101293031,0.480254281283349,0.3449757910052011,0.4359719196493311,-0.005334118227563078,0.020005511333923087,-0.010841196967407818,-0.006499815425081434
ET0416,2015,12,0.365386643266493,-0.0017043886951697562,0.4380945954905,0.4993304498204889,0.4317953673213027,0.3543535029703333,-0.004377139583912504,0.0072062722130969425,0.010851469644364342,-0.012737528991329461
ET0416,2016,1,0.2902122232341027,0.003620437219728434,0.365386643266493,0.4856754101293031,0.4720155260590619,0.2713837345787721,-0.0017043886951697562,-0.005334118227563078,0.03499589695308386,-0.015208051435602166
ET0416,2016,2,0.227003885591908,0.002892088794777592,0.2902122232341027,0.4380945954905,0.480254281283349,0.2188662892106429,0.003620437219728434,-0.004377139583912504,0.020005511333923087,-0.005245507586487508
ET0416,2016,3,0.2146065990014594,0.0004364869979337216,0.227003885591908,0.365386643266493,0.4993304498204889,0.2152000105715999,0.002892088794777592,-0.0017043886951697562,0.0072062722130969425,0.0010298985680742279
ET0416,2016,4,0.2516521430581577,-0.018834423837614633,0.2146065990014594,0.2902122232341027,0.4856754101293031,0.2666598965320014,0.0004364869979337216,0.003620437219728434,-0.005334118227563078,-0.0038266703637709343
ET0416,2016,5,0.3186054400695387,-0.037211547903070186,0.2516521430581577,0.227003885591908,0.4380945954905,0.3449757910052011,-0.018834423837614633,0.002892088794777592,-0.004377139583912504,-0.010841196967407818
ET0416,2016,6,0.3796347078773402,-0.041309189799598134,0.3186054400695387,0.2146065990014594,0.365386643266493,0.4317953673213027,-0.037211547903070186,0.0004364869979337216,-0.0017043886951697562,0.010851469644364342
ET0416,2016,7,0.4163759900617969,-0.02064363904418115,0.3796347078773402,0.2516521430581577,0.2902122232341027,0.4720155260590619,-0.041309189799598134,-0.018834423837614633,0.003620437219728434,0.03499589695308386
ET0416,2016,8,0.4678728890049365,0.007624119055510581,0.4163759900617969,0.3186054400695387,0.227003885591908,0.480254281283349,-0.02064363904418115,-0.037211547903070186,0.002892088794777592,0.020005511333923087
ET0416,2016,9,0.4898275419954181,-0.002296635611973852,0.4678728890049365,0.3796347078773402,0.2146065990014594,0.4993304498204889,0.007624119055510581,-0.041309189799598134,0.0004364869979337216,0.0072062722130969425
ET0416,2016,10,0.4843155263468276,-0.006694002010038558,0.4898275419954181,0.4163759900617969,0.2516521430581577,0.4856754101293031,-0.002296635611973852,-0.02064363904418115,-0.018834423837614633,-0.005334118227563078
ET0416,2016,11,0.4361715323703233,-0.006300202704089208,0.4843155263468276,0.4678728890049365,0.3186054400695387,0.4380945954905,-0.006694002010038558,0.007624119055510581,-0.037211547903070186,-0.004377139583912504
ET0416,2016,12,0.3601395506267399,-0.006951481334922849,0.4361715323703233,0.4898275419954181,0.3796347078773402,0.365386643266493,-0.006300202704089208,-0.002296635611973852,-0.041309189799598134,-0.0017043886951697562
ET0416,2017,1,0.2738527247841044,-0.012739061230269855,0.3601395506267399,0.4843155263468276,0.4163759900617969,0.2902122232341027,-0.006951481334922849,-0.006694002010038558,-0.02064363904418115,0.003620437219728434
ET0416,2017,2,0.2200310181450936,-0.0040807786520368206,0.2738527247841044,0.4361715323703233,0.4678728890049365,0.227003885591908,-0.012739061230269855,-0.006300202704089208,0.007624119055510581,0.002892088794777592
ET0416,2017,3,0.2273430336237877,0.013172921620262013,0.2200310181450936,0.3601395506267399,0.4898275419954181,0.2146065990014594,-0.0040807786520368206,-0.006951481334922849,-0.002296635611973852,0.0004364869979337216
ET0416,2017,4,0.2928633854486221,0.022376818552849786,0.2273430336237877,0.2738527247841044,0.4843155263468276,0.2516521430581577,0.013172921620262013,-0.012739061230269855,-0.006694002010038558,-0.018834423837614633
ET0416,2017,5,0.3862488555122715,0.030431867539662594,0.2928633854486221,0.2200310181450936,0.4361715323703233,0.3186054400695387,0.022376818552849786,-0.0040807786520368206,-0.006300202704089208,-0.037211547903070186
ET0416,2017,6,0.4420600977054862,0.02111620002854786,0.3862488555122715,0.2273430336237877,0.3601395506267399,0.3796347078773402,0.030431867539662594,0.013172921620262013,-0.006951481334922849,-0.041309189799598134
ET0416,2017,7,0.4487767642320588,0.011757135126080787,0.4420600977054862,0.2928633854486221,0.2738527247841044,0.4163759900617969,0.02111620002854786,0.022376818552849786,-0.012739061230269855,-0.02064363904418115
ET0416,2017,8,0.45210370236589,-0.008145067583535948,0.4487767642320588,0.3862488555122715,0.2200310181450936,0.4678728890049365,0.011757135126080787,0.030431867539662594,-0.0040807786520368206,0.007624119055510581
ET0416,2017,9,0.4656976958115895,-0.02642648179580248,0.45210370236589,0.4420600977054862,0.2273430336237877,0.4898275419954181,-0.008145067583535948,0.02111620002854786,0.013172921620262013,-0.002296635611973852
ET0416,2017,10,0.4646597117647644,-0.026349816592101782,0.4656976958115895,0.4487767642320588,0.2928633854486221,0.4843155263468276,-0.02642648179580248,0.011757135126080787,0.022376818552849786,-0.006694002010038558
