pcode,year,month,pet_mm,sm_root,precip_mm,spei_balance_mm,sm_mean_1m,spei_balance_sum_1m,sm_mean_3m,spei_balance_sum_3m,sm_mean_6m,spei_balance_sum_6m,sm_mean_12m,spei_balance_sum_12m,sm_mean_24m,spei_balance_sum_24m,ssmi_1,ssmi_3,ssmi_6,ssmi_12,ssmi_24,spei_1,spei_3,spei_6,spei_12,spei_24
ET0505,2010,6,212.1011051529503,0.1508896801964007,0.1683352075978715,-211.93276994535245,0.1508896801964007,-211.93276994535245,0.16483871913403772,-368.75697362677045,0.15021966613481605,-947.2756570773223,0.13929063061716304,-1987.71344941003,0.14058402952376803,-4043.609637786487,-1.1731198115493005,-0.7985867641332537,-0.6530585060112057,-1.2199591405876093,-1.2557857365635248,0.8992171580749924,0.8737472322013784,1.0355871215239698,0.9022682343742354,0.9688872587216605
ET0505,2010,7,237.4321072418942,0.1264411788497361,0.8017051339503868,-236.6304021079438,0.1264411788497361,-236.6304021079438,0.15339629524159612,-543.9370293842459,0.15067197552397926,-959.9855407072371,0.13953147306444968,-1987.6248311301486,0.1401580993400778,-4043.536106451392,-1.2411058324891784,-1.2000821462365674,-0.6925018439693369,-1.2014739801633336,-1.3005589750432147,0.7967776220221281,0.9500479982804207,0.8601615336260551,0.8451224733545056,0.8896277182109156
ET0505,2010,8,249.9385930604902,0.121892809791573,2.8416046724910227,-247.09698838799918,0.121892809791573,-247.09698838799918,0.1330745562792366,-695.6601604412955,0.1500657064727887,-1025.2184067120295,0.1397488096875135,-1986.0599890144958,0.13973171706867651,-4051.9532422672805,-1.4604435137098213,-1.2379142048878058,-0.7550628515287598,-1.1836272899081228,-1.3353217349179143,0.9222291154916918,0.8263194273859304,1.0026266031265705,0.8348757016760117,0.9484239027028144
ET0505,2010,9,226.92257534196352,0.1218623034020332,11.254977780053046,-215.66759756191047,0.1218623034020332,-215.66759756191047,0.12339876401444742,-699.3949880578535,0.14411874157424256,-1068.151961684624,0.13982533975859276,-1990.1305479410753,0.13933080090188646,-4077.1275912125157,-1.4319015146007137,-1.6604050308229998,-1.1703865495620946,-1.1802225054550992,-1.363379724723374,0.7773627996980668,0.6783540056828073,0.8840757285161825,0.9994389001414382,0.9276963102066974
ET0505,2010,10,168.68189591026956,0.127647400461773,42.024529416582226,-126.65736649368733,0.127647400461773,-126.65736649368733,0.12380083788512637,-589.4219524435971,0.13859856656336125,-1133.3589818278429,0.1386221411475854,-2095.0060817531976,0.13744805440406255,-4185.882653117688,-1.5935612477484358,-1.7326561813526737,-1.5821444762707069,-1.3269015095534207,-1.4779747561695395,0.23088015663546463,0.6374476056847018,0.7655409723560865,0.8470233588530942,0.7545362814891867
ET0505,2010,11,179.8965250998227,0.1257397135522585,10.577938644205574,-169.31858645561712,0.1257397135522585,-169.31858645561712,0.1250831391386882,-511.64355051121504,0.1290788477089624,-1207.3037109525105,0.13769115815500685,-2129.9761051766404,0.13494187538629654,-4213.648308839832,-1.393708826562389,-1.538553594567929,-1.748078251569221,-1.4058957255539513,-1.5968617509191916,0.4903466563552246,0.4489235359560266,0.5450420276911293,0.8145741020464163,0.8248283375338671
ET0505,2010,12,194.9985471862168,0.1241485063533327,0.0927334363481638,-194.90581374986863,0.1241485063533327,-194.90581374986863,0.1258452067891214,-490.8817666991731,0.12462198540178442,-1190.2767547570265,0.13742082576830023,-2137.5524118343487,0.13385929222312987,-4212.728909258289,-1.2505754728585945,-1.4375413627462164,-1.6464582047063814,-1.386398319902702,-2.183192976515661,0.7239831431302166,-3.9421832290389553,-4.024219998066031,0.893634248291473,0.8575931148799308
ET0505,2011,1,202.67404955971364,0.1247605931382537,0.1474040016320233,-202.5266455580816,0.1247605931382537,-202.5266455580816,0.12488293768128161,-566.7510457635675,0.124341887783204,-1156.1729982071643,0.13750693165359165,-2116.1585389144016,0.13371259970823562,-4212.240680309234,-1.0495609217029034,-1.3146351082295011,-1.489144070375068,-1.3500216100675764,-2.163214016838671,0.5347662677666645,-4.094830431548019,-3.8442391845877815,0.8433113154636627,0.8965845876762114
ET0505,2011,2,200.14813956302996,0.1232559456404158,3.05760593071448,-197.09053363231547,0.1232559456404158,-197.09053363231547,0.12405501504400072,-594.5229929402658,0.1245690770913445,-1106.1665434514807,0.1373173917820666,-2131.38495016351,0.13377118821227252,-4222.654143704131,-0.9045049524187827,-1.1516248496873887,-1.4096877793550648,-1.3442101484790367,-1.5901666121886822,0.9060776932609194,0.9109563627956608,-4.248106103183421,0.8060529480419506,0.7945741383572104
ET0505,2011,3,228.10367336859068,0.1221387808436826,0.2396242067877167,-227.86404916180297,0.1221387808436826,-227.86404916180297,0.12338510654078401,-627.4812283522001,0.12461515666495272,-1118.3629950513732,0.13436694911959765,-2186.514956735997,0.1338340193356373,-4238.024902075899,-1.0278501258545172,-1.0998988016673337,-1.3955765562986402,-1.584864994262025,-1.5887065145535864,0.6409694703044512,0.8849715116021055,-3.6076183196895273,0.4105698053362138,0.7474258880109548
ET0505,2011,4,191.91016406166676,0.1262394033702974,29.364509539741327,-162.54565452192543,0.1262394033702974,-162.54565452192543,0.12387804328479858,-587.5002373160439,0.12438049048304012,-1154.2512830796113,0.1314895285232007,-2287.610264907454,0.13314406681261248,-4298.302919152253,-1.5588817833366586,-1.5144393941889271,-1.5390804040718062,-1.8201471558527391,-1.6635195820970736,-4.183472396766222,-4.2989016837703735,-3.787837993357101,-3.560206232639157,0.65518644598764
ET0505,2011,5,146.24475175772918,0.1756434062235184,69.65612410053743,-76.58862765719175,0.1756434062235184,-76.58862765719175,0.14134053014583278,-466.99833134092023,0.13269777259491675,-1061.5213242811858,0.13088831015193958,-2268.8250352336963,0.13434396564072593,-4255.072252434349,-1.0415119694490518,-1.4421764437427314,-1.561167035569909,-1.9091888421860035,-1.59969604117495,0.9196718519828506,0.6818956477389027,0.8241153483357379,0.5895774976541149,0.8069054139078702
ET0505,2011,6,210.2865690159716,0.1685989664886591,1.0569936540836478,-209.22957536188795,0.1685989664886591,-209.22957536188795,0.15682725869415828,-448.36385754100525,0.14010618261747118,-1075.8450858932051,0.1323640840096278,-2266.1218406502317,0.13582735731339543,-4253.835290060262,-0.45198806521911233,-1.1598829428909534,-1.3242121859819698,-1.7825184190713512,-1.5426241998947434,0.9331103521451413,0.7840604929631607,0.8794077101192266,0.6649748405225762,0.8498661645901996
ET0505,2011,7,229.30117579124897,0.1465428665585485,0.0036817828110889,-229.29749400843787,0.1465428665585485,-229.29749400843787,0.16359507975690865,-515.1156970275176,0.14373656152085365,-1102.6159343435615,0.1340392246520288,-2258.788932550726,0.13678534885823926,-4246.413763680875,-0.3299441321952467,-0.7314452580582838,-1.1575489382414712,-1.646099598240839,-1.5074326847978567,0.9122577139457633,0.988583605631346,0.7305968810391161,0.6443037199964545,0.7853615211176208
ET0505,2011,8,266.18675976645824,0.1363581145379323,2.1682796650228244,-264.0184801014354,0.1363581145379323,-264.0184801014354,0.15049998252837996,-702.5455494717613,0.14592025633710637,-1169.5438808126814,0.13524466671422544,-2275.7104242641617,0.13749673820086947,-4261.770413278658,0.1112368311504899,-0.41400349601219527,-1.0296749564702243,-1.5465810795361716,-1.4733253350804827,-4.753424308822899,0.787163990359331,0.8128721914888953,0.5892347766661309,0.8351239210290486
ET0505,2011,9,229.99068958686073,0.137228600553685,10.461032082232753,-219.52965750462798,0.137228600553685,-219.52965750462798,0.1400431938833886,-712.8456316145014,0.14843522628877345,-1161.2094891555064,0.13652519147686307,-2279.5724842068794,0.13817526561772792,-4269.703032147955,0.6888755576839917,0.06308935892108339,-0.8747325959095649,-1.445460450282382,-1.4349841306547664,0.7380702138120497,0.5289482462169839,0.7706216636498385,0.689077215827668,0.8231717279836547
ET0505,2011,10,125.8566985667362,0.1732895069154863,117.4444887431322,-8.412209823604002,0.1732895069154863,-8.412209823604002,0.1489587406690345,-491.9603474296675,0.1562769102129716,-1007.0760444571849,0.14032870034800585,-2161.327327536796,0.13947542074779562,-4256.333409289994,0.9177461800549083,0.7392532314722351,-0.3174319503685075,-1.1857919142034334,-1.352719943925186,0.9016372421919762,0.9709732357183485,0.9476598916349915,0.7755035661222187,0.7084015794353166
ET0505,2011,11,117.78987092939254,0.1953768498254717,43.11232366055514,-74.6775472688374,0.1953768498254717,-74.6775472688374,0.16863165243154765,-302.6194145970695,0.15956581747996382,-1005.1649640688306,0.1461317950374403,-2066.686288350016,0.14191147659622358,-4196.662393526656,0.643692034283969,0.7526819775865085,0.3087695030443839,-0.7321644442287212,-1.1719385479452558,1.1104296973720365,0.9799050825916907,0.9876144689732631,0.87066506680416,0.8370128547423643
ET0505,2011,12,200.9925361086484,0.1690111546030223,1.3891444593404245,-199.60339164930798,0.1690111546030223,-199.60339164930798,0.17922583711466009,-282.6931487417495,0.15963451549902435,-995.5387803562505,0.14987034905824778,-2071.383866249456,0.143645587413274,-4208.936278083805,0.41884055321737446,0.6375061209126316,0.51445751552781,-0.4212836822573483,-1.1748084274128179,0.6291746130316855,0.9531909413313054,1.0180891926277107,0.9744437470698406,0.8606305133547143
ET0505,2012,1,213.8063678415969,0.153161758601462,0.0,-213.8063678415969,0.153161758601462,-213.8063678415969,0.17251658767665198,-488.0873067597424,0.16073766417284327,-980.0476541894097,0.15223711284684846,-2082.663588532971,0.14487202225022003,-4198.822127447373,0.6230660034447826,0.5477173994894671,0.6008460212331423,-0.2580155616345777,-1.0474190217389707,-0.6842016106176215,0.8647965088745602,0.9356003697228676,0.8833938899669967,0.9077138595930957
ET0505,2012,2,221.00613569969204,0.1440717777040224,3.665901769895469,-217.34023392979657,0.1440717777040224,-217.34023392979657,0.1554148969695022,-630.7499934207016,0.16202327470052497,-933.3694080177709,0.15397176551881567,-2102.913288830452,0.14564457865044114,-4234.2982389939625,1.0721485093369647,0.5858108409169852,0.6790045605957428,-0.13307085474379374,-0.8942714701649014,0.14720463803752426,0.12464056246905436,1.0300204801399957,0.840568885937493,0.7853216485901123
ET0505,2012,3,238.05293388496892,0.139319118887898,0.29898511754365314,-237.75394876742527,0.139319118887898,-237.75394876742527,0.14551755173112746,-668.9005505388188,0.1623716944228938,-951.5936992805682,0.1554034603558336,-2112.8031884360744,0.14488520473771563,-4299.318145172071,0.6111121085621456,0.7957845096646079,0.6892116947705688,-0.03283704383793652,-0.9426155149607746,-4.753424308822899,-4.582343726274366,0.8335220957754568,0.7103478718562222,0.6162031781817396
ET0505,2012,4,160.03100377626387,0.1626347742796758,79.2896856523193,-80.74131812394457,0.1626347742796758,-80.74131812394457,0.1486752236238654,-535.8355008211665,0.16059590565025872,-1023.9228075809087,0.15843640793161515,-2030.9988520380937,0.14496296822740792,-4318.609116945548,0.01258812392095406,0.42736711488845847,0.5600027633395931,0.16601646782605448,-0.9600216791989871,0.8690217095214912,0.8128528117109273,0.8480485645779626,0.9220267040674001,0.5891774059916384
ET0505,2012,5,164.1415101139212,0.1943909580288486,96.0744029295128,-68.06710718440841,0.1943909580288486,-68.06710718440841,0.16544828373214077,-386.5623740757784,0.16043159035082152,-1017.3123674964797,0.15999870391539267,-2022.4773315653104,0.14544350703366613,-4291.302366799006,-0.44690440833963146,-0.14273661605009996,0.2591012840485099,0.2992420617317267,-0.92495805153373,0.9327675229081676,0.8044209839303451,0.9131513459950382,0.831266347009704,0.773354653071782
ET0505,2012,6,232.55190071392383,0.1822591639368607,0.1982689022490406,-232.35363181167477,0.1822591639368607,-232.35363181167477,0.179761632081795,-381.16205712002784,0.16263959190646124,-1050.0626076588464,0.1611370537027428,-2045.601388015097,0.1467505688561853,-4311.723228665329,0.07020466347067311,-0.17012831182011628,0.13092520613551475,0.38691655828711574,-0.8485717527746326,0.20094868141818317,0.862552272042415,0.9227920412438508,0.8745846982400468,0.7914373949698884
ET0505,2012,7,248.74433674991337,0.1610559463602691,0.0,-248.74433674991337,0.1610559463602691,-248.74433674991337,0.17923535610865945,-549.1650757459967,0.16395528986626243,-1085.0005765671629,0.16234647701955285,-2065.0482307565726,0.14819285083579084,-4323.837163307298,0.467722863958359,-0.04950004369262622,0.14130013278797862,0.47529649360045484,-0.7563613618334372,0.3520334345837185,0.9421137577764244,0.7538086592558729,0.809967444244188,0.712000696214792
ET0505,2012,8,261.2736475817579,0.1458945151024304,2.62947983203736,-258.64416774972057,0.1458945151024304,-258.64416774972057,0.16306987513318671,-739.7421363113089,0.16425907943266374,-1126.3045103870868,0.16314117706659434,-2059.673918404858,0.1491929218904099,-4335.38434266902,1.0586415400865472,0.29926830613932454,0.13085431800575653,0.5310313651588485,-0.6870076132482263,0.5288966152642253,-4.393165187357062,0.8922866810688843,0.8011299347442479,0.7616758710430298
ET0505,2012,9,232.8926670217677,0.14510561665679,21.561880317303988,-211.33078670446372,0.14510561665679,-211.33078670446372,0.15068535937316316,-718.7192912040978,0.1652234957274791,-1099.8813483241254,0.16379759507518646,-2051.4750476046934,0.15016139327602476,-4331.047531811572,1.6856087243791034,1.0607513623881768,0.19874197646103292,0.5769769170708093,-0.6151508226419989,0.8149958634256945,0.4080667198182045,0.853191534276486,0.9667996285310347,0.7660666869768544
ET0505,2012,10,120.29704071149078,0.1924524933303175,77.28697749808826,-43.01006321340252,0.1924524933303175,-43.01006321340252,0.16115087502984596,-512.9850176675869,0.17019311556925273,-1062.1500934135834,0.1653945106097557,-2086.072900994492,0.15286160547888078,-4247.400228531288,1.7793988388771624,1.7904655372328917,0.6122825708398423,0.7095464572754564,-0.3977491128953448,0.8379214446351138,0.9324755795525885,0.8895323913831998,0.8545870613529221,0.7151777291995891
ET0505,2012,11,135.30689072853062,0.214860476426297,25.826522364869582,-109.48036836366103,0.214860476426297,-109.48036836366103,0.18413952880446816,-363.82121828152736,0.17360470196882746,-1103.563354592836,0.16701814615982447,-2120.875722089316,0.15657497059863237,-4187.562010439332,1.0831414551563012,1.4274403711885366,1.1679302165363334,0.8298866432484624,-0.0755050098337064,1.0095031669635666,0.9213899845438073,0.8810429294173278,0.8239590124839522,0.8431621588075244
ET0505,2012,12,187.10023019419592,0.1677109512910501,0.8473163644981001,-186.2529138296978,0.1677109512910501,-186.2529138296978,0.19167464034922152,-338.7433454067615,0.17117999986119234,-1057.462636610859,0.16690979588382682,-2107.5252442697056,0.15839007247103729,-4178.909110519161,0.37704783864660185,1.031588007937369,1.1238791914825326,0.7770928945443415,0.22160847659810462,0.8428788449778662,0.8957027137013533,0.9430632936126171,0.9348252193036322,0.8828248149856981
ET0505,2013,1,209.42154118144063,0.14006787182528,0.0,-209.42154118144063,0.14006787182528,-209.42154118144063,0.17421309984754232,-505.15482337479955,0.16768198743869414,-1018.1398410423863,0.16581863865247828,-2103.1404176095493,0.15902787574966337,-4185.80400614252,-0.10574910889356412,0.6041203782944343,0.9451550665400109,0.6589782129997223,0.2503197473008011,-0.1757033020077562,0.8149059159132988,0.8905318067100774,0.860027354670236,0.917838497994974
ET0505,2013,2,198.8177053822592,0.1275528634265828,3.154596926258728,-195.66310845600046,0.1275528634265828,-195.66310845600046,0.14511056218097093,-591.337563467139,0.16462504549271956,-955.1587817486661,0.16444206246269166,-2081.463292135753,0.15920691399075368,-4184.376580966205,-0.4704372547745555,0.056945004442842326,0.8055788148439816,0.562978265614261,0.10191212301222735,0.9246339930064718,0.9315479767122317,1.001568603976416,0.8625086554625274,0.8215013047742172
ET0505,2013,3,173.53099726654156,0.1421623344409181,43.47371770248674,-130.05727956405482,0.1421623344409181,-130.05727956405482,0.1365943565642603,-535.141929201496,0.1641344984567409,-873.8852746082573,0.16467899709211,-1973.7666229323827,0.16004122872397183,-4086.569811368457,0.8626987327126194,0.06868848339464019,0.7742714163698813,0.5857686821416713,0.1781628182757634,1.4302620550922045,1.1618351666355258,0.8979979223789872,0.8653642284609893,0.8864608046524273
ET0505,2013,4,115.1743053397221,0.2031785513150407,144.15443821514307,28.980132875420978,0.2031785513150407,28.980132875420978,0.15763124972751386,-296.74025514463443,0.1659221747875281,-801.8950785194338,0.16805764517839042,-1864.0451719330172,0.16324702655500278,-3895.044023971111,1.3933132005859084,1.0498614557720298,0.8280090656281227,0.820094948595407,0.49156337386833093,1.0367388624571547,1.1798739726712615,1.02627886279021,1.0051087224480573,0.984143309782387
ET0505,2013,5,213.60586782201565,0.2068497651978157,40.914439720442864,-172.6914281015728,0.2068497651978157,-172.6914281015728,0.1840635503179248,-273.76857479020674,0.1645870562494479,-865.1061382573455,0.16909587910913768,-1968.6694928501815,0.1645472915122652,-3991.1468244154917,-0.07279369154237211,0.737017217536174,0.5043570671109611,0.9073776401804362,0.6446734940647693,0.6030586453711527,0.893730501292348,1.0677499749974178,0.8553813864210078,0.9435100769275724
ET0505,2013,6,215.26277103358976,0.1660617236238697,0.0564064923078396,-215.2063645412819,0.1660617236238697,-215.2063645412819,0.19203001337890868,-358.91765976743386,0.1643121849715845,-894.0595889689297,0.1677460924163884,-1951.5222255797887,0.1644415730595656,-3997.1236135948857,-0.5520720426624942,0.30862558642483406,0.2334154682891543,0.8302492759576123,0.6716697914124815,0.8520118582785843,0.8821215743816772,1.074845906961556,0.9173403784349339,0.9862858443608028
ET0505,2013,7,233.3877603576452,0.143592794931179,0.08681916937363861,-233.30094118827157,0.143592794931179,-233.30094118827157,0.17216809458428814,-621.1987338311263,0.16489967215590098,-917.9389889757606,0.1662908297972976,-1936.0788300181468,0.16431865340842522,-4001.127060774719,-0.4755369484246342,-0.3524950454956608,0.19798135642422598,0.7410844345818598,0.6797474187362369,0.8549170239658249,0.773296524116452,0.8839790330582069,0.8645420048665454,0.9044146770319923
ET0505,2013,8,245.00440676952792,0.1316943426486168,2.989159897470896,-242.01524687205702,0.1316943426486168,-242.01524687205702,0.14711628706788848,-690.5225526016106,0.16558991869290665,-964.2911273918172,0.16510748209281312,-1919.4499091404832,0.16412432957970374,-3979.123827545341,-0.376499435560897,-0.5866801738792998,0.20995923684168746,0.6637634270815391,0.6645015997149227,1.0080284911283406,0.8515689613477907,1.0466443664149325,0.8597676909948192,0.973939046622417
ET0505,2013,9,230.41004636588764,0.1278419485220323,17.086844472310183,-213.32320189357745,0.1278419485220323,-213.32320189357745,0.13437636203394265,-688.6393899539062,0.1632031877064257,-1047.5570497213398,0.1636688430815833,-1921.4423243295969,0.16373321907838487,-3972.9173719342903,-0.5764399930975578,-0.49955508606925336,0.0754846934160252,0.5682446090452195,0.6232028889092842,0.7984339284298563,0.7509867661126134,0.9014670897497724,1.0295189053278206,0.9638514585473142
ET0505,2013,10,128.3000363034193,0.1590848808961923,163.07481748952273,34.77478118610344,0.1590848808961923,34.77478118610344,0.1395403906889471,-420.5636675795311,0.15585424263661762,-1041.7624014106573,0.16088820871207285,-1843.657479930091,0.16314135966091428,-3929.730380924583,0.21513855466184256,-0.13349039297241388,-0.34651841375511816,0.3909717655419057,0.5651065282617689,0.9588793821125309,1.0634944042273138,0.913366023153888,0.983269300243757,0.8521005312487262
ET0505,2013,11,125.054697134389,0.2093797552911088,60.2683108204234,-64.78638631396561,0.2093797552911088,-64.78638631396561,0.16543552823644445,-243.3348070214397,0.15627590765216648,-933.8573596230501,0.16043148195080717,-1798.9634978803956,0.16372481405531583,-3919.8392199697114,0.9636883532586616,0.6059204717795061,0.10022699641830558,0.3520767560863825,0.6139687880522137,1.1326238305696914,1.0223881388115081,1.037622064923324,0.9994289155417917,0.9604671860713373
ET0505,2013,12,199.37436163059272,0.1811077027190667,0.0,-199.37436163059272,0.1811077027190667,-199.37436163059272,0.18319077963545594,-229.38596675845497,0.15878357083469932,-918.0253567123609,0.16154787790314193,-1812.0849456812905,0.16422883689348436,-3919.610189950996,0.792931873787389,0.7659162329838252,0.46781107575374226,0.41371731763914416,0.7389495021329692,0.6346076525679176,0.9945067262872767,1.082685956525602,1.1319598501450976,1.0021312578611696
ET0505,2014,1,207.45464994150623,0.1464377205323034,0.0,-207.45464994150623,0.1464377205323034,-207.45464994150623,0.17897505951415962,-471.61539788606467,0.15925772510155337,-892.1790654655956,0.16207869862872717,-1810.1180544413562,0.16394866864060276,-3913.2584720509053,0.2569406723362639,0.7595516925331244,0.5255475577931373,0.414183247974922,0.6745142970575704,0.04048905735194247,0.9032168022207424,1.009440743976117,1.0517149244310842,1.0507858190855286
ET0505,2014,2,199.1294089567946,0.1297161627192139,6.258279987721316,-192.87112896907328,0.1297161627192139,-192.87112896907328,0.15242052865686131,-599.7001405411722,0.1589280284466529,-843.0349475626118,0.16225897356977978,-1807.3260749544288,0.16335051801623574,-3888.789367090182,-0.2574076039971181,0.43582962768539846,0.5257486912730469,0.42158016378371,0.47034077598613666,0.9577150689251489,0.8733035477303184,1.1175328386865564,1.0185066400191192,0.9437839227233046
ET0505,2014,3,206.8261935914336,0.1268286335793778,3.03812557139096,-203.78806802004263,0.1268286335793778,-203.78806802004263,0.13432750561029835,-604.1138469306222,0.15875914262287713,-833.499813689077,0.1609811651646514,-1881.0568634104168,0.1628300811283807,-3854.8234863427997,-0.5586254439696339,-0.12359277401334665,0.5119734186223924,0.34343356900295396,0.4283279792361254,1.0676841488739905,0.9928020432705281,0.9235181264111578,0.9204201133340386,0.9867352878942726
ET0505,2014,4,180.45840928009343,0.1310177564163256,34.04142374464896,-146.41698553544447,0.1310177564163256,-146.41698553544447,0.12918751757163907,-543.0761825245604,0.15408128854289935,-1014.691580410625,0.1549677655897585,-2056.4539818212825,0.16151270538407447,-3920.499153754299,-1.3284112224328335,-1.0678230251812122,0.21984820759747842,-0.0762656950193927,0.32585232476144776,0.5322295379697929,0.7792993743784236,0.8605401776686472,0.904507685370238,0.9752071895050689
ET0505,2014,5,160.19747180092455,0.1821104012963715,100.96737316773002,-59.23009863319453,0.1821104012963715,-59.23009863319453,0.14665226376402493,-409.4351521886817,0.14953639621044315,-1009.1352927298539,0.15290615193130483,-1942.9926523529039,0.16100101552022125,-3911.662145203086,-0.8317672723376762,-1.1377751098871869,-0.4153975870545454,-0.199376624078686,0.29685699245192676,0.9454273738955274,0.777986784306813,0.9257929675511383,0.86562810275173,0.9684799138139519
ET0505,2014,6,224.31906982005253,0.1697131516888687,5.2209252750451585,-219.0981445450074,0.1697131516888687,-219.0981445450074,0.1609471031338552,-424.7452287136465,0.1476373043720768,-1028.8590756442686,0.15321043760338807,-1946.8844323566295,0.16047826500988824,-3898.406657936418,-0.40835721749030096,-0.9718416289197611,-0.8214691608463865,-0.1694288861518383,0.2706348706977276,0.783726467934554,0.8159663893183398,0.9522714702190029,0.9191687591063482,1.017767888351596
ET0505,2014,7,243.30693986391452,0.1482454314573633,0.0426292821369337,-243.26431058177758,0.1482454314573633,-243.26431058177758,0.1666896614808678,-521.5925537599795,0.14793858952625347,-1064.6687362845398,0.15359815731390342,-1956.8478017501354,0.1599444935556005,-3892.9266317682823,-0.24365030848622413,-0.593152344413184,-0.8731786959006608,-0.13801375264131666,0.2296080768562227,0.6296492469925428,0.9805950505312896,0.7768984785923061,0.8570287945642151,0.9364295182706246
ET0505,2014,8,250.12243876278197,0.1323896805428401,3.305722586876523,-246.81671617590544,0.1323896805428401,-246.81671617590544,0.15011608789635736,-709.1791713026905,0.14838417583019117,-1118.614323491372,0.15365610213842204,-1961.6492710539837,0.15938179211561757,-3881.099180194467,-0.3026956756043954,-0.4339576455655116,-0.8655288614014265,-0.1325770172888697,0.17714175548694547,0.927646108576747,0.7414978766921804,0.9034480681034246,0.8445107673379939,1.0026230646856225
ET0505,2014,9,225.11408762232028,0.1285568697714968,8.305189851111015,-216.80889777120927,0.1285568697714968,-216.80889777120927,0.1363973272572334,-706.8899245288924,0.14867221519554433,-1131.6351532425388,0.15371567890921073,-1965.1349669316157,0.15869226099539702,-3886.577291261213,-0.4768510135360124,-0.296222274841945,-0.8587501759158617,-0.12847769094877276,0.11142700239874631,0.766398771108362,0.6077708364563326,0.8153857101226013,1.0110488615317683,0.9883353982325296
ET0505,2014,10,114.87866924403065,0.1777604752229749,133.2863198342181,18.407650590187444,0.1777604752229749,18.407650590187444,0.14623567517910394,-445.2179633569274,0.15646266832998587,-966.8105171169068,0.1552719784364426,-1981.5020975275318,0.15808009357425776,-3825.1595774576226,1.1270138368210916,0.4927263502203058,-0.3046653784662239,-0.018798894690270594,0.05842255457110074,0.9392450088331953,1.036300660775077,0.9804579617993923,0.9233746431920666,0.8778432247707114
ET0505,2014,11,137.61970975700092,0.1818703972947475,23.733009492401525,-113.8867002645994,0.1818703972947475,-113.8867002645994,0.1627292474297397,-312.2879474456213,0.15642266766304855,-1021.4671187483116,0.15297953193674582,-2030.6024114781653,0.15670550694377652,-3829.565909358561,0.3125240845042645,0.47941776663688684,0.10959187290627134,-0.20450997144275612,-0.0640345607821551,0.9929977947445786,0.9718686101932916,0.9738392506331631,0.8955392259706003,0.9856236878796615
ET0505,2014,12,207.50117508299115,0.1639963960077982,0.054916961214183505,-207.44625812177696,0.1639963960077982,-207.44625812177696,0.17454242284184018,-302.92530779618903,0.1554698750495368,-1009.8152323250813,0.1515535897108068,-2038.6743079693497,0.15655073380697435,-3850.7592536506404,0.25584056765241636,0.482116435820673,0.2837497435785321,-0.2969899059411642,0.05467783390654522,0.32849775255318187,0.9345343443492214,1.0032683630635222,1.0040068725243834,1.0227777994566776
ET0505,2015,1,225.89067837972283,0.1458793989169719,0.0,-225.89067837972283,0.1458793989169719,-225.89067837972283,0.16391539740650585,-547.2236367660993,0.15507553629280488,-992.4416001230264,0.15150706290952917,-2057.110336407566,0.1567928807691282,-3867.2283908489226,0.22578777439364053,0.2529438248906964,0.3089159476558963,-0.3095980566026372,0.05329966030355289,-2.1279827081386604,0.5740505902086319,0.9221533970801373,0.9086530140062482,1.0653785218883158
ET0505,2015,2,199.48201780351764,0.1323300008074008,3.58836815694792,-195.8936496465697,0.1323300008074008,-195.8936496465697,0.14740193191072362,-629.2305861480696,0.15506558967023168,-941.5185335936908,0.15172488275021143,-2060.132857085063,0.1569919281599956,-3867.4589320394916,-0.004701347734111054,0.17772532477034908,0.3302651121883443,-0.2886007087421523,-0.0808171932098606,0.9217188698307531,0.27313433566270406,1.0198455481830677,0.8817561224783118,0.9496445406958157
ET0505,2015,3,204.3665810021931,0.1360788500705676,11.651609701531388,-192.71497130066172,0.1360788500705676,-192.71497130066172,0.1380960832649801,-614.4992993269543,0.15631925305341013,-917.4246071231431,0.15249573412447723,-2049.0597603656815,0.15673844964456432,-3930.116623776099,0.31805441632618425,0.19432028531415232,0.38997130614390546,-0.2343825038437553,-0.09755741296650719,1.1596786646708472,0.9510030949680465,0.8650498025534692,0.799886203479967,0.9607346938902525
ET0505,2015,4,119.5514005068626,0.1839035437680755,102.32553921643546,-17.225861290427147,0.1839035437680755,-17.225861290427147,0.15077079821534797,-405.8344822376587,0.1573430978109269,-953.0581190037577,0.15690288307045638,-1919.8686361206646,0.15593532433010746,-3976.3226179419466,0.7750042070538765,0.5763183442307469,0.39192109064564584,0.05934142711958049,-0.16110504534406958,0.983016439257135,1.0831388626426897,0.9267421049638086,0.9818407790415192,0.9535794633049165
ET0505,2015,5,157.9988418943646,0.2328155306724151,65.82266753036365,-92.17617436400096,0.2328155306724151,-92.17617436400096,0.18426597483701937,-302.1170069550899,0.16583395337387152,-931.3475931031593,0.16112831051846002,-1952.814711851471,0.15701723122488243,-3895.807364204375,0.6611190197814614,0.7460864233633506,0.5767421668357103,0.3766091233217834,-0.05812271029363845,0.893004780593627,0.8756070242600439,1.0157296983640995,0.8617926062844717,0.972999592000359
