pcode,year,month,ndvi_cropland,ndvi_cropland_anomaly,ndvi_cropland_lag1,ndvi_cropland_lag3,ndvi_cropland_lag6,ndvi_cropland_lag12,ndvi_cropland_anomaly_lag1,ndvi_cropland_anomaly_lag3,ndvi_cropland_anomaly_lag6,ndvi_cropland_anomaly_lag12
ET0412,2025,2,0.1568112075328827,-0.04041168093681333,0.1881066858768463,0.2566750049591064,0.165492296218872,0.2066420614719391,-0.04305048828775229,-0.010662270540540919,0.0008855631405656483,0.00941917300224307
ET0412,2025,3,0.183167889714241,-0.01413444632833652,0.1568112075328827,0.2489360719919204,0.1659890413284301,0.1971276700496673,-0.04041168093681333,-0.01866332306103277,-0.012226498939774288,-0.00017466599291021678
ET0412,2025,4,0.2888929843902588,0.03715636403787709,0.183167889714241,0.1881066858768463,0.2001897245645523,0.2878788709640503,-0.01413444632833652,-0.04305048828775229,-0.01950327984311359,0.03614225061166859
ET0412,2025,5,0.3187043666839599,0.02874424202101572,0.2888929843902588,0.1568112075328827,0.2566750049591064,0.3413462042808532,0.03715636403787709,-0.04041168093681333,-0.010662270540540919,0.05138607961790903
ET0412,2025,6,0.2224152684211731,-0.014737895943901708,0.3187043666839599,0.183167889714241,0.2489360719919204,0.2792981564998626,0.02874424202101572,-0.01413444632833652,-0.01866332306103277,0.04214499213478781
ET0412,2025,7,0.1427173763513565,-0.034120636230165285,0.2224152684211731,0.2888929843902588,0.1881066858768463,0.1978916972875595,-0.014737895943901708,0.03715636403787709,-0.04305048828775229,0.021053684706037717
ET0412,2025,8,0.1379086971282959,-0.02669803595001044,0.1427173763513565,0.3187043666839599,0.1568112075328827,0.165492296218872,-0.034120636230165285,0.02874424202101572,-0.04041168093681333,0.0008855631405656483
ET0412,2025,9,0.1413953006267547,-0.036820239641449676,0.1379086971282959,0.2224152684211731,0.183167889714241,0.1659890413284301,-0.02669803595001044,-0.014737895943901708,-0.01413444632833652,-0.012226498939774288
ET0412,2025,10,0.1777703762054443,-0.04192262820222159,0.1413953006267547,0.1427173763513565,0.2888929843902588,0.2001897245645523,-0.036820239641449676,-0.034120636230165285,0.03715636403787709,-0.01950327984311359
ET0412,2025,11,0.2334613054990768,-0.03387597000057052,0.1777703762054443,0.1379086971282959,0.3187043666839599,0.2566750049591064,-0.04192262820222159,-0.02669803595001044,0.02874424202101572,-0.010662270540540919
ET0412,2025,12,0.2183921188116073,-0.049207276241345854,0.2334613054990768,0.1413953006267547,0.2224152684211731,0.2489360719919204,-0.03387597000057052,-0.036820239641449676,-0.014737895943901708,-0.01866332306103277
ET0412,2026,1,0.1737086474895477,-0.057448526675050904,0.2183921188116073,0.1777703762054443,0.1427173763513565,0.1881066858768463,-0.049207276241345854,-0.04192262820222159,-0.034120636230165285,-0.04305048828775229
ET0412,2026,2,0.1539852619171142,-0.043237626552581815,0.1737086474895477,0.2334613054990768,0.1379086971282959,0.1568112075328827,-0.057448526675050904,-0.03387597000057052,-0.02669803595001044,-0.04041168093681333
ET0412,2026,3,0.2065066695213318,0.009204333478754267,0.1539852619171142,0.2183921188116073,0.1413953006267547,0.183167889714241,-0.043237626552581815,-0.049207276241345854,-0.036820239641449676,-0.01413444632833652
ET0412,2026,4,0.3009065389633178,0.049169918610936114,0.2065066695213318,0.1737086474895477,0.1777703762054443,0.2888929843902588,0.009204333478754267,-0.057448526675050904,-0.04192262820222159,0.03715636403787709
ET0412,2026,5,0.3105843961238861,0.020624271460941923,0.3009065389633178,0.1539852619171142,0.2334613054990768,0.3187043666839599,0.049169918610936114,-0.043237626552581815,-0.03387597000057052,0.02874424202101572
ET0412,2026,6,0.2296871989965438,-0.007465965368531002,0.3105843961238861,0.2065066695213318,0.2183921188116073,0.2224152684211731,0.020624271460941923,0.009204333478754267,-0.049207276241345854,-0.014737895943901708
ET0412,2026,7,0.1672120094299316,-0.009626003151590179,0.2296871989965438,0.3009065389633178,0.1737086474895477,0.1427173763513565,-0.007465965368531002,0.049169918610936114,-0.057448526675050904,-0.034120636230165285
ET0413,2009,1,0.2904313504695892,0.02681074156002561,0.361538827419281,0.4496866464614868,0.3697113990783691,0.2732310593128204,0.040345578031106444,0.03125465593554755,0.07112636417150497,0.00961045040325681
ET0413,2009,2,0.2395295351743698,0.014166867191141352,0.2904313504695892,0.423311710357666,0.3642327189445495,0.2337568700313568,0.02681074156002561,0.03599682856689801,0.03911359066312958,0.008394202048128352
ET0413,2009,3,0.2167660146951675,0.009535899893804045,0.2395295351743698,0.361538827419281,0.4166524410247803,0.2092738449573516,0.014166867191141352,0.040345578031106444,0.038429028608582216,0.0020437301559881327
ET0413,2009,4,0.2217495739459991,0.0014632677748089573,0.2167660146951675,0.2904313504695892,0.4496866464614868,0.2019678503274917,0.009535899893804045,0.02681074156002561,0.03125465593554755,-0.018318455843698428
ET0413,2009,5,0.217082604765892,-0.03737901576927735,0.2217495739459991,0.2395295351743698,0.423311710357666,0.2513747811317444,0.0014632677748089573,0.014166867191141352,0.03599682856689801,-0.003086839403424968
ET0413,2009,6,0.2111445814371109,-0.07361820069226349,0.217082604765892,0.2167660146951675,0.361538827419281,0.349353939294815,-0.03737901576927735,0.009535899893804045,0.040345578031106444,0.06459115716544062
ET0413,2009,7,0.2433420866727829,-0.05524294823408121,0.2111445814371109,0.2217495739459991,0.2904313504695892,0.3697113990783691,-0.07361820069226349,0.0014632677748089573,0.02681074156002561,0.07112636417150497
ET0413,2009,8,0.3356306552886963,0.010511527007276367,0.2433420866727829,0.217082604765892,0.2395295351743698,0.3642327189445495,-0.05524294823408121,-0.03737901576927735,0.014166867191141352,0.03911359066312958
ET0413,2009,9,0.4273382723331451,0.04911485991694703,0.3356306552886963,0.2111445814371109,0.2167660146951675,0.4166524410247803,0.010511527007276367,-0.07361820069226349,0.009535899893804045,0.038429028608582216
ET0413,2009,10,0.471108466386795,0.05267647586085572,0.4273382723331451,0.2433420866727829,0.2217495739459991,0.4496866464614868,0.04911485991694703,-0.05524294823408121,0.0014632677748089573,0.03125465593554755
ET0413,2009,11,0.4156318306922912,0.028316948901523198,0.471108466386795,0.3356306552886963,0.217082604765892,0.423311710357666,0.05267647586085572,0.010511527007276367,-0.03737901576927735,0.03599682856689801
ET0413,2009,12,0.304511547088623,-0.01668170229955157,0.4156318306922912,0.4273382723331451,0.2111445814371109,0.361538827419281,0.028316948901523198,0.04911485991694703,-0.07361820069226349,0.040345578031106444
ET0413,2010,1,0.2427451312541961,-0.020875477655367458,0.304511547088623,0.471108466386795,0.2433420866727829,0.2904313504695892,-0.01668170229955157,0.05267647586085572,-0.05524294823408121,0.02681074156002561
ET0413,2010,2,0.2011468708515167,-0.024215797131711764,0.2427451312541961,0.4156318306922912,0.3356306552886963,0.2395295351743698,-0.020875477655367458,0.028316948901523198,0.010511527007276367,0.014166867191141352
ET0413,2010,3,0.1860188245773315,-0.02121129022403198,0.2011468708515167,0.304511547088623,0.4273382723331451,0.2167660146951675,-0.024215797131711764,-0.01668170229955157,0.04911485991694703,0.009535899893804045
ET0413,2010,4,0.1977237462997436,-0.022562559871446536,0.1860188245773315,0.2427451312541961,0.471108466386795,0.2217495739459991,-0.02121129022403198,-0.020875477655367458,0.05267647586085572,0.0014632677748089573
ET0413,2010,5,0.2703092396259308,0.015847619090761433,0.1977237462997436,0.2011468708515167,0.4156318306922912,0.217082604765892,-0.022562559871446536,-0.024215797131711764,0.028316948901523198,-0.03737901576927735
ET0413,2010,6,0.309139609336853,0.024376827207478635,0.2703092396259308,0.1860188245773315,0.304511547088623,0.2111445814371109,0.015847619090761433,-0.02121129022403198,-0.01668170229955157,-0.07361820069226349
ET0413,2010,7,0.2816941142082214,-0.01689092069864273,0.309139609336853,0.1977237462997436,0.2427451312541961,0.2433420866727829,0.024376827207478635,-0.022562559871446536,-0.020875477655367458,-0.05524294823408121
ET0413,2010,8,0.2793788909912109,-0.04574023729020904,0.2816941142082214,0.2703092396259308,0.2011468708515167,0.3356306552886963,-0.01689092069864273,0.015847619090761433,-0.024215797131711764,0.010511527007276367
ET0413,2010,9,0.3453368544578552,-0.03288655795834283,0.2793788909912109,0.309139609336853,0.1860188245773315,0.4273382723331451,-0.04574023729020904,0.024376827207478635,-0.02121129022403198,0.04911485991694703
ET0413,2010,10,0.4008546769618988,-0.017577313564040464,0.3453368544578552,0.2816941142082214,0.1977237462997436,0.471108466386795,-0.03288655795834283,-0.01689092069864273,-0.022562559871446536,0.05267647586085572
ET0413,2010,11,0.3598797023296356,-0.027435179461132386,0.4008546769618988,0.2793788909912109,0.2703092396259308,0.4156318306922912,-0.017577313564040464,-0.04574023729020904,0.015847619090761433,0.028316948901523198
ET0413,2010,12,0.2902505397796631,-0.030942709608511476,0.3598797023296356,0.3453368544578552,0.309139609336853,0.304511547088623,-0.027435179461132386,-0.03288655795834283,0.024376827207478635,-0.01668170229955157
ET0413,2011,1,0.2435070276260376,-0.020113581283525972,0.2902505397796631,0.4008546769618988,0.2816941142082214,0.2427451312541961,-0.030942709608511476,-0.017577313564040464,-0.01689092069864273,-0.020875477655367458
ET0413,2011,2,0.2272051274776458,0.0018424594944173311,0.2435070276260376,0.3598797023296356,0.2793788909912109,0.2011468708515167,-0.020113581283525972,-0.027435179461132386,-0.04574023729020904,-0.024215797131711764
ET0413,2011,3,0.2171563655138015,0.009926250712438023,0.2272051274776458,0.2902505397796631,0.3453368544578552,0.1860188245773315,0.0018424594944173311,-0.030942709608511476,-0.03288655795834283,-0.02121129022403198
ET0413,2011,4,0.216649904847145,-0.0036364013240451354,0.2171563655138015,0.2435070276260376,0.4008546769618988,0.1977237462997436,0.009926250712438023,-0.020113581283525972,-0.017577313564040464,-0.022562559871446536
ET0413,2011,5,0.2398836016654968,-0.014578018869672554,0.216649904847145,0.2272051274776458,0.3598797023296356,0.2703092396259308,-0.0036364013240451354,0.0018424594944173311,-0.027435179461132386,0.015847619090761433
ET0413,2011,6,0.2766784429550171,-0.008084339174357302,0.2398836016654968,0.2171563655138015,0.2902505397796631,0.309139609336853,-0.014578018869672554,0.009926250712438023,-0.030942709608511476,0.024376827207478635
ET0413,2011,7,0.3039566278457641,0.005371592938899994,0.2766784429550171,0.216649904847145,0.2435070276260376,0.2816941142082214,-0.008084339174357302,-0.0036364013240451354,-0.020113581283525972,-0.01689092069864273
ET0413,2011,8,0.363435685634613,0.03831655735319306,0.3039566278457641,0.2398836016654968,0.2272051274776458,0.2793788909912109,0.005371592938899994,-0.014578018869672554,0.0018424594944173311,-0.04574023729020904
ET0413,2011,9,0.4134702682495117,0.03524685583331366,0.363435685634613,0.2766784429550171,0.2171563655138015,0.3453368544578552,0.03831655735319306,-0.008084339174357302,0.009926250712438023,-0.03288655795834283
ET0413,2011,10,0.4429214596748352,0.024489469148895937,0.4134702682495117,0.3039566278457641,0.216649904847145,0.4008546769618988,0.03524685583331366,0.005371592938899994,-0.0036364013240451354,-0.017577313564040464
ET0413,2011,11,0.394102543592453,0.0067876618016849966,0.4429214596748352,0.363435685634613,0.2398836016654968,0.3598797023296356,0.024489469148895937,0.03831655735319306,-0.014578018869672554,-0.027435179461132386
ET0413,2011,12,0.3386507928371429,0.017457543448968327,0.394102543592453,0.4134702682495117,0.2766784429550171,0.2902505397796631,0.0067876618016849966,0.03524685583331366,-0.008084339174357302,-0.030942709608511476
ET0413,2012,1,0.2778769433498382,0.014256334440274632,0.3386507928371429,0.4429214596748352,0.3039566278457641,0.2435070276260376,0.017457543448968327,0.024489469148895937,0.005371592938899994,-0.020113581283525972
ET0413,2012,2,0.232246533036232,0.006883865053003535,0.2778769433498382,0.394102543592453,0.363435685634613,0.2272051274776458,0.014256334440274632,0.0067876618016849966,0.03831655735319306,0.0018424594944173311
ET0413,2012,3,0.2009755820035934,-0.006254532797770079,0.232246533036232,0.3386507928371429,0.4134702682495117,0.2171563655138015,0.006883865053003535,0.017457543448968327,0.03524685583331366,0.009926250712438023
ET0413,2012,4,0.1953349262475967,-0.02495137992359342,0.2009755820035934,0.2778769433498382,0.4429214596748352,0.216649904847145,-0.006254532797770079,0.014256334440274632,0.024489469148895937,-0.0036364013240451354
ET0413,2012,5,0.1891588568687439,-0.06530276366642546,0.1953349262475967,0.232246533036232,0.394102543592453,0.2398836016654968,-0.02495137992359342,0.006883865053003535,0.0067876618016849966,-0.014578018869672554
ET0413,2012,6,0.2129834294319152,-0.07177935269745919,0.1891588568687439,0.2009755820035934,0.3386507928371429,0.2766784429550171,-0.06530276366642546,-0.006254532797770079,0.017457543448968327,-0.008084339174357302
ET0413,2012,7,0.2621471285820007,-0.036437906324863434,0.2129834294319152,0.1953349262475967,0.2778769433498382,0.3039566278457641,-0.07177935269745919,-0.02495137992359342,0.014256334440274632,0.005371592938899994
ET0413,2012,8,0.329723596572876,0.004604468291456054,0.2621471285820007,0.1891588568687439,0.232246533036232,0.363435685634613,-0.036437906324863434,-0.06530276366642546,0.006883865053003535,0.03831655735319306
ET0413,2012,9,0.395177960395813,0.01695454797961493,0.329723596572876,0.2129834294319152,0.2009755820035934,0.4134702682495117,0.004604468291456054,-0.07177935269745919,-0.006254532797770079,0.03524685583331366
ET0413,2012,10,0.4433467090129852,0.024914718487045906,0.395177960395813,0.2621471285820007,0.1953349262475967,0.4429214596748352,0.01695454797961493,-0.036437906324863434,-0.02495137992359342,0.024489469148895937
ET0413,2012,11,0.389421284198761,0.00210640240799298,0.4433467090129852,0.329723596572876,0.1891588568687439,0.394102543592453,0.024914718487045906,0.004604468291456054,-0.06530276366642546,0.0067876618016849966
ET0413,2012,12,0.3241111636161804,0.002917914228005858,0.389421284198761,0.395177960395813,0.2129834294319152,0.3386507928371429,0.00210640240799298,0.01695454797961493,-0.07177935269745919,0.017457543448968327
ET0413,2013,1,0.248245969414711,-0.015374639494852571,0.3241111636161804,0.4433467090129852,0.2621471285820007,0.2778769433498382,0.002917914228005858,0.024914718487045906,-0.036437906324863434,0.014256334440274632
ET0413,2013,2,0.2069919109344482,-0.018370757048780273,0.248245969414711,0.389421284198761,0.329723596572876,0.232246533036232,-0.015374639494852571,0.00210640240799298,0.004604468291456054,0.006883865053003535
