Country;Admin 1;Admin 2;Market Name;Commodity;Price Type;Price Date;Collection Frequency;Price;Unit;Currency;Data Source;Trend;Pewi;ALPS Phase;Data Type;Upper (95%) CI;Lower (95%) CI;Forecast Methodology
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-11-2019;Monthly;1929,5;100 KG;ETB;Government;1388,5872;3,7249;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-12-2019;Monthly;1813;100 KG;ETB;Government;1393,1161;2,818;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-1-2020;Monthly;1767;100 KG;ETB;Government;1363,4502;2,649;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-2-2020;Monthly;1753;100 KG;ETB;Government;1346,7747;2,61;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-3-2020;Monthly;1703;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-4-2020;Monthly;1763,272;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Forecast;1880,5957;1645,9482;GSI             
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-5-2020;Monthly;1775,5388;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Forecast;1892,8625;1658,2151;GSI             
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-6-2020;Monthly;1809,2673;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Forecast;1926,5911;1691,9436;GSI             
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-7-2020;Monthly;1847,6954;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Forecast;1965,0192;1730,3717;GSI             
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-8-2020;Monthly;1950,6233;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Forecast;2067,947;1833,2996;GSI             
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum;Wholesale;15-9-2020;Monthly;1940,697;100 KG;ETB;Government;1373,9182;2,0882;Crisis;Forecast;2058,0208;1823,3733;GSI             
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-3-2020;Monthly;1715,2;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-3-2021;Monthly;2237;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-4-2021;Monthly;1675;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-5-2021;Monthly;2400;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-6-2021;Monthly;2420;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-7-2021;Monthly;3439;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-8-2021;Monthly;3910;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-9-2021;Monthly;3703;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (mixed);Wholesale;15-10-2021;Monthly;3752;100 KG;ETB;Government;;;;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2001;Monthly;75,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;54,0842;1,2546;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2001;Monthly;68,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;53,5842;0,899;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2001;Monthly;68,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;54,8342;0,816;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2001;Monthly;58,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;62,6675;-0,2619;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2001;Monthly;56,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;68,6675;-0,7212;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2001;Monthly;69;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;76,9175;-0,4693;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2001;Monthly;67,67;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;75,9742;-0,4922;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2001;Monthly;67,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;73,0008;-0,3261;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2001;Monthly;67,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;71,3008;-0,2312;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2001;Monthly;68,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;73,9742;-0,3097;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2002;Monthly;65,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;69,0342;-0,2036;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2002;Monthly;58,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;67,2508;-0,5039;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2002;Monthly;55,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;86,9167;-1,8623;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2002;Monthly;59,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;86,4167;-1,6103;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2002;Monthly;64;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;87,6667;-1,4029;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2002;Monthly;81,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;95,5;-0,8299;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2002;Monthly;96;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;101,5;-0,326;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2002;Monthly;112,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;109,75;0,163;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2002;Monthly;113,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;108,8067;0,293;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2002;Monthly;110;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;105,8333;0,247;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2002;Monthly;125;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;104,1333;1,2369;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2002;Monthly;136,67;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;106,8067;1,7702;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2003;Monthly;134,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;101,8667;1,9285;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2003;Monthly;125,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;100,0833;1,4918;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2003;Monthly;130;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;119,7492;0,6076;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2003;Monthly;131,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;119,2492;0,7114;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2003;Monthly;130,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;120,4992;0,5869;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2003;Monthly;146,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;128,3325;1,0917;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2003;Monthly;152;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;134,3325;1,0473;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2003;Monthly;147,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;142,5825;0,3063;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2003;Monthly;145;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;141,6392;0,1992;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2003;Monthly;140;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;138,6658;0,0791;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2003;Monthly;120;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;136,9658;-1,0057;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2003;Monthly;115;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;139,6392;-1,4605;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2004;Monthly;105,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;134,6992;-1,7249;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2004;Monthly;116,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;132,9158;-0,9879;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2004;Monthly;122,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;142,2211;-1,1523;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2004;Monthly;118,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;139,874;-1,2138;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2004;Monthly;121,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;144,09;-1,2869;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2004;Monthly;127,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;148,296;-1,1517;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2004;Monthly;130;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;153,154;-1,2666;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2004;Monthly;131,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;151,3896;-1,0632;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2004;Monthly;136,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;149,3373;-0,7127;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2004;Monthly;137,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;147,6952;-0,5588;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2004;Monthly;141,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;150,1296;-0,4822;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2005;Monthly;121,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;140,4142;-1,0253;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2005;Monthly;125,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;139,1779;-0,7666;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2005;Monthly;137,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;147,5739;-0,5577;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2005;Monthly;136,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;145,6767;-0,4977;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2005;Monthly;147,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;147,8045;-0,0172;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2005;Monthly;172;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;158,7995;0,7455;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2005;Monthly;173,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;164,6004;0,52;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2005;Monthly;177;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;171,0364;0,3418;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2005;Monthly;177;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;171,1595;0,3374;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2005;Monthly;166,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;168,021;-0,1033;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2005;Monthly;160;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;165,7118;-0,3357;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2005;Monthly;148;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;164,8822;-0,9895;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2006;Monthly;141,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;155,9618;-0,8625;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2006;Monthly;136,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;153,8195;-1,0267;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2006;Monthly;137,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;159,5712;-1,2598;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2006;Monthly;151,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;161,3753;-0,5887;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2006;Monthly;149,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;162,1172;-0,7499;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2006;Monthly;158,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;171,3745;-0,7578;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2006;Monthly;170;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;177,2925;-0,4286;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2006;Monthly;184;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;184,661;-0,0392;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2006;Monthly;167,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;181,1191;-0,8079;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2006;Monthly;165;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;177,6163;-0,7501;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2006;Monthly;177;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;177,8956;-0,0536;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2006;Monthly;170;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;176,4569;-0,3891;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2007;Monthly;146,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;164,9098;-1,1198;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2007;Monthly;150;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;163,8783;-0,8337;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2007;Monthly;148,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;167,4004;-1,1362;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2007;Monthly;151,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;169,7311;-1,1014;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2007;Monthly;151;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;170,0782;-1,1325;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2007;Monthly;172,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;181,2889;-0,5241;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2007;Monthly;215;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;193,6362;1,2658;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2007;Monthly;230;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;203,1942;1,5671;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2007;Monthly;240;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;203,5215;2,0728;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2007;Monthly;260;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;205,8526;2,8892;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2007;Monthly;256;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;207,2922;2,4886;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2007;Monthly;245;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;206,0524;1,9445;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2008;Monthly;230;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;195,7691;1,6831;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2008;Monthly;250;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;199,8027;2,3779;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-3-2008;Monthly;307,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;216,7373;3,8328;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-4-2008;Monthly;316,67;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;222,5691;3,6102;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-5-2008;Monthly;445;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;247,2833;5,667;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-6-2008;Monthly;525;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;276,6328;5,4812;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-7-2008;Monthly;565;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;301,09;4,8367;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-8-2008;Monthly;565;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;317,0703;4,0383;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-9-2008;Monthly;618,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;332,3994;4,1267;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-10-2008;Monthly;542;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;329,9359;2,899;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-11-2008;Monthly;520;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;332,7778;2,4698;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-12-2008;Monthly;458,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;326,7853;1,7108;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-1-2009;Monthly;342;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;303,394;0,5043;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Sorghum (red);Wholesale;15-2-2009;Monthly;333,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;305,2142;0,3679;Stress;Aggregated;;;
