subject,lead,zone_code,time,top1_feature,rho
lstm,3,ET0311,2021-06-01,idps_ethiopia_yoy_change,0.7799446096140846
lstm,3,ET0311,2021-10-01,idps_ethiopia_yoy_change,0.8147867615523847
lstm,3,ET0311,2022-02-01,idps_ethiopia_yoy_change,0.8226693513800347
lstm,3,ET0311,2022-06-01,idps_ethiopia_yoy_change,0.8589009878679064
lstm,3,ET0311,2022-10-01,idps_ethiopia_yoy_change,0.8320809920839723
lstm,3,ET0312,2020-02-01,idps_ethiopia,0.9616810675429572
lstm,3,ET0312,2020-06-01,ipc_lag1,0.9821340680991207
lstm,3,ET0312,2020-10-01,idps_ethiopia_yoy_change,0.8217483590052991
lstm,3,ET0312,2021-02-01,idps_ethiopia_yoy_change,0.818353698871112
lstm,3,ET0312,2021-06-01,idps_ethiopia_yoy_change,0.7753225654035429
lstm,3,ET0312,2021-10-01,idps_ethiopia_yoy_change,0.8092204639126547
lstm,3,ET0312,2022-02-01,idps_ethiopia_yoy_change,0.8334839244306493
lstm,3,ET0312,2022-06-01,idps_ethiopia_yoy_change,0.8538522486897485
lstm,3,ET0312,2022-10-01,idps_ethiopia_yoy_change,0.8500966787575689
lstm,3,ET0401,2020-02-01,idps_ethiopia,0.9426351967837034
lstm,3,ET0401,2020-06-01,ipc_lag1,0.9743706811002585
lstm,3,ET0401,2020-10-01,idps_ethiopia_yoy_change,0.8562986574010134
lstm,3,ET0401,2021-02-01,idps_ethiopia_yoy_change,0.776982096257151
lstm,3,ET0401,2021-06-01,idps_ethiopia_yoy_change,0.8416380143782393
lstm,3,ET0401,2021-10-01,idps_ethiopia_yoy_change,0.8420349061198381
lstm,3,ET0401,2022-02-01,idps_ethiopia_yoy_change,0.8553078818629197
lstm,3,ET0401,2022-06-01,idps_ethiopia_yoy_change,0.8671928268723331
lstm,3,ET0401,2022-10-01,idps_ethiopia_yoy_change,0.846134666967122
lstm,3,ET0402,2020-02-01,acled_event_count_lag12,0.9663041305130153
lstm,3,ET0402,2020-06-01,idps_ethiopia,0.9165736698424931
lstm,3,ET0402,2020-10-01,idps_ethiopia_yoy_change,0.851199398120216
lstm,3,ET0402,2021-02-01,idps_ethiopia_yoy_change,0.7930623905094898
lstm,3,ET0402,2021-06-01,idps_ethiopia_yoy_change,0.7926207939288648
lstm,3,ET0402,2021-10-01,idps_ethiopia_yoy_change,0.8028236739381692
lstm,3,ET0402,2022-02-01,idps_ethiopia_yoy_change,0.8614935050774519
lstm,3,ET0402,2022-06-01,idps_ethiopia_yoy_change,0.8228060100749442
lstm,3,ET0402,2022-10-01,idps_ethiopia_yoy_change,0.8677634496143753
lstm,3,ET0403,2020-02-01,idps_ethiopia,0.9032188412171619
lstm,3,ET0403,2020-06-01,idps_ethiopia,0.9090145729355613
lstm,3,ET0403,2020-10-01,idps_ethiopia_yoy_change,0.8635306646119402
lstm,3,ET0403,2021-02-01,idps_ethiopia_yoy_change,0.8227867470142257
lstm,3,ET0403,2021-06-01,idps_ethiopia_yoy_change,0.8042644054983318
lstm,3,ET0403,2021-10-01,idps_ethiopia_yoy_change,0.8825923718279555
lstm,3,ET0403,2022-02-01,idps_ethiopia_yoy_change,0.8456872551228839
lstm,3,ET0403,2022-06-01,idps_ethiopia_yoy_change,0.8909518132718854
lstm,3,ET0403,2022-10-01,idps_ethiopia_yoy_change,0.8877294303222383
lstm,3,ET0404,2020-02-01,ipc_lag1,0.9630020465359743
lstm,3,ET0404,2020-06-01,ipc_lag1,0.9613953522186559
lstm,3,ET0404,2020-10-01,idps_ethiopia_yoy_change,0.867351292805792
lstm,3,ET0404,2021-02-01,idps_ethiopia_yoy_change,0.7983092121044713
lstm,3,ET0404,2021-06-01,idps_ethiopia_yoy_change,0.8167824873336289
lstm,3,ET0404,2021-10-01,idps_ethiopia_yoy_change,0.8237775225523192
lstm,3,ET0404,2022-02-01,idps_ethiopia_yoy_change,0.8556197253741757
lstm,3,ET0404,2022-06-01,idps_ethiopia_yoy_change,0.8587203512419221
lstm,3,ET0404,2022-10-01,idps_ethiopia_yoy_change,0.859528309430177
lstm,3,ET0405,2020-02-01,ipc_lag1,0.9668475712379907
lstm,3,ET0405,2020-06-01,ipc_lag1,0.9655131425414124
lstm,3,ET0405,2020-10-01,idps_ethiopia_yoy_change,0.8513080708589871
lstm,3,ET0405,2021-02-01,idps_ethiopia_yoy_change,0.7420741591492269
lstm,3,ET0405,2021-06-01,idps_ethiopia_yoy_change,0.7657117519208544
lstm,3,ET0405,2021-10-01,idps_ethiopia_yoy_change,0.8526252280673698
lstm,3,ET0405,2022-02-01,idps_ethiopia_yoy_change,0.8365147671350377
lstm,3,ET0405,2022-06-01,idps_ethiopia_yoy_change,0.8706739890527663
lstm,3,ET0405,2022-10-01,idps_ethiopia_yoy_change,0.8635426585931424
lstm,3,ET0406,2020-02-01,idps_ethiopia,0.9534414883369259
lstm,3,ET0406,2020-06-01,wheat_price_etb,0.8717943593660409
lstm,3,ET0406,2020-10-01,wheat_price_etb_lag1,0.867657568567197
lstm,3,ET0406,2021-02-01,wheat_price_etb_lag1,0.8890070004240755
lstm,3,ET0406,2021-06-01,wheat_price_etb,0.8566823054353193
lstm,3,ET0406,2021-10-01,wheat_price_etb_lag6,0.7954020818432337
lstm,3,ET0406,2022-02-01,wheat_price_etb_lag1,0.7960861056751468
lstm,3,ET0406,2022-06-01,wheat_price_etb_lag1,0.7782394073972961
lstm,3,ET0406,2022-10-01,wheat_price_etb_lag12,0.855008889113169
lstm,3,ET0407,2020-02-01,ipc_mean12,0.9693030509016753
lstm,3,ET0407,2020-06-01,wheat_price_etb,0.8098911304886229
lstm,3,ET0407,2020-10-01,wheat_price_etb_lag3,0.8752353528226448
lstm,3,ET0407,2021-02-01,wheat_price_etb_lag3,0.8708028103401778
lstm,3,ET0407,2021-06-01,wheat_price_etb_lag6,0.8542669089915913
lstm,3,ET0407,2021-10-01,wheat_price_etb_lag6,0.8193224760786073
lstm,3,ET0407,2022-02-01,idps_ethiopia_yoy_change,0.8238195687454845
lstm,3,ET0407,2022-06-01,idps_ethiopia_yoy_change,0.8506126805819287
lstm,3,ET0407,2022-10-01,wheat_price_etb_lag1,0.8838091075199686
lstm,3,ET0408,2020-02-01,idps_ethiopia,0.9334217863387363
lstm,3,ET0408,2020-06-01,idps_ethiopia,0.9086856004565629
lstm,3,ET0408,2020-10-01,idps_ethiopia_yoy_change,0.8555655707317782
lstm,3,ET0408,2021-02-01,idps_ethiopia_yoy_change,0.7676009856871825
lstm,3,ET0408,2021-06-01,idps_ethiopia_yoy_change,0.7822125624232203
lstm,3,ET0408,2021-10-01,idps_ethiopia_yoy_change,0.8389470011412454
lstm,3,ET0408,2022-02-01,idps_ethiopia_yoy_change,0.8771798152199987
lstm,3,ET0408,2022-06-01,idps_ethiopia_yoy_change,0.8920229121386359
lstm,3,ET0408,2022-10-01,idps_ethiopia_yoy_change,0.8434549208033786
lstm,3,ET0409,2020-02-01,idps_ethiopia,0.9313210880446676
lstm,3,ET0409,2020-06-01,wheat_price_etb,0.8605760108179238
lstm,3,ET0409,2020-10-01,idps_ethiopia_yoy_change,0.839884348944893
lstm,3,ET0409,2021-02-01,idps_ethiopia_yoy_change,0.9153392115956357
lstm,3,ET0409,2021-06-01,wheat_price_etb_lag6,0.8347650996954256
lstm,3,ET0409,2021-10-01,wheat_price_etb,0.8695400126481982
lstm,3,ET0409,2022-02-01,wheat_price_etb_lag1,0.8158367800885374
lstm,3,ET0409,2022-06-01,wheat_price_etb_lag1,0.8843958304559895
lstm,3,ET0409,2022-10-01,wheat_price_etb_lag1,0.900786514403681
lstm,3,ET0410,2020-02-01,acled_event_count_political_violence_lag12,0.9396271887575018
lstm,3,ET0410,2020-06-01,wheat_price_index,0.8222632579544092
lstm,3,ET0410,2020-10-01,wheat_price_etb,0.8024776657531857
lstm,3,ET0410,2021-02-01,idps_ethiopia_yoy_change,0.9001737310004433
lstm,3,ET0410,2021-06-01,idps_ethiopia_yoy_change,0.8697646272052569
lstm,3,ET0410,2021-10-01,idps_ethiopia_yoy_change,0.8826650626231201
lstm,3,ET0410,2022-02-01,wheat_price_etb_lag1,0.849778293074748
lstm,3,ET0410,2022-06-01,idps_ethiopia_yoy_change,0.8965119321940263
lstm,3,ET0410,2022-10-01,wheat_price_etb,0.9081301019851856
lstm,3,ET0411,2020-02-01,spi_6,0.9618875386678977
lstm,3,ET0411,2020-06-01,wheat_price_index,0.8085953936300326
lstm,3,ET0411,2020-10-01,wheat_price_etb_lag3,0.9439225076937467
lstm,3,ET0411,2021-02-01,idps_ethiopia_yoy_change,0.816473562479398
lstm,3,ET0411,2021-06-01,idps_ethiopia_yoy_change,0.8797076691100207
lstm,3,ET0411,2021-10-01,wheat_price_etb_lag1,0.865357211910725
lstm,3,ET0411,2022-02-01,idps_ethiopia_yoy_change,0.85634737082878
lstm,3,ET0411,2022-06-01,wheat_price_etb,0.8923050448848484
lstm,3,ET0411,2022-10-01,wheat_price_index_lag3,0.8901158942861719
lstm,3,ET0412,2020-02-01,idps_ethiopia,0.9327358514571119
lstm,3,ET0412,2020-06-01,wheat_price_etb,0.8473802933176169
lstm,3,ET0412,2020-10-01,wheat_price_index_lag1,0.9087531181354482
lstm,3,ET0412,2021-02-01,idps_ethiopia_yoy_change,0.9128776383262549
lstm,3,ET0412,2021-06-01,idps_ethiopia_yoy_change,0.8240885454492636
lstm,3,ET0412,2021-10-01,wheat_price_index_lag3,0.8893602343979756
lstm,3,ET0412,2022-02-01,wheat_price_etb_lag1,0.9024409194384034
lstm,3,ET0412,2022-06-01,wheat_price_etb,0.8870456377997695
lstm,3,ET0412,2022-10-01,wheat_price_etb_lag3,0.9252853428925035
lstm,3,ET0413,2020-02-01,idps_ethiopia,0.913722696193007
lstm,3,ET0413,2020-06-01,ipc_lag1,0.9648457464403726
lstm,3,ET0413,2020-10-01,idps_ethiopia_yoy_change,0.8549996728914219
lstm,3,ET0413,2021-02-01,idps_ethiopia_yoy_change,0.8096188094701567
lstm,3,ET0413,2021-06-01,idps_ethiopia_yoy_change,0.781408238774724
lstm,3,ET0413,2021-10-01,idps_ethiopia_yoy_change,0.8332447717145579
lstm,3,ET0413,2022-02-01,idps_ethiopia_yoy_change,0.8515559464704985
lstm,3,ET0413,2022-06-01,idps_ethiopia_yoy_change,0.8690766088290239
lstm,3,ET0413,2022-10-01,idps_ethiopia_yoy_change,0.8596751448364094
lstm,3,ET0414,2020-02-01,idps_ethiopia,0.9395770249982734
lstm,3,ET0414,2020-06-01,wheat_price_index,0.8645053853381888
lstm,3,ET0414,2020-10-01,wheat_price_etb,0.8239943190228285
lstm,3,ET0414,2021-02-01,idps_ethiopia_yoy_change,0.9108787625349726
lstm,3,ET0414,2021-06-01,wheat_price_etb_lag1,0.8324230892136071
lstm,3,ET0414,2021-10-01,wheat_price_etb,0.8763028206410689
lstm,3,ET0414,2022-02-01,wheat_price_index,0.8498262710172132
lstm,3,ET0414,2022-06-01,wheat_price_index,0.7592725775669064
lstm,3,ET0414,2022-10-01,wheat_price_index,0.8472775207633493
lstm,3,ET0415,2020-02-01,idps_ethiopia,0.9386431793645197
lstm,3,ET0415,2020-06-01,seasonal_precip_prob_above_lead3,0.9162690522321056
lstm,3,ET0415,2020-10-01,idps_ethiopia_yoy_change,0.8231687371428156
lstm,3,ET0415,2021-02-01,idps_ethiopia_yoy_change,0.7932561114786035
lstm,3,ET0415,2021-06-01,idps_ethiopia_yoy_change,0.7748242700026895
lstm,3,ET0415,2021-10-01,idps_ethiopia_yoy_change,0.8630988812886624
lstm,3,ET0415,2022-02-01,idps_ethiopia_yoy_change,0.8858212969491672
lstm,3,ET0415,2022-06-01,idps_ethiopia_yoy_change,0.8416580043469095
lstm,3,ET0415,2022-10-01,idps_ethiopia_yoy_change,0.8786245447738953
lstm,3,ET0416,2020-02-01,ipc_lag1,0.9506563091832395
lstm,3,ET0416,2020-06-01,ipc_lag1,0.9661605458398612
lstm,3,ET0416,2020-10-01,idps_ethiopia_yoy_change,0.8293605390749369
lstm,3,ET0416,2021-02-01,idps_ethiopia_yoy_change,0.833264761683228
lstm,3,ET0416,2021-06-01,idps_ethiopia_yoy_change,0.7678939295916959
lstm,3,ET0416,2021-10-01,idps_ethiopia_yoy_change,0.8485796218624835
lstm,3,ET0416,2022-02-01,idps_ethiopia_yoy_change,0.8009784181029157
lstm,3,ET0416,2022-06-01,idps_ethiopia_yoy_change,0.8682744659043825
lstm,3,ET0416,2022-10-01,idps_ethiopia_yoy_change,0.9039758230415281
lstm,3,ET0417,2020-02-01,idps_ethiopia,0.9203177765095474
lstm,3,ET0417,2020-06-01,wheat_price_etb,0.825288452244866
lstm,3,ET0417,2020-10-01,wheat_price_etb,0.794893840371443
lstm,3,ET0417,2021-02-01,wheat_price_etb_lag3,0.8421941503007123
lstm,3,ET0417,2021-06-01,wheat_price_etb_lag1,0.8644754234087674
lstm,3,ET0417,2021-10-01,idps_ethiopia_yoy_change,0.8197571788010705
lstm,3,ET0417,2022-02-01,wheat_price_etb,0.8442680327779575
lstm,3,ET0417,2022-06-01,idps_ethiopia_yoy_change,0.8330487679583867
lstm,3,ET0417,2022-10-01,wheat_price_etb_lag1,0.8469823666279059
lstm,3,ET0418,2020-02-01,idps_ethiopia,0.9441659184511758
lstm,3,ET0418,2020-06-01,ipc_lag1,0.9573746178648413
lstm,3,ET0418,2020-10-01,idps_ethiopia_yoy_change,0.7750325291308362
lstm,3,ET0418,2021-02-01,idps_ethiopia_yoy_change,0.7901147787655649
lstm,3,ET0418,2021-06-01,idps_ethiopia_yoy_change,0.7969251793645371
lstm,3,ET0418,2021-10-01,idps_ethiopia_yoy_change,0.8167984793085651
lstm,3,ET0418,2022-02-01,idps_ethiopia_yoy_change,0.8508922795106456
lstm,3,ET0418,2022-06-01,idps_ethiopia_yoy_change,0.8389019328482434
lstm,3,ET0418,2022-10-01,idps_ethiopia_yoy_change,0.868312628571844
lstm,3,ET0419,2020-02-01,ipc_lag1,0.9270346311691428
lstm,3,ET0419,2020-06-01,idps_ethiopia,0.9295188277674583
lstm,3,ET0419,2020-10-01,idps_ethiopia_yoy_change,0.8581050236608538
lstm,3,ET0419,2021-02-01,idps_ethiopia_yoy_change,0.821584441262203
lstm,3,ET0419,2021-06-01,idps_ethiopia_yoy_change,0.7698711192201732
lstm,3,ET0419,2021-10-01,idps_ethiopia_yoy_change,0.8651901954655481
lstm,3,ET0419,2022-02-01,idps_ethiopia_yoy_change,0.8314489456200161
lstm,3,ET0419,2022-06-01,idps_ethiopia_yoy_change,0.8704686375564262
lstm,3,ET0419,2022-10-01,idps_ethiopia_yoy_change,0.8710596137211145
lstm,3,ET0420,2020-02-01,idps_ethiopia,0.9477766185991225
lstm,3,ET0420,2020-06-01,ipc_lag1,0.9482251843881657
lstm,3,ET0420,2020-10-01,idps_ethiopia_yoy_change,0.8653046834679324
lstm,3,ET0420,2021-02-01,idps_ethiopia_yoy_change,0.797182141325444
lstm,3,ET0420,2021-06-01,idps_ethiopia_yoy_change,0.7936868044399539
lstm,3,ET0420,2021-10-01,idps_ethiopia_yoy_change,0.8490793710792403
lstm,3,ET0420,2022-02-01,idps_ethiopia_yoy_change,0.8458300925353822
lstm,3,ET0420,2022-06-01,idps_ethiopia_yoy_change,0.8647296992781803
lstm,3,ET0420,2022-10-01,idps_ethiopia_yoy_change,0.863709483968045
lstm,3,ET0421,2020-02-01,idps_ethiopia,0.9242850755546186
lstm,3,ET0421,2020-06-01,wheat_price_etb,0.8789187319365344
lstm,3,ET0421,2020-10-01,wheat_price_etb_lag3,0.8547282602279836
lstm,3,ET0421,2021-02-01,wheat_price_etb,0.9027535848909255
lstm,3,ET0421,2021-06-01,idps_ethiopia_yoy_change,0.9046459412027916
lstm,3,ET0421,2021-10-01,wheat_price_etb_lag3,0.9031241915381676
lstm,3,ET0421,2022-02-01,idps_ethiopia_yoy_change,0.9008437746206827
lstm,3,ET0421,2022-06-01,wheat_price_etb,0.8614768234281794
lstm,3,ET0421,2022-10-01,wheat_price_etb_lag1,0.9148126352109083
lstm,3,ET0501,2020-02-01,headline_cpi_lag3,0.9745873303792453
lstm,3,ET0501,2020-06-01,headline_cpi_yoy_change_lag3,0.95548184471772
lstm,3,ET0501,2020-10-01,idps_ethiopia_yoy_change,0.8787139544519478
lstm,3,ET0501,2021-02-01,idps_ethiopia_yoy_change,0.8227525823404982
lstm,3,ET0501,2021-06-01,idps_ethiopia_yoy_change,0.8039758230415281
lstm,3,ET0501,2021-10-01,idps_ethiopia_yoy_change,0.8296970974565491
lstm,3,ET0501,2022-02-01,idps_ethiopia_yoy_change,0.8574562583140097
lstm,3,ET0501,2022-06-01,idps_ethiopia_yoy_change,0.8743081653570209
lstm,3,ET0501,2022-10-01,idps_ethiopia_yoy_change,0.8830575929170088
lstm,3,ET0502,2020-02-01,livestock_sheep_price_etb,0.9493157008931331
lstm,3,ET0502,2020-06-01,wheat_price_index_lag1,0.9480012649991457
lstm,3,ET0502,2020-10-01,wheat_price_etb,0.9193103097354782
lstm,3,ET0502,2021-02-01,wheat_price_etb,0.9074860615400272
lstm,3,ET0502,2021-06-01,wheat_price_etb,0.9118827642855585
lstm,3,ET0502,2021-10-01,wheat_price_etb,0.9184867230262631
lstm,3,ET0502,2022-02-01,idps_ethiopia_yoy_change,0.8901605739665186
lstm,3,ET0502,2022-06-01,wheat_price_etb,0.8892286779725083
lstm,3,ET0502,2022-10-01,wheat_price_index_lag12,0.9203222232313143
lstm,3,ET0503,2020-02-01,ipc_lag1,0.9712914259957325
lstm,3,ET0503,2020-06-01,headline_cpi_yoy_change_lag3,0.9772456461128538
lstm,3,ET0503,2020-10-01,idps_ethiopia_yoy_change,0.903308884995893
lstm,3,ET0503,2021-02-01,idps_ethiopia_yoy_change,0.8257009209923748
lstm,3,ET0503,2021-06-01,idps_ethiopia_yoy_change,0.7586451162689268
lstm,3,ET0503,2021-10-01,idps_ethiopia_yoy_change,0.8835707899308711
lstm,3,ET0503,2022-02-01,idps_ethiopia_yoy_change,0.9036043730782372
lstm,3,ET0503,2022-06-01,idps_ethiopia_yoy_change,0.9105274444097144
lstm,3,ET0503,2022-10-01,idps_ethiopia_yoy_change,0.9031562343260473
lstm,3,ET0504,2020-02-01,ipc_mean12,0.9721783794197725
lstm,3,ET0504,2020-06-01,headline_cpi_yoy_change_lag3,0.9724466464799946
lstm,3,ET0504,2020-10-01,idps_ethiopia_yoy_change,0.8425444685939418
lstm,3,ET0504,2021-02-01,idps_ethiopia_yoy_change,0.8452532910757511
lstm,3,ET0504,2021-06-01,idps_ethiopia_yoy_change,0.8201989547063655
lstm,3,ET0504,2021-10-01,idps_ethiopia_yoy_change,0.8868629560438762
lstm,3,ET0504,2022-02-01,idps_ethiopia_yoy_change,0.8776893776941027
lstm,3,ET0504,2022-06-01,idps_ethiopia_yoy_change,0.8816353975096134
lstm,3,ET0504,2022-10-01,idps_ethiopia_yoy_change,0.9118740413901388
lstm,3,ET0505,2020-02-01,ipc_lag1,0.9771213272312878
lstm,3,ET0505,2020-06-01,wheat_price_etb_lag1,0.8579719383701154
lstm,3,ET0505,2020-10-01,idps_ethiopia_yoy_change,0.8528484654847529
lstm,3,ET0505,2021-02-01,idps_ethiopia_yoy_change,0.8641726179886651
lstm,3,ET0505,2021-06-01,idps_ethiopia_yoy_change,0.8655750422761109
lstm,3,ET0505,2021-10-01,idps_ethiopia_yoy_change,0.8388920170738354
lstm,3,ET0505,2022-02-01,idps_ethiopia_yoy_change,0.8644814036689047
lstm,3,ET0505,2022-06-01,idps_ethiopia_yoy_change,0.8103880104368242
lstm,3,ET0505,2022-10-01,idps_ethiopia_yoy_change,0.8665964731382679
lstm,3,ET0506,2020-02-01,livestock_goat_price_index,0.9415145093220986
lstm,3,ET0506,2020-06-01,livestock_goat_price_index_lag1,0.9554283026355339
lstm,3,ET0506,2020-10-01,fuel_diesel_price_etb_lag3,0.9465190666197096
lstm,3,ET0506,2021-02-01,idps_ethiopia_yoy_change,0.8761466657468896
lstm,3,ET0506,2021-06-01,idps_ethiopia_yoy_change,0.8306417945882683
lstm,3,ET0506,2021-10-01,idps_ethiopia_yoy_change,0.8795783056014227
lstm,3,ET0506,2022-02-01,idps_ethiopia_yoy_change,0.8913464574072395
lstm,3,ET0506,2022-06-01,idps_ethiopia_yoy_change,0.9036295019504673
lstm,3,ET0506,2022-10-01,idps_ethiopia_yoy_change,0.8926130442481471
lstm,3,ET0507,2020-02-01,ipc_lag1,0.9730217121836138
lstm,3,ET0507,2020-06-01,headline_cpi_yoy_change_lag3,0.9790460888625551
lstm,3,ET0507,2020-10-01,idps_ethiopia_yoy_change,0.8983553707594008
lstm,3,ET0507,2021-02-01,idps_ethiopia_yoy_change,0.8144073156016255
lstm,3,ET0507,2021-06-01,idps_ethiopia_yoy_change,0.7767647507796087
lstm,3,ET0507,2021-10-01,idps_ethiopia_yoy_change,0.912029599691791
lstm,3,ET0507,2022-02-01,idps_ethiopia_yoy_change,0.8999847349330155
lstm,3,ET0507,2022-06-01,idps_ethiopia_yoy_change,0.8563677136564197
lstm,3,ET0507,2022-10-01,idps_ethiopia_yoy_change,0.8931943243027136
lstm,3,ET0508,2020-02-01,ipc_lag1,0.9704626334519573
lstm,3,ET0508,2020-06-01,headline_cpi_yoy_change_lag3,0.9635447602499465
lstm,3,ET0508,2020-10-01,idps_ethiopia_yoy_change,0.8569288865950904
lstm,3,ET0508,2021-02-01,idps_ethiopia_yoy_change,0.8469546191365788
lstm,3,ET0508,2021-06-01,idps_ethiopia_yoy_change,0.7428425008541168
lstm,3,ET0508,2021-10-01,idps_ethiopia_yoy_change,0.8719297225392348
lstm,3,ET0508,2022-02-01,idps_ethiopia_yoy_change,0.9285013338760911
lstm,3,ET0508,2022-06-01,idps_ethiopia_yoy_change,0.884934469248159
lstm,3,ET0508,2022-10-01,idps_ethiopia_yoy_change,0.9003543676264275
lstm,3,ET0509,2020-02-01,headline_cpi_yoy_change_lag3,0.9584436875452111
lstm,3,ET0509,2020-06-01,wheat_price_etb,0.8082126797989089
lstm,3,ET0509,2020-10-01,idps_ethiopia_yoy_change,0.8799289810931243
lstm,3,ET0509,2021-02-01,idps_ethiopia_yoy_change,0.882145323437693
lstm,3,ET0509,2021-06-01,idps_ethiopia_yoy_change,0.9179568071295132
lstm,3,ET0509,2021-10-01,idps_ethiopia_yoy_change,0.8400300939891981
lstm,3,ET0509,2022-02-01,wheat_price_etb_lag3,0.8985403688330945
lstm,3,ET0509,2022-06-01,wheat_price_etb_lag1,0.9001857249816456
lstm,3,ET0509,2022-10-01,wheat_price_etb,0.8967249162238585
lstm,3,ET0510,2020-02-01,ipc_mean12,0.9694270062777401
lstm,3,ET0510,2020-06-01,headline_cpi_yoy_change_lag3,0.9606014562030397
lstm,3,ET0510,2020-10-01,idps_ethiopia_yoy_change,0.8394074973286133
lstm,3,ET0510,2021-02-01,idps_ethiopia_yoy_change,0.8481609228823354
lstm,3,ET0510,2021-06-01,idps_ethiopia_yoy_change,0.7340912560242497
lstm,3,ET0510,2021-10-01,idps_ethiopia_yoy_change,0.8990099513698582
lstm,3,ET0510,2022-02-01,idps_ethiopia_yoy_change,0.8904556985948869
lstm,3,ET0510,2022-06-01,idps_ethiopia_yoy_change,0.8938416358336545
lstm,3,ET0510,2022-10-01,idps_ethiopia_yoy_change,0.8907119336478421
lstm,3,ET0511,2020-02-01,ipc_lag4,0.9649816974979917
lstm,3,ET0511,2020-06-01,headline_cpi_yoy_change_lag1,0.9607992031959405
lstm,3,ET0511,2020-10-01,idps_ethiopia_yoy_change,0.8372769301223386
lstm,3,ET0511,2021-02-01,idps_ethiopia_yoy_change,0.8611358663652422
lstm,3,ET0511,2021-06-01,idps_ethiopia_yoy_change,0.8589940320857171
lstm,3,ET0511,2021-10-01,idps_ethiopia_yoy_change,0.8654009987715257
lstm,3,ET0511,2022-02-01,idps_ethiopia_yoy_change,0.8770391585313553
lstm,3,ET0511,2022-06-01,idps_ethiopia_yoy_change,0.8966420487173709
lstm,3,ET0511,2022-10-01,idps_ethiopia_yoy_change,0.8822787110468202
lstm,3,ET0602,2020-02-01,ipc_lag1,0.9712005496203184
lstm,3,ET0602,2020-06-01,livestock_goat_price_etb,0.928928858338271
lstm,3,ET0602,2020-10-01,idps_ethiopia_yoy_change,0.8780790003561849
lstm,3,ET0602,2021-02-01,idps_ethiopia_yoy_change,0.806909260080396
lstm,3,ET0602,2021-06-01,idps_ethiopia_yoy_change,0.8267796523926175
lstm,3,ET0602,2021-10-01,idps_ethiopia_yoy_change,0.8895772303353227
lstm,3,ET0602,2022-02-01,idps_ethiopia_yoy_change,0.8713641881528543
lstm,3,ET0602,2022-06-01,idps_ethiopia_yoy_change,0.8590834417637694
lstm,3,ET0602,2022-10-01,idps_ethiopia_yoy_change,0.8103973278863696
lstm,3,ET0603,2020-02-01,ipc_lag1,0.9796658657428782
lstm,3,ET0603,2020-06-01,idps_ethiopia,0.9362916622743087
lstm,3,ET0603,2020-10-01,idps_ethiopia_yoy_change,0.7985741700528463
lstm,3,ET0603,2021-02-01,wheat_price_etb_lag6,0.8550465584543029
lstm,3,ET0603,2021-06-01,idps_ethiopia_yoy_change,0.8519190369923457
lstm,3,ET0603,2021-10-01,idps_ethiopia_yoy_change,0.8167534110155631
lstm,3,ET0603,2022-02-01,idps_ethiopia_yoy_change,0.8375527916899883
lstm,3,ET0603,2022-06-01,idps_ethiopia_yoy_change,0.8686052090223815
lstm,3,ET0603,2022-10-01,idps_ethiopia_yoy_change,0.8903368491447927
lstm,3,ET0604,2020-02-01,season_system_benishangul_meher_only,0.9436221142206989
lstm,3,ET0604,2020-06-01,exchange_rate_lag12,0.932650064158721
lstm,3,ET0604,2020-10-01,idps_ethiopia_yoy_change,0.8702171274051567
lstm,3,ET0604,2021-02-01,idps_ethiopia_yoy_change,0.8043080199754306
lstm,3,ET0604,2021-06-01,idps_ethiopia_yoy_change,0.8483779049059018
lstm,3,ET0604,2021-10-01,idps_ethiopia_yoy_change,0.8613030551941208
lstm,3,ET0604,2022-02-01,idps_ethiopia_yoy_change,0.8428803000676025
lstm,3,ET0604,2022-06-01,idps_ethiopia_yoy_change,0.8616966758499371
lstm,3,ET0604,2022-10-01,idps_ethiopia_yoy_change,0.8626122164150354
lstm,3,ET0605,2020-02-01,idps_ethiopia,0.9137888541943083
lstm,3,ET0605,2020-06-01,ipc_lag1,0.969228532273836
lstm,3,ET0605,2020-10-01,idps_ethiopia_yoy_change,0.8662663826879602
lstm,3,ET0605,2021-02-01,idps_ethiopia_yoy_change,0.83043490902747
lstm,3,ET0605,2021-06-01,idps_ethiopia_yoy_change,0.8217799795011959
lstm,3,ET0605,2021-10-01,idps_ethiopia_yoy_change,0.8776875604242235
lstm,3,ET0605,2022-02-01,idps_ethiopia_yoy_change,0.858343086015018
lstm,3,ET0605,2022-06-01,idps_ethiopia_yoy_change,0.8779132653432097
lstm,3,ET0605,2022-10-01,idps_ethiopia_yoy_change,0.8017783803037022
lstm,3,ET0701,2020-02-01,idps_ethiopia,0.9083915245057234
lstm,3,ET0701,2020-06-01,idps_ethiopia,0.9448892943994708
lstm,3,ET0701,2020-10-01,idps_ethiopia_yoy_change,0.877902361723935
lstm,3,ET0701,2021-02-01,idps_ethiopia_yoy_change,0.799137523715372
lstm,3,ET0701,2021-06-01,wheat_price_etb,0.8600767614796938
lstm,3,ET0701,2021-10-01,wheat_price_etb_lag1,0.8492825418517254
lstm,3,ET0701,2022-02-01,wheat_price_etb_lag3,0.9170503529138105
lstm,3,ET0701,2022-06-01,wheat_price_etb_lag1,0.8815096424339786
lstm,3,ET0701,2022-10-01,idps_ethiopia_yoy_change,0.7988609352397706
