subject,cluster,lead,zone_code,time,top1_feature,rho
xgboost,crop_farming,2,ET1202,2021-10-01,ipc_lag1,0.9918788509896838
xgboost,crop_farming,2,ET1203,2021-10-01,ipc_lag1,0.9906800219887258
xgboost,crop_farming,2,ET1204,2021-10-01,ipc_lag1,0.9892365340079806
xgboost,crop_farming,2,ET1301,2021-10-01,ipc_lag1,0.9921525632233209
xgboost,crop_farming,2,ET1401,2021-10-01,ipc_lag1,0.9908497541559533
xgboost,crop_farming,2,ET1501,2021-10-01,ipc_lag1,0.9910378357466649
xgboost,crop_farming,2,ET1502,2021-10-01,ipc_lag1,0.9890071662144297
xgboost,crop_farming,2,ET1600,2021-10-01,ipc_lag1,0.9934202025623441
xgboost,crop_farming,2,ET0101,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0102,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0103,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0104,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0105,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0106,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0107,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0301,2022-02-01,ipc_lag1,0.9912350920491185
xgboost,crop_farming,2,ET0302,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0303,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0304,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0305,2022-02-01,ipc_lag1,0.989271703736325
xgboost,crop_farming,2,ET0306,2022-02-01,ipc_lag1,0.989727381086179
xgboost,crop_farming,2,ET0307,2022-02-01,ipc_lag1,0.9890438650613981
xgboost,crop_farming,2,ET0308,2022-02-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0309,2022-02-01,ipc_lag1,0.9899888603708267
xgboost,crop_farming,2,ET0310,2022-02-01,ipc_lag1,0.9904338338903148
xgboost,crop_farming,2,ET0311,2022-02-01,ipc_lag1,0.9912121552697634
xgboost,crop_farming,2,ET0312,2022-02-01,ipc_lag1,0.9901998787408932
xgboost,crop_farming,2,ET0401,2022-02-01,ipc_lag1,0.9923666398306349
xgboost,crop_farming,2,ET0402,2022-02-01,ipc_lag1,0.9912396794049894
xgboost,crop_farming,2,ET0403,2022-02-01,ipc_lag1,0.9911280537454613
xgboost,crop_farming,2,ET0404,2022-02-01,ipc_lag1,0.9885361976783392
xgboost,crop_farming,2,ET0405,2022-02-01,ipc_lag1,0.9904353630089385
xgboost,crop_farming,2,ET0406,2022-02-01,ipc_lag1,0.9861461852695416
xgboost,crop_farming,2,ET0407,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0408,2022-02-01,ipc_lag1,0.9891447868905602
xgboost,crop_farming,2,ET0409,2022-02-01,ipc_lag1,0.993992092927597
xgboost,crop_farming,2,ET0413,2022-02-01,ipc_lag1,0.9895377703768437
xgboost,crop_farming,2,ET0416,2022-02-01,ipc_lag1,0.9895989351217905
xgboost,crop_farming,2,ET0417,2022-02-01,ipc_lag1,0.9906173281251552
xgboost,crop_farming,2,ET0418,2022-02-01,ipc_lag1,0.9904965277538853
xgboost,crop_farming,2,ET0419,2022-02-01,ipc_lag1,0.9912610870657208
xgboost,crop_farming,2,ET0420,2022-02-01,ipc_lag1,0.990409367992336
xgboost,crop_farming,2,ET0602,2022-02-01,ipc_lag1,0.9892411213638516
xgboost,crop_farming,2,ET0603,2022-02-01,ipc_lag1,0.9927336283003159
xgboost,crop_farming,2,ET0604,2022-02-01,ipc_lag1,0.992031762852051
xgboost,crop_farming,2,ET0605,2022-02-01,ipc_lag1,0.990837521206964
xgboost,crop_farming,2,ET0701,2022-02-01,ipc_lag1,0.9905286392449824
xgboost,crop_farming,2,ET0702,2022-02-01,ipc_lag1,0.9911188790337194
xgboost,crop_farming,2,ET0703,2022-02-01,ipc_lag1,0.9885407850342103
xgboost,crop_farming,2,ET0705,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0706,2022-02-01,ipc_lag1,0.9893970914634659
xgboost,crop_farming,2,ET0710,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0713,2022-02-01,ipc_lag1,0.989941457693493
xgboost,crop_farming,2,ET0714,2022-02-01,ipc_lag1,0.989629517494264
xgboost,crop_farming,2,ET0715,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0716,2022-02-01,ipc_lag1,0.9907625943944042
xgboost,crop_farming,2,ET0720,2022-02-01,ipc_lag1,0.9885881877115441
xgboost,crop_farming,2,ET0721,2022-02-01,ipc_lag1,0.9907381284964254
xgboost,crop_farming,2,ET0722,2022-02-01,ipc_lag1,0.9914797510289057
xgboost,crop_farming,2,ET0723,2022-02-01,ipc_lag1,0.9893405140743902
xgboost,crop_farming,2,ET0724,2022-02-01,ipc_lag1,0.99110664608473
xgboost,crop_farming,2,ET1101,2022-02-01,ipc_lag1,0.9919033168876625
xgboost,crop_farming,2,ET1102,2022-02-01,ipc_lag1,0.987152345323917
xgboost,crop_farming,2,ET1103,2022-02-01,ipc_lag1,0.9911112334406011
xgboost,crop_farming,2,ET1104,2022-02-01,ipc_lag1,0.9894735473946495
xgboost,crop_farming,2,ET1105,2022-02-01,ipc_lag1,0.9892594707873356
xgboost,crop_farming,2,ET1106,2022-02-01,ipc_lag1,0.9904995859911327
xgboost,crop_farming,2,ET1202,2022-02-01,ipc_lag1,0.9900591998275154
xgboost,crop_farming,2,ET1203,2022-02-01,ipc_lag1,0.9886493524564909
xgboost,crop_farming,2,ET1204,2022-02-01,ipc_lag1,0.9860085645934111
xgboost,crop_farming,2,ET1301,2022-02-01,ipc_lag1,0.9921357429184605
xgboost,crop_farming,2,ET1401,2022-02-01,ipc_lag1,0.98869063865933
xgboost,crop_farming,2,ET1501,2022-02-01,ipc_lag1,0.9922106697310205
xgboost,crop_farming,2,ET1502,2022-02-01,ipc_lag1,0.9898787638299223
xgboost,crop_farming,2,ET1600,2022-02-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0101,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0102,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0103,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0104,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0105,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0106,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0107,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0301,2022-06-01,ipc_lag1,0.9856385178864828
xgboost,crop_farming,2,ET0302,2022-06-01,months_since_lean_start,0.995767399649679
xgboost,crop_farming,2,ET0303,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0304,2022-06-01,ipc_lag1,0.9859321086622277
xgboost,crop_farming,2,ET0305,2022-06-01,ipc_lag1,0.990507231584251
xgboost,crop_farming,2,ET0306,2022-06-01,ipc_lag1,0.9901142480979677
xgboost,crop_farming,2,ET0307,2022-06-01,ipc_lag1,0.9900591998275154
xgboost,crop_farming,2,ET0308,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0309,2022-06-01,ipc_lag1,0.9913681253693777
xgboost,crop_farming,2,ET0310,2022-06-01,ipc_lag8,0.9976054002353314
xgboost,crop_farming,2,ET0311,2022-06-01,ipc_lag1,0.9905332266008535
xgboost,crop_farming,2,ET0312,2022-06-01,ipc_lag1,0.992129626443966
xgboost,crop_farming,2,ET0401,2022-06-01,ipc_lag1,0.9904720618559066
xgboost,crop_farming,2,ET0402,2022-06-01,ipc_lag1,0.9907687108688987
xgboost,crop_farming,2,ET0403,2022-06-01,ipc_lag1,0.9922152570868915
xgboost,crop_farming,2,ET0404,2022-06-01,ipc_lag1,0.988793089607116
xgboost,crop_farming,2,ET0405,2022-06-01,acled_fatalities_political_violence_lag1,1.0
xgboost,crop_farming,2,ET0406,2022-06-01,ipc_lag1,0.989244179601099
xgboost,crop_farming,2,ET0407,2022-06-01,ipc_lag1,0.9891891313306467
xgboost,crop_farming,2,ET0408,2022-06-01,months_since_lean_start,0.9976543320312887
xgboost,crop_farming,2,ET0409,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0413,2022-06-01,ipc_lag1,0.9902274028761193
xgboost,crop_farming,2,ET0416,2022-06-01,ipc_lag1,0.9911739273041715
xgboost,crop_farming,2,ET0417,2022-06-01,ipc_lag1,0.9901815293174091
xgboost,crop_farming,2,ET0418,2022-06-01,ipc_lag1,0.9914354065888193
xgboost,crop_farming,2,ET0419,2022-06-01,ipc_lag1,0.9902946840955608
xgboost,crop_farming,2,ET0420,2022-06-01,ipc_lag1,0.9918528559730815
xgboost,crop_farming,2,ET0602,2022-06-01,ipc_lag1,0.9905041733470036
xgboost,crop_farming,2,ET0603,2022-06-01,ipc_lag1,0.9928009095197574
xgboost,crop_farming,2,ET0604,2022-06-01,ipc_lag1,0.9925593087772174
xgboost,crop_farming,2,ET0605,2022-06-01,ipc_lag1,0.9917427594321772
xgboost,crop_farming,2,ET0701,2022-06-01,ipc_lag1,0.9913788291997435
xgboost,crop_farming,2,ET0702,2022-06-01,months_since_lean_start,0.9974112021701251
xgboost,crop_farming,2,ET0703,2022-06-01,months_since_lean_start,0.9974020274583832
xgboost,crop_farming,2,ET0705,2022-06-01,ipc_lag1,0.9950777671504033
xgboost,crop_farming,2,ET0706,2022-06-01,months_since_lean_start,0.9968943600753244
xgboost,crop_farming,2,ET0710,2022-06-01,ipc_lag8,0.9985794487986097
xgboost,crop_farming,2,ET0713,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0714,2022-06-01,ipc_lag1,0.9945471629879896
xgboost,crop_farming,2,ET0715,2022-06-01,ipc_lag1,0.9894735473946495
xgboost,crop_farming,2,ET0716,2022-06-01,ipc_lag1,0.9916846529244775
xgboost,crop_farming,2,ET0720,2022-06-01,ipc_lag8,0.9971833634951982
xgboost,crop_farming,2,ET0721,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0722,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0723,2022-06-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0724,2022-06-01,ipc_lag1,0.9907595361571568
xgboost,crop_farming,2,ET1101,2022-06-01,ipc_lag1,0.9925715417262068
xgboost,crop_farming,2,ET1102,2022-06-01,ipc_lag1,0.9905301683636061
xgboost,crop_farming,2,ET1103,2022-06-01,ipc_lag1,0.9923391156954088
xgboost,crop_farming,2,ET1104,2022-06-01,ipc_lag1,0.9893007569901747
xgboost,crop_farming,2,ET1105,2022-06-01,ipc_lag1,0.9913558924203885
xgboost,crop_farming,2,ET1106,2022-06-01,ipc_lag1,0.990878807409803
xgboost,crop_farming,2,ET1202,2022-06-01,ipc_lag1,0.9872272721364769
xgboost,crop_farming,2,ET1203,2022-06-01,ipc_lag1,0.9902151699271298
xgboost,crop_farming,2,ET1204,2022-06-01,ipc_lag1,0.9909965495438258
xgboost,crop_farming,2,ET1301,2022-06-01,ipc_lag1,0.9897916040683731
xgboost,crop_farming,2,ET1401,2022-06-01,ipc_lag1,0.9914292901143246
xgboost,crop_farming,2,ET1501,2022-06-01,months_since_lean_start,0.9972796979684895
xgboost,crop_farming,2,ET1502,2022-06-01,ipc_lag1,0.9975136531179113
xgboost,crop_farming,2,ET1600,2022-06-01,months_since_lean_start,0.9983439645305644
xgboost,crop_farming,2,ET0101,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0102,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0103,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0104,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0105,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0106,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0107,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0301,2022-10-01,ipc_lag1,0.9999984708813764
xgboost,crop_farming,2,ET0302,2022-10-01,ipc_lag1,0.9906356775486395
xgboost,crop_farming,2,ET0303,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0304,2022-10-01,ipc_lag1,0.9984632357832107
xgboost,crop_farming,2,ET0305,2022-10-01,ipc_lag1,0.9898206573222228
xgboost,crop_farming,2,ET0306,2022-10-01,ipc_lag1,0.986158418218531
xgboost,crop_farming,2,ET0307,2022-10-01,ipc_lag1,0.9894444941407999
xgboost,crop_farming,2,ET0308,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0309,2022-10-01,ipc_lag1,0.9894490814966708
xgboost,crop_farming,2,ET0310,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0311,2022-10-01,ipc_lag1,0.9909873748320838
xgboost,crop_farming,2,ET0312,2022-10-01,ipc_lag1,0.9894399067849288
xgboost,crop_farming,2,ET0401,2022-10-01,ipc_lag1,0.9902182281643772
xgboost,crop_farming,2,ET0402,2022-10-01,ipc_lag1,0.9923849892541189
xgboost,crop_farming,2,ET0403,2022-10-01,ipc_lag1,0.9898466523388253
xgboost,crop_farming,2,ET0404,2022-10-01,ipc_lag1,0.9893863876331003
xgboost,crop_farming,2,ET0405,2022-10-01,ipc_lag1,0.9891356121788183
xgboost,crop_farming,2,ET0406,2022-10-01,ipc_lag1,0.9877609345361382
xgboost,crop_farming,2,ET0407,2022-10-01,ipc_lag1,0.9897686672890181
xgboost,crop_farming,2,ET0408,2022-10-01,ipc_lag1,0.990837521206964
xgboost,crop_farming,2,ET0409,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0413,2022-10-01,ipc_lag1,0.9891432577719367
xgboost,crop_farming,2,ET0416,2022-10-01,ipc_lag1,0.9899169917955142
xgboost,crop_farming,2,ET0417,2022-10-01,ipc_lag1,0.9864856496039965
xgboost,crop_farming,2,ET0418,2022-10-01,ipc_lag1,0.9916097261119178
xgboost,crop_farming,2,ET0419,2022-10-01,ipc_lag1,0.9914904548592715
xgboost,crop_farming,2,ET0420,2022-10-01,ipc_lag1,0.9904827656862722
xgboost,crop_farming,2,ET0602,2022-10-01,ipc_lag1,0.9896799784088451
xgboost,crop_farming,2,ET0603,2022-10-01,ipc_lag1,0.9891187918739579
xgboost,crop_farming,2,ET0604,2022-10-01,ipc_lag1,0.9914338774701956
xgboost,crop_farming,2,ET0605,2022-10-01,ipc_lag1,0.9904690036186592
xgboost,crop_farming,2,ET0701,2022-10-01,ipc_lag1,0.9893833293958528
xgboost,crop_farming,2,ET0702,2022-10-01,ipc_lag1,0.9897151481371895
xgboost,crop_farming,2,ET0703,2022-10-01,ipc_lag1,0.9908665744608137
xgboost,crop_farming,2,ET0705,2022-10-01,ipc_lag1,0.9951725725050711
xgboost,crop_farming,2,ET0706,2022-10-01,ipc_lag1,0.9905148771773693
xgboost,crop_farming,2,ET0710,2022-10-01,months_since_lean_start,1.0
xgboost,crop_farming,2,ET0713,2022-10-01,ipc_lag1,1.0
xgboost,crop_farming,2,ET0714,2022-10-01,ipc_lag1,0.9953071349439541
xgboost,crop_farming,2,ET0715,2022-10-01,ipc_lag1,0.9903650235522498
xgboost,crop_farming,2,ET0716,2022-10-01,ipc_lag1,0.9899705109473426
xgboost,crop_farming,2,ET0720,2022-10-01,ipc_lag1,0.9946251480377969
xgboost,crop_farming,2,ET0721,2022-10-01,ipc_lag1,0.9920027095982012
xgboost,crop_farming,2,ET0722,2022-10-01,ipc_lag1,0.9924430957618186
xgboost,crop_farming,2,ET0723,2022-10-01,ipc_lag1,0.9902809220279477
xgboost,crop_farming,2,ET0724,2022-10-01,ipc_lag1,0.9909292683243842
xgboost,crop_farming,2,ET1101,2022-10-01,ipc_lag1,0.9905775710409398
xgboost,crop_farming,2,ET1102,2022-10-01,ipc_lag1,0.9887823857767504
xgboost,crop_farming,2,ET1103,2022-10-01,ipc_lag1,0.9902289319947428
xgboost,crop_farming,2,ET1104,2022-10-01,ipc_lag1,0.996184849033941
xgboost,crop_farming,2,ET1105,2022-10-01,ipc_lag1,0.9889995206213115
xgboost,crop_farming,2,ET1106,2022-10-01,ipc_lag1,0.9890438650613981
xgboost,crop_farming,2,ET1202,2022-10-01,ipc_lag1,0.9891921895678941
xgboost,crop_farming,2,ET1203,2022-10-01,ipc_lag1,0.9900729618951285
xgboost,crop_farming,2,ET1204,2022-10-01,ipc_lag1,0.9881829712762714
xgboost,crop_farming,2,ET1301,2022-10-01,ipc_lag1,0.9927091624023371
xgboost,crop_farming,2,ET1401,2022-10-01,ipc_lag1,0.9898497105760726
xgboost,crop_farming,2,ET1501,2022-10-01,ipc_lag8,0.9988745686929784
xgboost,crop_farming,2,ET1502,2022-10-01,ipc_lag1,0.9967628558736887
xgboost,crop_farming,2,ET1600,2022-10-01,ipc_lag1,0.9904980568725091
xgboost,crop_farming,3,ET0101,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0102,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0103,2020-02-01,ipc_lag1,0.9935568532667518
xgboost,crop_farming,3,ET0104,2020-02-01,ipc_lag1,0.9900511173335971
xgboost,crop_farming,3,ET0105,2020-02-01,ipc_lag1,0.9903943473999123
xgboost,crop_farming,3,ET0106,2020-02-01,ipc_lag1,0.9907583309120978
xgboost,crop_farming,3,ET0107,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0301,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0302,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0303,2020-02-01,ipc_lag1,0.9899840677392472
xgboost,crop_farming,3,ET0304,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0305,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0306,2020-02-01,ipc_lag1,0.9906689314529645
xgboost,crop_farming,3,ET0307,2020-02-01,ipc_lag1,0.9901421132116435
xgboost,crop_farming,3,ET0308,2020-02-01,ipc_lag1,0.9999888250676082
xgboost,crop_farming,3,ET0309,2020-02-01,ipc_lag1,0.9911574356403714
xgboost,crop_farming,3,ET0310,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0311,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0312,2020-02-01,ipc_lag1,0.9910041794247143
xgboost,crop_farming,3,ET0401,2020-02-01,ipc_lag1,0.9906721242907907
xgboost,crop_farming,3,ET0402,2020-02-01,ipc_lag1,0.9894795993627095
xgboost,crop_farming,3,ET0403,2020-02-01,ipc_lag1,0.9906178460477455
xgboost,crop_farming,3,ET0404,2020-02-01,ipc_lag1,0.990081449292946
xgboost,crop_farming,3,ET0405,2020-02-01,ipc_lag1,0.9900223817931614
xgboost,crop_farming,3,ET0406,2020-02-01,ipc_lag1,0.9901053955766423
xgboost,crop_farming,3,ET0407,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0408,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0409,2020-02-01,ipc_lag1,0.9973515410231767
xgboost,crop_farming,3,ET0413,2020-02-01,ipc_lag1,0.9910041794247143
xgboost,crop_farming,3,ET0416,2020-02-01,ipc_lag1,0.9909977937490619
xgboost,crop_farming,3,ET0417,2020-02-01,ipc_lag1,0.9888474174731241
xgboost,crop_farming,3,ET0418,2020-02-01,ipc_lag1,0.9901213597657732
xgboost,crop_farming,3,ET0419,2020-02-01,ipc_lag1,0.990865290979275
xgboost,crop_farming,3,ET0420,2020-02-01,ipc_lag1,0.9907806807768811
xgboost,crop_farming,3,ET0602,2020-02-01,ipc_lag1,0.9910041794247143
xgboost,crop_farming,3,ET0603,2020-02-01,ipc_lag1,0.9902490732788208
xgboost,crop_farming,3,ET0604,2020-02-01,ipc_lag1,0.9915038585445127
xgboost,crop_farming,3,ET0605,2020-02-01,ipc_lag1,0.991221292396895
xgboost,crop_farming,3,ET0701,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0702,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0703,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0705,2020-02-01,ipc_lag1,0.9999904214865212
xgboost,crop_farming,3,ET0706,2020-02-01,ipc_lag1,0.9900718707794673
xgboost,crop_farming,3,ET0710,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0713,2020-02-01,ipc_lag1,0.991050475573194
xgboost,crop_farming,3,ET0714,2020-02-01,ipc_lag1,0.9915006657066866
xgboost,crop_farming,3,ET0715,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0716,2020-02-01,ipc_lag1,0.990879658749493
xgboost,crop_farming,3,ET0720,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0721,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0722,2020-02-01,ipc_lag1,0.9912228888158083
xgboost,crop_farming,3,ET0723,2020-02-01,ipc_lag1,0.9905811284127444
xgboost,crop_farming,3,ET0724,2020-02-01,ipc_lag1,0.9910887896271082
xgboost,crop_farming,3,ET1101,2020-02-01,ipc_lag1,0.9911574356403714
xgboost,crop_farming,3,ET1102,2020-02-01,ipc_lag1,0.9909099907088418
xgboost,crop_farming,3,ET1103,2020-02-01,ipc_lag1,0.9911574356403714
xgboost,crop_farming,3,ET1104,2020-02-01,ipc_lag1,0.9908892372629716
xgboost,crop_farming,3,ET1105,2020-02-01,ipc_lag1,0.9913617772612473
xgboost,crop_farming,3,ET1106,2020-02-01,ipc_lag1,0.9910217400327584
xgboost,crop_farming,3,ET1202,2020-02-01,ipc_lag1,0.990726402533836
xgboost,crop_farming,3,ET1203,2020-02-01,ipc_lag1,0.9911574356403714
xgboost,crop_farming,3,ET1204,2020-02-01,ipc_lag1,0.9908716766549275
xgboost,crop_farming,3,ET1301,2020-02-01,ipc_lag1,0.9893247467281393
xgboost,crop_farming,3,ET1401,2020-02-01,ipc_lag1,0.9896967123348902
xgboost,crop_farming,3,ET1501,2020-02-01,ipc_lag1,0.9898435828748949
xgboost,crop_farming,3,ET1502,2020-02-01,ipc_lag1,0.9874808828835154
xgboost,crop_farming,3,ET1600,2020-02-01,months_since_lean_start,0.9999999999999999
xgboost,crop_farming,3,ET0101,2020-06-01,months_since_lean_start,0.9982120108173345
xgboost,crop_farming,3,ET0102,2020-06-01,ipc_lag1,0.9863139006580436
xgboost,crop_farming,3,ET0103,2020-06-01,months_since_lean_start,0.9966970092688081
xgboost,crop_farming,3,ET0104,2020-06-01,months_since_lean_start,0.9973691016312206
xgboost,crop_farming,3,ET0105,2020-06-01,months_since_lean_start,0.998612711964521
xgboost,crop_farming,3,ET0106,2020-06-01,ipc_lag1,0.9884403306502851
xgboost,crop_farming,3,ET0107,2020-06-01,ipc_lag1,0.9870179213987184
xgboost,crop_farming,3,ET0301,2020-06-01,ipc_lag1,0.9879167052467902
xgboost,crop_farming,3,ET0302,2020-06-01,months_since_lean_start,0.9970482214296886
xgboost,crop_farming,3,ET0303,2020-06-01,ipc_lag1,0.9890453734183479
xgboost,crop_farming,3,ET0304,2020-06-01,months_since_lean_start,0.9971647600103446
xgboost,crop_farming,3,ET0305,2020-06-01,months_since_lean_start,0.998239149938857
xgboost,crop_farming,3,ET0306,2020-06-01,months_since_lean_start,0.9985089447351698
xgboost,crop_farming,3,ET0307,2020-06-01,ipc_lag1,0.9906912813177479
xgboost,crop_farming,3,ET0308,2020-06-01,months_since_lean_start,0.9973036484557839
xgboost,crop_farming,3,ET0309,2020-06-01,ipc_lag1,0.991304306180376
xgboost,crop_farming,3,ET0310,2020-06-01,ipc_lag1,0.9901213597657732
xgboost,crop_farming,3,ET0311,2020-06-01,ipc_lag1,0.9908253805064479
xgboost,crop_farming,3,ET0312,2020-06-01,ipc_lag1,0.9914384053690759
xgboost,crop_farming,3,ET0401,2020-06-01,ipc_lag1,0.9910680361812382
xgboost,crop_farming,3,ET0402,2020-06-01,months_since_lean_start,0.9981082435879832
xgboost,crop_farming,3,ET0403,2020-06-01,ipc_lag1,0.9911957496942856
xgboost,crop_farming,3,ET0404,2020-06-01,ipc_lag1,0.9907184204392705
xgboost,crop_farming,3,ET0405,2020-06-01,ipc_lag1,0.9915134370579914
xgboost,crop_farming,3,ET0406,2020-06-01,months_since_lean_start,0.9988234392610496
xgboost,crop_farming,3,ET0407,2020-06-01,months_since_lean_start,0.9983844240599485
xgboost,crop_farming,3,ET0408,2020-06-01,months_since_lean_start,0.9981816788579856
xgboost,crop_farming,3,ET0409,2020-06-01,months_since_lean_start,0.9982918317629891
xgboost,crop_farming,3,ET0413,2020-06-01,ipc_lag1,0.9913314453018987
xgboost,crop_farming,3,ET0416,2020-06-01,ipc_lag1,0.991424037598858
xgboost,crop_farming,3,ET0417,2020-06-01,months_since_lean_start,0.997167952848171
xgboost,crop_farming,3,ET0418,2020-06-01,ipc_lag1,0.9909594796951476
xgboost,crop_farming,3,ET0419,2020-06-01,ipc_lag1,0.9915134370579914
xgboost,crop_farming,3,ET0420,2020-06-01,ipc_lag1,0.9912436422616784
xgboost,crop_farming,3,ET0602,2020-06-01,ipc_lag1,0.991305902599289
xgboost,crop_farming,3,ET0603,2020-06-01,ipc_lag1,0.9917113930032149
xgboost,crop_farming,3,ET0604,2020-06-01,months_since_lean_start,0.9980300190612417
xgboost,crop_farming,3,ET0605,2020-06-01,ipc_lag1,0.9913569880045081
xgboost,crop_farming,3,ET0701,2020-06-01,months_since_lean_start,0.9984897877082127
xgboost,crop_farming,3,ET0702,2020-06-01,months_since_lean_start,0.9971328316320828
xgboost,crop_farming,3,ET0703,2020-06-01,ipc_lag1,0.9937164951580614
xgboost,crop_farming,3,ET0705,2020-06-01,ipc_lag1,0.991780039016478
xgboost,crop_farming,3,ET0706,2020-06-01,months_since_lean_start,0.9975367256170955
xgboost,crop_farming,3,ET0710,2020-06-01,ipc_lag1,0.9977889598053645
xgboost,crop_farming,3,ET0713,2020-06-01,ipc_lag1,0.9999984035810867
xgboost,crop_farming,3,ET0714,2020-06-01,months_since_lean_start,0.9978256774403658
xgboost,crop_farming,3,ET0715,2020-06-01,months_since_lean_start,0.9978113096701479
xgboost,crop_farming,3,ET0716,2020-06-01,ipc_lag1,0.991286745572332
xgboost,crop_farming,3,ET0720,2020-06-01,months_since_lean_start,0.9978240810214526
xgboost,crop_farming,3,ET0721,2020-06-01,ipc_lag1,0.9909451119249298
xgboost,crop_farming,3,ET0722,2020-06-01,ipc_lag1,0.9999840358108689
xgboost,crop_farming,3,ET0723,2020-06-01,ipc_lag1,0.9999999999999999
xgboost,crop_farming,3,ET0724,2020-06-01,ipc_lag1,0.9914304232745105
xgboost,crop_farming,3,ET1101,2020-06-01,ipc_lag1,0.9915134370579914
xgboost,crop_farming,3,ET1102,2020-06-01,ipc_lag1,0.9912324673292867
xgboost,crop_farming,3,ET1103,2020-06-01,ipc_lag1,0.9917672676651733
xgboost,crop_farming,3,ET1104,2020-06-01,months_since_lean_start,0.9979645658858047
xgboost,crop_farming,3,ET1105,2020-06-01,ipc_lag1,0.9910919824649346
xgboost,crop_farming,3,ET1106,2020-06-01,ipc_lag1,0.9910185471949321
xgboost,crop_farming,3,ET1202,2020-06-01,ipc_lag1,0.990641792331442
xgboost,crop_farming,3,ET1203,2020-06-01,ipc_lag1,0.9915086478012519
