zone_code,lead,target_month,subject,predicted_cause,is_compound,top1_category,top1_score,top2_category,top2_score,margin,score_DROUGHT,score_FLOODING,score_CONFLICT,score_MARKET_SHOCK,shap_DROUGHT_spi_3,shap_DROUGHT_ndvi_anomaly,shap_DROUGHT_ssmi_3,shap_DROUGHT_spei_3,shap_FLOODING_spi_3,shap_FLOODING_ssmi_3,shap_FLOODING_glofas_exceed_2yr,shap_CONFLICT_acled_event_count,shap_CONFLICT_acled_fatalities,shap_MARKET_SHOCK_grain_price_index,shap_MARKET_SHOCK_price_volatility,shap_MARKET_SHOCK_food_cpi_yoy_change,shap_MARKET_SHOCK_exchange_rate
ET0403,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00347082981633783,FLOODING,0.00023457427470745956,0.9324155066309285,0.0,0.00023457427470745956,0.0,0.00347082981633783,0.0,0.0,0.0,0.0,0.00023457427470745956,0.0,0.0,0.0,0.0,0.0,0.0002655877707369673,0.0,0.003205242045600863
ET0404,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004839571371950213,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.004839571371950213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035960116943054146,0.0,0.004479970202519671
ET0405,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0135808384315856,DROUGHT,0.00018586577275474562,0.9863141164891213,0.00018586577275474562,0.0,0.0,0.0135808384315856,0.0,0.00018586577275474562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003225610443784833,9.714161661398412e-06,0.013248563225545719
ET0406,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0067624453775582275,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0067624453775582275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018306510128516323,8.40654904200433e-05,0.004847728874286552
ET0407,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.021574329339020072,DROUGHT,0.00018812562192914504,0.9912801172646932,0.00018812562192914504,0.0,0.0,0.021574329339020072,0.0,0.00018812562192914504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021304628942111284,0.0,0.00026970039690879
ET0408,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0076739367116218146,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0076739367116218146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003794964460476877,0.0,0.007294440265574127
ET0409,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.013585758512144499,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.013585758512144499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010445205038730176,0.0,0.003140553473414322
ET0410,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.024985720106938242,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.024985720106938242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017592839760826026,0.0001401496839130957,0.007252730662199121
ET0411,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.03935540079390264,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.03935540079390264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02606453414445496,0.0,0.013290866649447682
ET0412,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,2.9606756141243484,DROUGHT,0.001151126440007694,0.9996111946764732,0.001151126440007694,0.0,0.0,2.9606756141243484,0.0,0.001151126440007694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.959633003091889,0.0,0.0010426110324594515
ET0413,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005667122953196864,DROUGHT,0.000535188743199614,0.9055625318844177,0.000535188743199614,0.0,0.0,0.005667122953196864,0.0,0.000535188743199614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011633767361420271,0.0,0.005550785279582661
ET0414,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.020343224828353105,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.020343224828353105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011918902094280873,0.00011469307632244205,0.00830962965774979
ET0415,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0022661992451628783,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0022661992451628783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024177690728817907,0.0,0.0020244223378746993
ET0416,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00015855206736125395,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.00015855206736125395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015855206736125395,0.0,0.0
ET0417,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.003394546662689843,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.003394546662689843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022735197683098384,5.049554322895054e-05,0.0010705313511510544
ET0418,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0036758571013753042,FLOODING,0.0003566038932735996,0.9029875527152081,0.0,0.0003566038932735996,0.0,0.0036758571013753042,0.0,0.0,0.0,0.0,0.0003566038932735996,0.0,0.0,0.0,0.0,0.0,0.00016871413774455584,0.0,0.0035071429636307485
ET0419,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.006487700321570298,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.006487700321570298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036452780627916015,0.0,0.0061231725152911375
ET0420,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.003522262791094775,DROUGHT,0.0006648668564598881,0.8112387133234779,0.0006648668564598881,0.0,0.0,0.003522262791094775,0.0,0.0006648668564598881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024971102625892495,0.0,0.0032725517648358503
ET0421,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.012927085891373199,DROUGHT,0.0011328477212240327,0.9123663499458892,0.0011328477212240327,0.0,0.0,0.012927085891373199,0.0,0.0011328477212240327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01077472305966903,0.0,0.0021523628317041688
ET0501,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00475479026986458,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.00475479026986458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019938885280453982,0.0,0.004555401417060041
ET0502,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,1.2979796277023463,DROUGHT,0.0,1.0,0.0,0.0,0.0,1.2979796277023463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2826883132801292,0.0,0.01529131442221707
ET0503,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.014638008962723372,DROUGHT,0.0008924727679947981,0.9390304535085655,0.0008924727679947981,0.0,0.0,0.014638008962723372,0.0,0.0008924727679947981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004207366838849033,0.0,0.01421727227883847
ET0504,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0051012207486501975,DROUGHT,0.0013821100043644558,0.7290628905384722,0.0013821100043644558,0.0,0.0,0.0051012207486501975,0.0,0.0013821100043644558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002230940201541668,0.0,0.004878126728496031
ET0505,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.010627255634779637,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.010627255634779637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001111728243945644,0.0,0.009515527390833993
ET0506,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.02409056610770718,DROUGHT,0.0003827416925857506,0.9841123827943876,0.0003827416925857506,0.0,0.0,0.02409056610770718,0.0,0.0003827416925857506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020411312289986508,0.0,0.003679253817720672
ET0507,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005044923129511297,DROUGHT,0.00021928964743504105,0.9565326087622104,0.00021928964743504105,0.0,0.0,0.005044923129511297,0.0,0.00021928964743504105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.746391449088226e-05,0.0,0.004997459215020415
ET0508,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0010292923999584886,DROUGHT,0.0007253413780334347,0.2953009484353642,0.0007253413780334347,0.0,0.0,0.0010292923999584886,0.0,0.0007253413780334347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.665017670586829e-05,0.0,0.0009526422232526203
ET0509,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.009230360482632824,DROUGHT,0.0010837756018002437,0.8825857772467937,0.0010837756018002437,0.0,0.0,0.009230360482632824,0.0,0.0010837756018002437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005776838342987853,0.0,0.003453522139644972
ET0510,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005009031641388332,DROUGHT,0.00042532480181110615,0.9150884178297541,0.00042532480181110615,0.0,0.0,0.005009031641388332,0.0,0.00042532480181110615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041745908617306105,0.0,0.004591572555215271
ET0511,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.008783045257676095,DROUGHT,0.0027116914810789445,0.6912583959750163,0.0027116914810789445,0.0,0.0,0.008783045257676095,0.0,0.0027116914810789445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037210113172852545,0.0,0.00841094412594757
ET0602,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.019799374828195628,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.019799374828195628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017508019104291075,0.0,0.019624294637152716
ET0603,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.01309111863455789,FLOODING,0.00040225952898328754,0.9692723333878126,0.0,0.00040225952898328754,0.0,0.01309111863455789,0.0,0.0,0.0,0.0,0.00040225952898328754,0.0,0.0,0.0,0.0,0.0,0.0012297675956059234,0.0,0.011861351038951966
ET0604,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0023865982081621327,FLOODING,0.00016527976488344602,0.9307467154218957,0.0,0.00016527976488344602,0.0,0.0023865982081621327,0.0,0.0,0.0,0.0,0.00016527976488344602,0.0,0.0,0.0,0.0,0.0,0.00043723341805622525,1.7051156999511312e-05,0.0019323136331063963
ET0605,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005327395120332439,FLOODING,0.00031109530903081076,0.9416046112586075,0.0,0.00031109530903081076,0.0,0.005327395120332439,0.0,0.0,0.0,0.0,0.00031109530903081076,0.0,0.0,0.0,0.0,0.0,0.00029992592847513964,0.0,0.005027469191857299
ET0701,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.013596946941429608,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.013596946941429608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025461621603424035,0.0,0.013342330725395368
ET0702,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.01552445429876959,DROUGHT,0.0010664497118085176,0.9313051723890198,0.0010664497118085176,0.0,0.0,0.01552445429876959,0.0,0.0010664497118085176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002111848711270717,0.0,0.013412605587498874
ET0703,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.007128741181458107,DROUGHT,0.0004006260244494343,0.9438012947515244,0.0004006260244494343,0.0,0.0,0.007128741181458107,5.480539128906536e-05,0.00034582063316036896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007892148760573421,0.0,0.006339526305400765
ET0705,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.27074536918606706,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.27074536918606706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22461413840740016,0.0,0.046131230778666876
ET0706,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.8393615761554382,DROUGHT,7.064664991192696e-05,0.9999158328759394,7.064664991192696e-05,0.0,0.0,0.8393615761554382,0.0,7.064664991192696e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298251129788395,0.0,0.00953646317659864
ET0707,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0038244788207756415,DROUGHT,0.0012382838726241554,0.6762215374556527,0.0012382838726241554,0.00018340171185284723,0.0,0.0038244788207756415,0.0,0.0012382838726241554,0.0,0.0,0.00018340171185284723,0.0,0.0,0.0,0.0,0.0,0.0018523633969437354,0.0,0.001972115423831906
ET0710,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.010603106712571793,DROUGHT,0.0007549513825963538,0.9287990394644212,0.0007549513825963538,0.0,0.0,0.010603106712571793,0.0003730513042104478,0.000381900078385906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010603106712571793,0.0,0.0
ET0712,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.007003497223360685,DROUGHT,0.0005461275418477687,0.9220207384353464,0.0005461275418477687,7.087424025994696e-05,0.0,0.007003497223360685,0.0,0.0005461275418477687,0.0,0.0,7.087424025994696e-05,0.0,0.0,0.0,0.0,0.0,0.00026083628638569583,0.0,0.006742660936974989
ET0713,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.006672673647282212,DROUGHT,0.0011017657699495065,0.834883911878673,0.0011017657699495065,0.0,0.0,0.006672673647282212,0.0,0.0011017657699495065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015371462064853647,0.0,0.005135527440796847
ET0714,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.012115683371220128,DROUGHT,0.0016073213706362171,0.8673354757310443,0.0016073213706362171,0.0,0.0,0.012115683371220128,0.0,0.0016073213706362171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005191529034985016,0.0,0.011596530467721626
ET0715,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0022113224594052174,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0022113224594052174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014643067114074445,2.8013581862799144e-05,0.0007190021661349737
ET0716,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00020909342780864226,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.00020909342780864226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020909342780864226,0.0,0.0
ET0720,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.013161786764159479,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.013161786764159479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015607915179623368,0.0,0.011600995246197142
ET0721,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004635144707769151,DROUGHT,0.0002432412633687751,0.9475224014126098,0.0002432412633687751,0.0,0.0,0.004635144707769151,2.688495873365757e-05,0.00021635630463511755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005721529403335754,0.0,0.004062991767435576
ET0722,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00432831747817489,DROUGHT,0.00045064638496376813,0.895884165790493,0.00045064638496376813,0.0,0.0,0.00432831747817489,0.0,0.00045064638496376813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017914949187810409,0.0,0.004149167986296786
ET0723,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004076993702050492,DROUGHT,0.001478379644621416,0.6373848593688342,0.001478379644621416,0.0,0.0,0.004076993702050492,0.0,0.001478379644621416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011753643486498531,0.0,0.003959457267185506
ET0724,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.006799568238430845,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.006799568238430845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042549857976401095,0.0,0.006374069658666834
ET1101,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.007946049895512283,DROUGHT,0.0013959752340193792,0.824318340260135,0.0013959752340193792,0.0002862938762270304,0.0,0.007946049895512283,0.0,0.0013959752340193792,0.0,0.0,0.0002862938762270304,0.0,0.0,0.0,0.0,0.0,0.0005304404871862827,0.0,0.007415609408325999
ET1102,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0022730185284926185,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0022730185284926185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026348858753838533,0.0,0.0020095299409542333
ET1103,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004493449094616652,FLOODING,0.00014072678742392663,0.9686817888751598,0.0,0.00014072678742392663,0.0,0.004493449094616652,0.0,0.0,0.0,0.0,0.00014072678742392663,0.0,0.0,0.0,0.0,0.0,8.647003764216983e-05,0.0,0.0044069790569744825
ET1104,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.008401874775771204,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.008401874775771204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002083684091569304,0.0,0.008193506366614273
ET1105,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0025890197109157886,FLOODING,0.00021124881726113115,0.918405867529526,0.0,0.00021124881726113115,0.0,0.0025890197109157886,0.0,0.0,0.0,0.0,0.00021124881726113115,0.0,0.0,0.0,0.0,0.0,0.0002909658693149771,0.0,0.0022980538416008116
ET1106,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.007888064120582119,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.007888064120582119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004374018894751109,0.0,0.007450662231107008
ET1201,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005290451248333063,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.005290451248333063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007407777348061126,0.0002232001546087333,0.004326473358918217
ET1202,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.012500906944896131,FLOODING,0.0002348226426148056,0.9812155515075904,0.0,0.0002348226426148056,0.0,0.012500906944896131,0.0,0.0,0.0,0.0,0.0002348226426148056,0.0,0.0,0.0,0.0,0.0,0.000323374794645791,0.0,0.01217753215025034
ET1203,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.001675077402066289,FLOODING,8.9114428793715e-05,0.9467998143346761,0.0,8.9114428793715e-05,0.0,0.001675077402066289,0.0,0.0,0.0,0.0,8.9114428793715e-05,0.0,0.0,0.0,0.0,0.0,0.0013620492111436908,0.0,0.0003130281909225982
ET1204,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004955861894519469,FLOODING,0.0002008983592719321,0.959462478263549,0.0,0.0002008983592719321,0.0,0.004955861894519469,0.0,0.0,0.0,0.0,0.0002008983592719321,0.0,0.0,0.0,0.0,0.0,0.00029373869632729675,0.0,0.004662123198192172
ET1301,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.009990925250839833,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.009990925250839833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018950113612095155,0.00018722905765090843,0.007908684831979408
ET1401,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00790179809964086,DROUGHT,0.0020358442956906683,0.742356831949022,0.0020358442956906683,0.0,0.0,0.00790179809964086,0.0,0.0020358442956906683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006521520068750854,0.0,0.0072496460927657744
ET1501,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.2715911862181261,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.2715911862181261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25487914038551013,0.0,0.016712045832615985
ET1502,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005842662506895835,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.005842662506895835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000935952698515245,0.0,0.00490670980838059
ET1600,3,2026-09,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.5343898492596,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.5343898492596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116718396922441,0.0,0.022718009567355958
ET0101,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.02400417354206848,DROUGHT,0.00026777628728783226,0.9888445945944132,0.00026777628728783226,0.0,0.0,0.02400417354206848,0.00018282687226506543,8.494941502276682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009095325583063634,0.0,0.023094640983762117
ET0102,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.6136661466727533,DROUGHT,0.0002269875034015035,0.9996301123915141,0.0002269875034015035,0.0,0.0,0.6136661466727533,0.0,0.0002269875034015035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965274719900121,0.0,0.01713867468274117
ET0103,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,10.235220193916154,DROUGHT,0.0,1.0,0.0,0.0,0.0,10.235220193916154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.235220193916154,0.0,0.0
ET0104,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.053950086871079286,FLOODING,0.00013733224834625902,0.9974544573269283,0.0,0.00013733224834625902,0.0,0.053950086871079286,0.0,0.0,0.0,0.0,0.00013733224834625902,0.0,0.0,0.0,0.0,0.0,0.042691700650625934,0.00016975847422726835,0.011088627746226085
ET0105,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.01868267447543191,DROUGHT,2.0378653129077745e-05,0.9989092218485167,2.0378653129077745e-05,0.0,0.0,0.01868267447543191,2.0378653129077745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008250439562364567,0.0,0.017857630519195453
ET0106,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.02600457011462918,DROUGHT,0.00012481270384180702,0.9952003550417627,0.00012481270384180702,0.0,0.0,0.02600457011462918,0.00012481270384180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013528808789802485,3.406825381200769e-05,0.024617620981836924
ET0107,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.03567481403162561,DROUGHT,7.326354148046579e-05,0.9979463511312064,7.326354148046579e-05,0.0,0.0,0.03567481403162561,0.0,7.326354148046579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008495674673201371,0.0,0.034825246564305475
ET0201,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.014488497939886713,DROUGHT,6.440512748234864e-05,0.9955547408882848,6.440512748234864e-05,0.0,0.0,0.014488497939886713,6.440512748234864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013488476124765888,0.0,0.013139650327410124
ET0202,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.03258733015837984,FLOODING,2.6835735637313282e-05,0.9991764978748832,0.0,2.6835735637313282e-05,0.0,0.03258733015837984,0.0,0.0,0.0,0.0,2.6835735637313282e-05,0.0,0.0,0.0,0.0,0.0,0.0007907177710116308,0.0,0.03179661238736821
ET0203,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.03658969895404219,DROUGHT,0.0006647321390179115,0.9818328065543028,0.0006647321390179115,0.0,0.0,0.03658969895404219,0.0006647321390179115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005203632568590019,0.0,0.03606933569718319
ET0204,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.04132320329214969,DROUGHT,9.08799796749107e-05,0.9978007518189622,9.08799796749107e-05,0.0,0.0,0.04132320329214969,9.08799796749107e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012630526077187783,0.00014155290725858936,0.03991859777717232
ET0205,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.04056612650050935,DROUGHT,0.0007606088721414944,0.9812501479003192,0.0007606088721414944,0.0,0.0,0.04056612650050935,0.0007606088721414944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007780334665524172,0.0,0.03978809303395693
ET0301,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.03699756452790571,DROUGHT,0.00030161636706459074,0.9918476696800651,0.00030161636706459074,0.0,0.0,0.03699756452790571,0.00030161636706459074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001219154053320197,0.0,0.03577841047458551
ET0302,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.016172367380378062,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.016172367380378062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015423847612535358,0.0,0.0007485197678427057
ET0303,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.17809658384976554,FLOODING,0.0009005113965673602,0.9949436907934911,0.0,0.0009005113965673602,0.0,0.17809658384976554,0.0,0.0,0.0,0.0,0.0009005113965673602,0.0,0.0,0.0,0.0,0.0,0.17809658384976554,0.0,0.0
ET0304,4,2026-10,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.2501632668126193,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.2501632668126193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25008340524794626,7.986156467305163e-05,0.0
