pcode,year,month,ndvi_ref
ET0204,1994,6,0.08058621104935117
ET0204,1994,7,0.0857068996491103
ET0204,1994,8,0.1631448343396186
ET0204,1994,9,0.20072414623252266
ET0204,1994,10,
ET0204,1994,11,
ET0204,1994,12,
ET0204,1995,1,0.17382759318269528
ET0204,1995,2,0.16509483446334963
ET0204,1995,3,0.16854311114755163
ET0204,1995,4,0.18476724958625323
ET0204,1995,5,0.20316552961694775
ET0204,1995,6,0.1612241453137891
ET0204,1995,7,0.13826897175147612
ET0204,1995,8,0.23157759781541482
ET0204,1995,9,0.3116293220684445
ET0204,1995,10,0.28787587737214965
ET0204,1995,11,0.23206035690060964
ET0204,1995,12,0.19715518093314657
ET0204,1996,1,0.17214483716364554
ET0204,1996,2,0.15956035282077458
ET0204,1996,3,0.14927586733267217
ET0204,1996,4,0.19282759571897562
ET0204,1996,5,0.2226379380143921
ET0204,1996,6,0.2106120802205183
ET0204,1996,7,0.20388966336332512
ET0204,1996,8,0.24348276750794765
ET0204,1996,9,0.2948896684523285
ET0204,1996,10,0.2806034622521235
ET0204,1996,11,0.23887932249184304
ET0204,1996,12,0.20367242498644458
ET0204,1997,1,0.17027586955448668
ET0204,1997,2,0.15892241972273785
ET0204,1997,3,0.14432414441273123
ET0204,1997,4,0.1662327667762493
ET0204,1997,5,0.17199138526258786
ET0204,1997,6,0.15602759323243431
ET0204,1997,7,0.1746034568239902
ET0204,1997,8,0.2270431122903165
ET0204,1997,9,0.24575863136299717
ET0204,1997,10,0.25016380846500386
ET0204,1997,11,0.25831035550298354
ET0204,1997,12,0.26926208313169137
ET0204,1998,1,0.2219482855550173
ET0204,1998,2,0.18779311252051376
ET0204,1998,3,0.1778551761446327
ET0204,1998,4,0.18043966308749948
ET0204,1998,5,0.17809483691536138
ET0204,1998,6,0.14901380138150572
ET0204,1998,7,0.1568275931580313
ET0204,1998,8,0.24612414836883534
ET0204,1998,9,0.3127327761773404
ET0204,1998,10,0.28474139139570026
ET0204,1998,11,0.28000691122022153
ET0204,1998,12,0.2493275964054567
ET0204,1999,1,0.2192931134125281
ET0204,1999,2,0.2042500124923113
ET0204,1999,3,0.17626897631020375
ET0204,1999,4,0.15946552517085233
ET0204,1999,5,0.1302206940178213
ET0204,1999,6,0.09681897173667772
ET0204,1999,7,0.11850000609611637
ET0204,1999,8,0.26394483703991456
ET0204,1999,9,0.36227587893091384
ET0204,1999,10,0.3469741591091813
ET0204,1999,11,0.3030551872376736
ET0204,1999,12,0.23881035889017163
ET0204,2000,1,0.20176552338846787
ET0204,2000,2,0.17562069512646766
ET0204,2000,3,0.1523793203563525
ET0204,2000,4,0.13960345500502086
ET0204,2000,5,0.15077931562374375
ET0204,2000,6,0.10800000472829256
ET0204,2000,7,0.10802759050295266
ET0204,2000,8,0.18936208044660496
ET0204,2000,9,0.2734396658067045
ET0204,2000,10,0.3051448438701958
ET0204,2000,11,0.28456898033618916
ET0204,2000,12,0.24167242646217335
ET0204,2001,1,0.21814483661076106
ET0204,2001,2,0.19294828484798293
ET0204,2001,3,0.1729482838819766
ET0204,2001,4,0.18275862880821878
ET0204,2001,5,0.1505603535935796
ET0204,2001,6,0.11037931565580691
ET0204,2001,7,0.14633104128056554
ET0204,2001,8,0.24668966901713396
ET0204,2001,9,0.3044396700530215
ET0204,2001,10,0.2940551833859804
ET0204,2001,11,0.2545603554824302
ET0204,2001,12,0.225620701395232
ET0204,2002,1,0.2053879422360452
ET0204,2002,2,0.1944051826822346
ET0204,2002,3,0.17484483379742186
ET0204,2002,4,0.18001379971874165
ET0204,2002,5,0.16359483450651163
ET0204,2002,6,0.10725862430087447
ET0204,2002,7,0.10795862407519895
ET0204,2002,8,0.21754311127909287
ET0204,2002,9,0.3174069112744823
ET0204,2002,10,0.3165086358785628
ET0204,2002,11,0.25721553430475025
ET0204,2002,12,0.1928482870089596
ET0204,2003,1,0.1795344928215289
ET0204,2003,2,0.16819828543169735
ET0204,2003,3,0.15542759335246573
ET0204,2003,4,0.16141380009980033
ET0204,2003,5,0.1562758697004153
ET0204,2003,6,0.11491035104825574
ET0204,2003,7,0.13578448829979725
ET0204,2003,8,0.21993966606156568
ET0204,2003,9,0.29290346390214445
ET0204,2003,10,0.29982760137525083
ET0204,2003,11,0.2618965645288598
ET0204,2003,12,0.23197242617607106
ET0204,2004,1,0.22051725151209986
ET0204,2004,2,0.18845690478538638
ET0204,2004,3,0.18015517936698314
ET0204,2004,4,
ET0204,2004,5,
ET0204,2004,6,0.08951724564720842
ET0204,2004,7,0.12443678697635384
ET0204,2004,8,0.21140690815859817
ET0204,2004,9,0.26075863170212704
ET0204,2004,10,0.2636810479492976
ET0204,2004,11,0.23275173738084978
ET0204,2004,12,0.18750863291066258
ET0204,2005,1,0.16051724784333127
ET0204,2005,2,0.15068966561350325
ET0204,2005,3,0.1465862139031804
ET0204,2005,4,0.15081897249509543
ET0204,2005,5,0.1598689710271769
ET0204,2005,6,0.14485345523932877
ET0204,2005,7,0.15284483597196377
ET0204,2005,8,0.2382344988913371
ET0204,2005,9,0.28846553070791836
ET0204,2005,10,0.27521380216910907
ET0204,2005,11,0.24550000758006643
ET0204,2005,12,0.2195775966192113
ET0204,2006,1,0.1845862143512429
ET0204,2006,2,0.1531724210443167
ET0204,2006,3,0.13877586891938895
ET0204,2006,4,0.1713965604531353
ET0204,2006,5,0.17132414543423155
ET0204,2006,6,0.12243103929634745
ET0204,2006,7,0.12552414294974554
ET0204,2006,8,0.20738794166466276
ET0204,2006,9,0.2751120822183015
ET0204,2006,10,0.27474484875284383
ET0204,2006,11,0.2323534581167944
ET0204,2006,12,0.19493104311926604
ET0204,2007,1,0.17471035621289538
ET0204,2007,2,0.16855173069855256
ET0204,2007,3,0.16326724840649234
ET0204,2007,4,0.15484138758018093
ET0204,2007,5,0.12867242020779637
ET0204,2007,6,0.10246552141575974
ET0204,2007,7,0.15882759258664883
ET0204,2007,8,0.2696034574303133
ET0204,2007,9,0.3264913959749812
ET0204,2007,10,0.30926208043920567
ET0204,2007,11,0.2555689791153216
ET0204,2007,12,0.22139656235431793
ET0204,2008,1,0.19181035381966616
ET0204,2008,2,0.17543104316653868
ET0204,2008,3,0.1620482835790206
ET0204,2008,4,0.144060352496032
ET0204,2008,5,0.12302586795954865
ET0204,2008,6,0.10131724551320072
ET0204,2008,7,0.10841379764265024
ET0204,2008,8,0.17839656127937897
ET0204,2008,9,0.2910138075721673
ET0204,2008,10,0.3067241542298217
ET0204,2008,11,0.27101725442656144
ET0204,2008,12,0.2370758709208718
ET0204,2009,1,0.1942155263547239
ET0204,2009,2,0.16288793703605384
ET0204,2009,3,0.14838621251541986
ET0204,2009,4,0.15288793783763352
ET0204,2009,5,0.14280173182487485
ET0204,2009,6,0.10881379991769786
ET0204,2009,7,0.11803448765442286
ET0204,2009,8,0.22223449190115097
ET0204,2009,9,0.2963103598047946
ET0204,2009,10,0.28926725531446507
ET0204,2009,11,0.23906208472005241
ET0204,2009,12,0.1841724206661355
ET0204,2010,1,0.14873276496755658
ET0204,2010,2,0.12697414334478044
ET0204,2010,3,0.11497241849529326
ET0204,2010,4,0.11559483306161283
ET0204,2010,5,0.11887586887540481
ET0204,2010,6,0.09196552017639421
ET0204,2010,7,0.10142241932194802
ET0204,2010,8,0.19636552395491758
ET0204,2010,9,0.29288794203051194
ET0204,2010,10,0.2904569136685337
ET0204,2010,11,0.2440137981340802
ET0204,2010,12,0.20081897593777748
ET0204,2011,1,0.17326897254277915
ET0204,2011,2,0.16671552611836063
ET0204,2011,3,0.16018104116464477
ET0204,2011,4,0.15575862855746822
ET0204,2011,5,0.13691034938754698
ET0204,2011,6,0.10604310767917793
ET0204,2011,7,0.11289655789732926
ET0204,2011,8,0.1965793199066457
ET0204,2011,9,0.26911208084945004
ET0204,2011,10,0.2719655283566178
ET0204,2011,11,0.2339051823163854
ET0204,2011,12,0.21387932115587688
ET0204,2012,1,0.1882965600696103
ET0204,2012,2,0.16803449238168772
ET0204,2012,3,0.1461638006670721
ET0204,2012,4,0.16033104421763578
ET0204,2012,5,0.17843104308021474
ET0204,2012,6,0.12528448783118146
ET0204,2012,7,0.14424138516187662
ET0204,2012,8,0.22880173037792068
ET0204,2012,9,0.2800948429724265
ET0204,2012,10,0.2786344978316076
ET0204,2012,11,0.23147414958682544
ET0204,2012,12,0.20296552597448736
ET0204,2013,1,0.17418966236813305
ET0204,2013,2,0.15803448881568574
ET0204,2013,3,0.13690517842769614
ET0204,2013,4,0.12756552213224867
ET0204,2013,5,0.12817241970835055
ET0204,2013,6,0.10986207554052611
ET0204,2013,7,0.12195862803993548
ET0204,2013,8,0.21479311431276377
ET0204,2013,9,0.30167587409759383
ET0204,2013,10,0.28967242662248927
ET0204,2013,11,0.2503017341268472
ET0204,2013,12,0.19951725134561793
ET0204,2014,1,0.17143966334647137
ET0204,2014,2,0.1567672498781105
ET0204,2014,3,0.14766207748445967
ET0204,2014,4,0.15287069590954938
ET0204,2014,5,0.15499138446717423
ET0204,2014,6,0.12664827987037852
ET0204,2014,7,0.11396552262635061
ET0204,2014,8,0.19576725055431488
ET0204,2014,9,0.31113794548758145
ET0204,2014,10,0.33778449995764354
ET0204,2014,11,0.2845689829053549
ET0204,2014,12,0.22832415073082354
ET0204,2015,1,0.19903449354500594
ET0204,2015,2,0.1729827692796443
ET0204,2015,3,0.15343449136306492
ET0204,2015,4,0.1483362108982842
ET0204,2015,5,0.14788793746767367
ET0204,2015,6,0.13268965765320018
ET0204,2015,7,0.1400775929977153
ET0204,2015,8,0.2178207003864748
ET0204,2015,9,0.29453449670610743
ET0204,2015,10,0.26796553001321577
ET0204,2015,11,0.21611724896677598
ET0204,2015,12,0.16535345773244722
ET0204,2016,1,0.1660517333396549
ET0204,2016,2,0.16155862705460905
ET0204,2016,3,0.14425000805279298
ET0204,2016,4,0.14768104280891084
ET0204,2016,5,0.1779793174616221
ET0204,2016,6,0.14470690437431988
ET0204,2016,7,0.13290517802896165
ET0204,2016,8,0.21393793872718145
ET0204,2016,9,0.2954655299926625
ET0204,2016,10,0.27912414947460423
ET0204,2016,11,0.23448277239141782
ET0204,2016,12,0.19193104449017287
ET0204,2017,1,0.16927586650026247
ET0204,2017,2,0.15254310929569698
ET0204,2017,3,0.1588706983060672
ET0204,2017,4,0.16598276537040174
ET0204,2017,5,0.1639724224805831
ET0204,2017,6,0.13732759217763763
ET0204,2017,7,0.1411310431772264
ET0204,2017,8,0.2225603517787209
ET0204,2017,9,0.29132760136291885
ET0204,2017,10,0.2788551881395536
ET0204,2017,11,0.23535345751663725
ET0204,2017,12,0.1940086304113782
ET0204,2018,1,0.1769310433802933
ET0204,2018,2,0.15618104205049313
ET0204,2018,3,0.14143104029112846
ET0204,2018,4,0.1431241443958775
ET0204,2018,5,0.14314655985297822
ET0204,2018,6,0.1151465560341703
ET0204,2018,7,0.14058621433274496
ET0204,2018,8,0.2434482857071119
ET0204,2018,9,0.3155000158425035
ET0204,2018,10,0.2922207070835704
ET0204,2018,11,0.24956035588322006
ET0204,2018,12,0.22100001111112785
ET0204,2019,1,0.19797414669702781
ET0204,2019,2,0.17018966479548087
ET0204,2019,3,0.15608621568515374
ET0204,2019,4,0.16453793644905085
ET0204,2019,5,0.17110345820928438
ET0204,2019,6,0.1433448341899904
ET0204,2019,7,0.14131724911517105
ET0204,2019,8,0.22187932246717906
ET0204,2019,9,0.28582760229192916
ET0204,2019,10,0.2765431208857174
ET0204,2019,11,0.24100001104946783
ET0204,2019,12,0.21115862937836805
ET0204,2020,1,0.19266380369663227
ET0204,2020,2,0.16693104212654042
ET0204,2020,3,0.1457862162898326
ET0204,2020,4,0.1505258697374113
ET0204,2020,5,0.16722414437039138
ET0204,2020,6,0.15165518172856027
ET0204,2020,7,0.12950000552267857
ET0204,2020,8,0.21582759608482485
ET0204,2020,9,0.30601725496094784
ET0204,2020,10,0.28676725461565206
ET0204,2020,11,0.24443448977223747
ET0204,2020,12,0.20215517924777385
ET0204,2021,1,0.18373276884185846
ET0204,2021,2,0.16398276594178426
ET0204,2021,3,0.14925517809802083
ET0204,2021,4,0.14150862858213223
ET0204,2021,5,0.15724828094243998
ET0204,2021,6,0.1447844893254082
ET0204,2021,7,0.13861207509862955
ET0204,2021,8,0.24037242706479683
ET0204,2021,9,0.32116380847733583
ET0204,2021,10,0.2959396700406895
ET0204,2021,11,0.2540413901723664
ET0204,2021,12,0.21630173356368618
ET0204,2022,1,0.1974965611408496
ET0204,2022,2,0.1732672491464121
ET0204,2022,3,0.15937069675018042
ET0204,2022,4,0.15079311075909377
ET0204,2022,5,0.13450345371303882
ET0204,2022,6,0.10525862641375634
ET0204,2022,7,0.0990689702588936
ET0205,1981,8,0.4382222433884937
ET0205,1981,9,0.43926113247871384
ET0205,1981,10,0.41710557540257764
ET0205,1981,11,0.3300533513228097
ET0205,1981,12,0.2423500133885277
ET0205,1982,1,0.17379445201820792
ET0205,1982,2,0.13746111690998078
ET0205,1982,3,0.14781778371996343
ET0205,1982,4,0.16373889545599613
ET0205,1982,5,0.19205334186553952
ET0205,1982,6,0.1481222288476096
ET0205,1982,7,0.1172222273217307
ET0205,1982,8,0.21444445550441735
ET0205,1982,9,0.33643335236443406
ET0205,1982,10,0.37791112727589066
ET0205,1982,11,0.3114577939112981
ET0205,1982,12,0.25128334528870044
ET0205,1983,1,0.20467112097475262
ET0205,1983,2,0.16420000625981224
ET0205,1983,3,0.15686667064825688
ET0205,1983,4,0.20259445276525279
ET0205,1983,5,0.2395333452357186
ET0205,1983,6,0.19849445488717815
ET0205,1983,7,0.14986667351590258
ET0205,1983,8,0.2187244560983445
ET0205,1983,9,0.3371666789054869
ET0205,1983,10,0.3395822399192385
ET0205,1983,11,0.2927333447668287
ET0205,1983,12,0.23957223263051772
ET0205,1984,1,0.19719556570053098
ET0205,1984,2,0.1835000077883402
ET0205,1984,3,0.1717444519201914
ET0205,1984,4,0.16690667370955145
ET0205,1984,5,0.13598334027661213
ET0205,1984,6,0.12601111614041854
ET0205,1984,7,0.18034223086304127
ET0205,1984,8,0.26153334610991996
ET0205,1984,9,0.3138833512862522
ET0205,1984,10,0.33412001397874613
ET0205,1984,11,0.2593333462874094
ET0205,1984,12,0.22217778795295287
ET0205,1985,1,
ET0205,1985,2,
ET0205,1985,3,0.14242778536346218
ET0205,1985,4,0.14324889547295033
ET0205,1985,5,0.1962166749768787
ET0205,1985,6,0.1907555629809697
ET0205,1985,7,0.18481778668032747
ET0205,1985,8,0.2819277899132834
ET0205,1985,9,0.37820001509454504
ET0205,1985,10,0.37451668116781434
ET0205,1985,11,0.3137000156773462
ET0205,1985,12,0.2522666765583886
ET0205,1986,1,0.21908889876471618
ET0205,1986,2,0.17792222864098017
ET0205,1986,3,0.22026223440965012
ET0205,1986,4,0.23563334213362794
ET0205,1986,5,0.23316112260023744
ET0205,1986,6,0.21262223323186233
ET0205,1986,7,0.2646833462847603
ET0205,1986,8,0.34723890589343176
ET0205,1986,9,0.4063377963172064
ET0205,1986,10,0.3796111298931969
ET0205,1986,11,0.30579445891910123
ET0205,1986,12,0.2426933447519938
ET0205,1987,1,0.19532778726683722
ET0205,1987,2,0.16334445228179292
ET0205,1987,3,0.1779244517286618
ET0205,1987,4,0.28152223593658865
ET0205,1987,5,0.2953222350941763
ET0205,1987,6,0.23748001323805906
ET0205,1987,7,0.18502223061190703
ET0205,1987,8,0.24837334652741744
ET0205,1987,9,0.3447166826989914
ET0205,1987,10,0.3515333506796094
ET0205,1987,11,0.2958666837877697
ET0205,1987,12,0.21718889872233066
ET0205,1988,1,0.17070000668366744
ET0205,1988,2,0.13987556298573808
ET0205,1988,3,0.17418334103292885
ET0205,1988,4,0.18248889727724918
ET0205,1988,5,0.1709733398424254
ET0205,1988,6,0.11425000470545556
ET0205,1988,7,0.1048277836706903
ET0205,1988,8,0.24313334524631497
ET0205,1988,9,0.3694111307462056
ET0205,1988,10,0.3954800175295935
ET0205,1988,11,0.34221112529436737
ET0205,1988,12,0.27520556847254424
ET0205,1989,1,0.2165377868546379
ET0205,1989,2,0.1860333422819773
ET0205,1989,3,0.17938889662424723
ET0205,1989,4,0.20485000974602163
ET0205,1989,5,0.21452889740467065
ET0205,1989,6,0.16684445225530195
ET0205,1989,7,0.1926755653487311
ET0205,1989,8,0.3149055725998347
ET0205,1989,9,0.37251113057136526
ET0205,1989,10,0.3679822431670294
ET0205,1989,11,0.29512779381540083
ET0205,1989,12,0.2106833428144454
ET0205,1990,1,0.18624000880453315
ET0205,1990,2,0.1666333400540881
ET0205,1990,3,0.1882500098811255
ET0205,1990,4,0.22005778749783828
ET0205,1990,5,0.18223334269391156
ET0205,1990,6,0.13362778358989288
ET0205,1990,7,0.17530667616261372
ET0205,1990,8,0.30462779270278084
ET0205,1990,9,0.3772500210338168
ET0205,1990,10,0.37327112687958597
ET0205,1990,11,0.28657223383585606
ET0205,1990,12,0.22591667870680487
ET0205,1991,1,0.17971667283111142
ET0205,1991,2,0.14452223032712933
ET0205,1991,3,0.13955556336376398
ET0205,1991,4,0.1611377870043118
ET0205,1991,5,0.14887222896019614
ET0205,1991,6,0.12324444999297457
ET0205,1991,7,0.1265688939226998
ET0205,1991,8,0.23659445577197596
ET0205,1991,9,0.35467557509740183
ET0205,1991,10,0.36990557312965383
ET0205,1991,11,0.315905569659339
ET0205,1991,12,0.23441778918107345
ET0205,1992,1,0.14479445169369373
ET0205,1992,2,0.1232277820507685
ET0205,1992,3,0.15453333854675289
ET0205,1992,4,0.16473889748255408
ET0205,1992,5,0.14920000748501874
ET0205,1992,6,0.10622222638792458
ET0205,1992,7,0.10075000441736641
ET0205,1992,8,0.2164444545904795
ET0205,1992,9,0.3591833492120106
ET0205,1992,10,0.39833335214191007
ET0205,1992,11,0.33492890066570696
ET0205,1992,12,0.23840000960561958
ET0205,1993,1,0.18126111908091436
ET0205,1993,2,0.16229445238908127
ET0205,1993,3,0.16028000811735788
ET0205,1993,4,0.16521667275163862
ET0205,1993,5,0.20868001116646653
ET0205,1993,6,0.18707778503497435
ET0205,1993,7,0.18953889773951632
ET0205,1993,8,0.2993466814359028
ET0205,1993,9,0.3712444610065883
ET0205,1993,10,0.3843277924590639
ET0205,1993,11,0.3382977876398297
ET0205,1993,12,0.27428890466690053
ET0205,1994,1,0.2010577860805723
ET0205,1994,2,0.14421111643314358
ET0205,1994,3,0.12315000577105414
ET0205,1994,4,0.15197778426938585
ET0205,1994,5,0.1452355624900923
ET0205,1994,6,0.09375000447034833
ET0205,1994,7,0.12415000597635903
ET0205,1994,8,0.24965334335962924
ET0205,1994,9,0.31057779192924484
ET0205,1994,10,
ET0205,1994,11,
ET0205,1994,12,
ET0205,1995,1,0.18312222924497384
ET0205,1995,2,0.16448889507187733
ET0205,1995,3,0.1555444517069392
ET0205,1995,4,0.17343889822562533
ET0205,1995,5,0.20395556555853944
ET0205,1995,6,0.18096667594379842
ET0205,1995,7,0.19980890005826946
ET0205,1995,8,0.32096112867196386
ET0205,1995,9,0.37572779523001765
ET0205,1995,10,0.3381155689557393
ET0205,1995,11,0.26609446075227516
ET0205,1995,12,0.21476667523384085
ET0205,1996,1,0.18965778715080678
ET0205,1996,2,0.19366112119621695
ET0205,1996,3,0.19727778865231402
ET0205,1996,4,0.2193644569979773
ET0205,1996,5,0.22011667456891795
ET0205,1996,6,0.23024445838398397
ET0205,1996,7,0.243235566218694
ET0205,1996,8,0.31290001339382595
ET0205,1996,9,0.35841779046588473
ET0205,1996,10,0.33563334478272316
ET0205,1996,11,0.273461122976409
ET0205,1996,12,0.21881667706701488
ET0205,1997,1,0.1881277842654122
ET0205,1997,2,0.18023889660835263
ET0205,1997,3,0.15251111735900238
ET0205,1997,4,0.15283889654609886
ET0205,1997,5,0.1602833395202954
ET0205,1997,6,0.15348889728387194
ET0205,1997,7,0.23317223224374978
ET0205,1997,8,0.33875556985537203
ET0205,1997,9,0.36786223914888155
ET0205,1997,10,0.32773334648874053
ET0205,1997,11,0.2869222349590725
ET0205,1997,12,0.25732445451948377
ET0205,1998,1,0.20245556500222942
ET0205,1998,2,0.17601667510138613
ET0205,1998,3,0.18950222995546123
ET0205,1998,4,0.21115556259949997
ET0205,1998,5,0.21176112261083382
ET0205,1998,6,0.17267111953761832
ET0205,1998,7,0.18545000834597478
ET0205,1998,8,0.29770223663912876
ET0205,1998,9,0.38042779763539614
ET0205,1998,10,0.35831113060315445
ET0205,1998,11,0.32788890070385396
ET0205,1998,12,0.2776444570885763
ET0205,1999,1,0.23101112047831213
ET0205,1999,2,0.20675556394788955
ET0205,1999,3,0.17680889798535235
ET0205,1999,4,0.16153889546791708
ET0205,1999,5,0.13528889483875695
ET0205,1999,6,0.10904444952805836
ET0205,1999,7,0.15631112025843721
ET0205,1999,8,0.3091733511951234
ET0205,1999,9,0.407461130619049
ET0205,1999,10,0.3954111324416265
ET0205,1999,11,0.34676890439457353
ET0205,1999,12,0.2758611228730943
ET0205,2000,1,0.22432445751296143
ET0205,2000,2,0.18966667287879518
ET0205,2000,3,0.16686667468812724
ET0205,2000,4,0.15153334107663896
ET0205,2000,5,0.1544977850384182
ET0205,2000,6,0.12308889445331357
ET0205,2000,7,0.16772000706858103
ET0205,2000,8,0.27095556788974334
ET0205,2000,9,0.3567055735323163
ET0205,2000,10,0.3833600127034717
ET0205,2000,11,0.3443333506584167
ET0205,2000,12,0.291533346639739
ET0205,2001,1,0.23180000980695084
ET0205,2001,2,0.1961722317669126
ET0205,2001,3,0.17572778529591024
ET0205,2001,4,0.20106223225593559
ET0205,2001,5,0.18127778702312042
ET0205,2001,6,0.14896667334768504
ET0205,2001,7,0.18358667592207586
ET0205,2001,8,0.28907223476303945
ET0205,2001,9,0.36717224121093744
ET0205,2001,10,0.3429600146081711
ET0205,2001,11,0.2887889034218257
ET0205,2001,12,0.24585001269976292
ET0205,2002,1,0.21381667786174344
ET0205,2002,2,0.19728889895810017
ET0205,2002,3,0.1875833412011464
ET0205,2002,4,0.19863112039036215
ET0205,2002,5,0.18531112074851983
ET0205,2002,6,0.13910000854068327
ET0205,2002,7,0.14706222961346302
ET0205,2002,8,0.26811112364133194
ET0205,2002,9,0.3779555731349519
ET0205,2002,10,0.37780557009908877
ET0205,2002,11,0.3075833472940656
ET0205,2002,12,0.21579556564489993
ET0205,2003,1,0.18475000990761645
ET0205,2003,2,0.18256112022532353
ET0205,2003,3,0.16859556436538695
ET0205,2003,4,0.1649388968944549
ET0205,2003,5,0.1671666751305262
ET0205,2003,6,0.14333334002229897
ET0205,2003,7,0.19132778445879617
ET0205,2003,8,0.3098277909888161
ET0205,2003,9,0.3846577962239583
ET0205,2003,10,0.37720001803504083
ET0205,2003,11,0.31045001546541845
ET0205,2003,12,0.25856889983018233
ET0205,2004,1,0.23840001093016722
ET0205,2004,2,0.20188889768388532
ET0205,2004,3,0.19440000951290126
ET0205,2004,4,
ET0205,2004,5,
ET0205,2004,6,0.10943333870834772
ET0205,2004,7,0.16264445053206544
ET0205,2004,8,0.29603556990623464
ET0205,2004,9,0.356766684187783
ET0205,2004,10,0.35990001294347973
ET0205,2004,11,0.30560890568627236
ET0205,2004,12,0.23692778878741788
ET0205,2005,1,0.1930844522184795
ET0205,2005,2,0.17815556195047164
ET0205,2005,3,0.16898889359500668
ET0205,2005,4,0.17327778554624973
ET0205,2005,5,0.19181778695848245
ET0205,2005,6,0.19343333972824936
ET0205,2005,7,0.22169445488187994
ET0205,2005,8,0.3145111242930094
ET0205,2005,9,0.3460500144296222
ET0205,2005,10,0.3305733515156639
ET0205,2005,11,0.2884055693944295
ET0205,2005,12,0.2520000133249494
ET0205,2006,1,0.2100488987233903
ET0205,2006,2,0.1760111182928085
ET0205,2006,3,0.15869445188177952
ET0205,2006,4,0.190327787068155
ET0205,2006,5,0.19501778864198255
ET0205,2006,6,0.1563222284118334
ET0205,2006,7,0.1942755662732654
ET0205,2006,8,0.3035722374916075
ET0205,2006,9,0.3486555712090597
ET0205,2006,10,0.33168890674908946
ET0205,2006,11,0.278838899731636
ET0205,2006,12,0.22570001151826638
ET0205,2007,1,0.18521334396468264
ET0205,2007,2,0.17730556461546154
ET0205,2007,3,0.18747223218282058
ET0205,2007,4,0.19180000921090443
ET0205,2007,5,0.16492223044236495
ET0205,2007,6,0.1486111183961232
ET0205,2007,7,0.23386223349306312
ET0205,2007,8,0.345027791791492
ET0205,2007,9,0.3886777930789523
ET0205,2007,10,0.3564000162813397
ET0205,2007,11,0.28941667874654126
ET0205,2007,12,0.2455222315258449
ET0205,2008,1,0.20993334253629045
ET0205,2008,2,0.18783334361182313
ET0205,2008,3,0.17243556314044522
ET0205,2008,4,0.15132222854428817
ET0205,2008,5,0.13160000609027012
ET0205,2008,6,0.1299955598182148
ET0205,2008,7,0.16692223035626938
ET0205,2008,8,0.27885001533561266
ET0205,2008,9,0.3812711232238346
ET0205,2008,10,0.36742223964797116
ET0205,2008,11,0.31271112561225883
ET0205,2008,12,0.2689111189709769
ET0205,2009,1,0.2203500108586417
ET0205,2009,2,0.18441111942132307
ET0205,2009,3,0.1684844546847873
ET0205,2009,4,0.17269445293479493
ET0205,2009,5,0.16150000608629653
ET0205,2009,6,0.14334667358133527
ET0205,2009,7,0.19785000648763437
ET0205,2009,8,0.335008904006746
ET0205,2009,9,0.38765557209650664
ET0205,2009,10,0.3606333507431877
ET0205,2009,11,0.29585778845681077
ET0205,2009,12,0.2245388994614283
ET0205,2010,1,0.1786500089698367
ET0205,2010,2,0.1564000061816639
ET0205,2010,3,0.15996445119380945
ET0205,2010,4,0.16679445091221068
ET0205,2010,5,0.16495556152529184
ET0205,2010,6,0.13399444884724085
ET0205,2010,7,0.14851111935244662
ET0205,2010,8,0.2528444588184356
ET0205,2010,9,0.32983890440728925
ET0205,2010,10,0.322233349084854
ET0205,2010,11,0.2794266763660642
ET0205,2010,12,0.2267833444807264
ET0205,2011,1,0.18516889876789513
ET0205,2011,2,0.17566111981868737
ET0205,2011,3,0.17453334000375528
ET0205,2011,4,0.174211119280921
ET0205,2011,5,0.1765866736570994
ET0205,2011,6,0.16153334130843477
ET0205,2011,7,0.17063889718717995
ET0205,2011,8,0.27403112484349135
ET0205,2011,9,0.3451722376876406
ET0205,2011,10,0.33502223822805616
ET0205,2011,11,0.28013334737883666
ET0205,2011,12,0.24274445507261486
ET0205,2012,1,0.2049288951688342
ET0205,2012,2,0.17858889732095923
ET0205,2012,3,0.1588111188676622
ET0205,2012,4,0.1785244521167543
ET0205,2012,5,0.1948388987117343
ET0205,2012,6,0.16107778549194332
ET0205,2012,7,0.18929334216647672
ET0205,2012,8,0.2854722360769906
ET0205,2012,9,0.3393111248811085
ET0205,2012,10,0.3157377931806775
ET0205,2012,11,0.2556111229790581
ET0205,2012,12,0.2199277891053093
ET0205,2013,1,0.1841777837938732
ET0205,2013,2,0.1650222294860416
ET0205,2013,3,0.13868333962228557
ET0205,2013,4,0.12709778414832218
ET0205,2013,5,0.12711667170127228
ET0205,2013,6,0.10947222643428375
ET0205,2013,7,0.12102222624752254
ET0205,2013,8,0.24189445541964633
ET0205,2013,9,0.3552755713462828
ET0205,2013,10,0.3572666850354936
ET0205,2013,11,0.3164222366280025
ET0205,2013,12,0.25559112330277756
ET0205,2014,1,0.20203889807065323
ET0205,2014,2,0.17706667433182394
ET0205,2014,3,0.15413778490490382
ET0205,2014,4,0.15085000627570677
ET0205,2014,5,0.15830000804530245
ET0205,2014,6,0.1370533398456043
ET0205,2014,7,0.15304445077975587
ET0205,2014,8,0.27511112458176074
ET0205,2014,9,0.38340001834763415
ET0205,2014,10,0.3829555730024973
ET0205,2014,11,0.3262944572501711
ET0205,2014,12,0.2584889024496078
ET0205,2015,1,0.20713889830642274
ET0205,2015,2,0.18135000814994168
