pcode,year,month,ndvi_ref
ET0411,1999,4,0.24656357148946334
ET0411,1999,5,0.25868814779540233
ET0411,1999,6,0.22564831565497281
ET0411,1999,7,0.1894449254466315
ET0411,1999,8,0.23318984018544014
ET0411,1999,9,0.23933475906566032
ET0411,1999,10,0.24505509474014828
ET0411,1999,11,0.2966339098194898
ET0411,1999,12,0.313025438179404
ET0411,2000,1,0.27049831717701267
ET0411,2000,2,0.21608899407467594
ET0411,2000,3,0.1736101774593531
ET0411,2000,4,0.1542033973639294
ET0411,2000,5,0.20157966876434064
ET0411,2000,6,0.19511441621234857
ET0411,2000,7,0.15696610876564251
ET0411,2000,8,0.14497458233924235
ET0411,2000,9,0.15373729560839927
ET0411,2000,10,0.20343390782758333
ET0411,2000,11,0.2765127251208838
ET0411,2000,12,0.2966822161007735
ET0411,2001,1,0.26128475696353587
ET0411,2001,2,0.21907628037161742
ET0411,2001,3,0.19586441729028342
ET0411,2001,4,0.23720679116451132
ET0411,2001,5,0.27131357258659294
ET0411,2001,6,0.24344492539510887
ET0411,2001,7,0.22853560531038344
ET0411,2001,8,0.251788145404751
ET0411,2001,9,0.2755593349367885
ET0411,2001,10,0.27237628753912646
ET0411,2001,11,0.27369069295414417
ET0411,2001,12,0.27676272518553974
ET0411,2002,1,0.2812584886106393
ET0411,2002,2,0.26945763876882645
ET0411,2002,3,0.2355339095249014
ET0411,2002,4,0.23127458636033327
ET0411,2002,5,0.2458601828853962
ET0411,2002,6,0.23605509708493438
ET0411,2002,7,0.19904407858848563
ET0411,2002,8,0.19622034907846125
ET0411,2002,9,0.21094916382078394
ET0411,2002,10,0.23099153501502534
ET0411,2002,11,0.2615466221409328
ET0411,2002,12,0.23233899347862952
ET0411,2003,1,0.24889407976199
ET0411,2003,2,0.24170763714838833
ET0411,2003,3,0.19806780602972382
ET0411,2003,4,0.20026695879839232
ET0411,2003,5,0.24064831662986233
ET0411,2003,6,0.22854577333240178
ET0411,2003,7,0.19803390929759557
ET0411,2003,8,0.22681780727738035
ET0411,2003,9,0.2536508554624299
ET0411,2003,10,0.2563940804388563
ET0411,2003,11,0.254135605642351
ET0411,2003,12,0.26973899719068556
ET0411,2004,1,0.2821017084485393
ET0411,2004,2,0.2648644177085262
ET0411,2004,3,0.26404238580647155
ET0411,2004,4,
ET0411,2004,5,
ET0411,2004,6,0.1823898388420121
ET0411,2004,7,0.18421469780348113
ET0411,2004,8,0.20308136611671768
ET0411,2004,9,0.23268645067336188
ET0411,2004,10,0.27664831684807595
ET0411,2004,11,0.29370848986051845
ET0411,2004,12,0.27001272571288926
ET0411,2005,1,0.24879323299658496
ET0411,2005,2,0.2357584846726918
ET0411,2005,3,0.21603391003810749
ET0411,2005,4,0.1963728928970078
ET0411,2005,5,0.22475933346707938
ET0411,2005,6,0.2519915366576889
ET0411,2005,7,0.23186865676257565
ET0411,2005,8,0.24137967168274568
ET0411,2005,9,0.2600381470332711
ET0411,2005,10,0.27997967171466953
ET0411,2005,11,0.3034703511807877
ET0411,2005,12,0.31052119979413884
ET0411,2006,1,0.2630881470138743
ET0411,2006,2,0.21246610859693105
ET0411,2006,3,0.20090255141258237
ET0411,2006,4,0.24073306294315946
ET0411,2006,5,0.27108136905451946
ET0411,2006,6,0.24042373946157547
ET0411,2006,7,0.21942374097593756
ET0411,2006,8,0.2272076374393398
ET0411,2006,9,0.23305509466741042
ET0411,2006,10,0.24399323092173716
ET0411,2006,11,0.28300849108372705
ET0411,2006,12,0.3013220487509743
ET0411,2007,1,0.2784542496931754
ET0411,2007,2,0.2528135726007364
ET0411,2007,3,0.23850848538390657
ET0411,2007,4,0.23581695733434058
ET0411,2007,5,0.25091526366896544
ET0411,2007,6,0.2554406887393886
ET0411,2007,7,0.2568237427937782
ET0411,2007,8,0.2510678079926361
ET0411,2007,9,0.261177976505231
ET0411,2007,10,0.29159662380056856
ET0411,2007,11,0.3289067972514589
ET0411,2007,12,0.3269025577326952
ET0411,2008,1,0.28841526680073487
ET0411,2008,2,0.2491271308923171
ET0411,2008,3,0.2045627211110066
ET0411,2008,4,0.17355085530523523
ET0411,2008,5,0.19555085783792747
ET0411,2008,6,0.21759323144363138
ET0411,2008,7,0.2155974690439337
ET0411,2008,8,0.22964831605806185
ET0411,2008,9,0.2541728926412129
ET0411,2008,10,0.26471187906750165
ET0411,2008,11,0.3082500160750695
ET0411,2008,12,0.3169084888393595
ET0411,2009,1,0.2699237430499771
ET0411,2009,2,0.23133899271488184
ET0411,2009,3,0.20440000800763142
ET0411,2009,4,0.21685594421322058
ET0411,2009,5,0.25363136752177085
ET0411,2009,6,0.24591187375076742
ET0411,2009,7,0.19517797383211424
ET0411,2009,8,0.20247119677773973
ET0411,2009,9,0.24066102833060887
ET0411,2009,10,0.27479238555593
ET0411,2009,11,0.2816305231239835
ET0411,2009,12,0.229754248918113
ET0411,2010,1,0.18839407686964935
ET0411,2010,2,0.16715678837844877
ET0411,2010,3,0.21660339844934004
ET0411,2010,4,0.2551483178542832
ET0411,2010,5,0.2778034010681055
ET0411,2010,6,0.25296187539726994
ET0411,2010,7,0.20415255099029858
ET0411,2010,8,0.21427797665030263
ET0411,2010,9,0.25234323209625176
ET0411,2010,10,0.27101272521382663
ET0411,2010,11,0.2904711997104903
ET0411,2010,12,0.2802245882102998
ET0411,2011,1,0.2545152665194818
ET0411,2011,2,0.21849577330936817
ET0411,2011,3,0.17636017703403858
ET0411,2011,4,0.1475296686008825
ET0411,2011,5,0.16022373533855047
ET0411,2011,6,0.18972458488355243
ET0411,2011,7,0.21138560178421306
ET0411,2011,8,0.24495933369054623
ET0411,2011,9,0.28920764059333476
ET0411,2011,10,0.3067932353686478
ET0411,2011,11,0.30233899617599225
ET0411,2011,12,0.30819069101648805
ET0411,2012,1,0.2679322159896462
ET0411,2012,2,0.22613984043315302
ET0411,2012,3,0.19127966918177522
ET0411,2012,4,0.200959329887972
ET0411,2012,5,0.24366102733854517
ET0411,2012,6,0.20659323011414477
ET0411,2012,7,0.20006780402135035
ET0411,2012,8,0.24880933344869285
ET0411,2012,9,0.2833601819761728
ET0411,2012,10,0.3164949305986953
ET0411,2012,11,0.30619916648177775
ET0411,2012,12,0.289788147908146
ET0411,2013,1,0.25731357098635976
ET0411,2013,2,0.22070763727365908
ET0411,2013,3,0.18021611035880392
ET0411,2013,4,0.20038644767413696
ET0411,2013,5,0.23932628131518927
ET0411,2013,6,0.22206356793136914
ET0411,2013,7,0.20085085827415267
ET0411,2013,8,0.2358008578924809
ET0411,2013,9,0.269711878466404
ET0411,2013,10,0.2761822196386628
ET0411,2013,11,0.30677120236016925
ET0411,2013,12,0.30920340272329616
ET0411,2014,1,0.27665255483934426
ET0411,2014,2,0.23638560433508976
ET0411,2014,3,0.19907797771995345
ET0411,2014,4,0.2023305185770584
ET0411,2014,5,0.21299577314974893
ET0411,2014,6,0.19312543182049763
ET0411,2014,7,0.17088560002335046
ET0411,2014,8,0.20569492447174195
ET0411,2014,9,0.2429661108023029
ET0411,2014,10,0.26508051801030913
ET0411,2014,11,0.29256781203261867
ET0411,2014,12,0.2982949301347894
ET0411,2015,1,0.2705466224480483
ET0411,2015,2,0.22599153624752816
ET0411,2015,3,0.17653560209072242
ET0411,2015,4,0.17632627967050515
ET0411,2015,5,0.20141950060250394
ET0411,2015,6,0.18871865131087218
ET0411,2015,7,0.18156356806472193
ET0411,2015,8,0.21087119879864027
ET0411,2015,9,0.21410170361652212
ET0411,2015,10,0.21700848601127073
ET0411,2015,11,0.2450983163158772
ET0411,2015,12,0.23828390973099206
ET0411,2016,1,0.22721611367443856
ET0411,2016,2,0.20694577378236634
ET0411,2016,3,0.17183475499436002
ET0411,2016,4,0.17660593973883124
ET0411,2016,5,0.2282305170418852
ET0411,2016,6,0.22119068581674053
ET0411,2016,7,0.2178601779169955
ET0411,2016,8,0.23959323208210825
ET0411,2016,9,0.2518686553684331
ET0411,2016,10,0.2656034049341234
ET0411,2016,11,0.29307628359835014
ET0411,2016,12,0.30319916570590705
ET0411,2017,1,0.27735933560436044
ET0411,2017,2,0.22298305923655876
ET0411,2017,3,0.18457204052957435
ET0411,2017,4,0.18916950033882912
ET0411,2017,5,0.21428475718376994
ET0411,2017,6,0.20522458611403477
ET0411,2017,7,0.19418983881251284
ET0411,2017,8,0.21226695988137842
ET0411,2017,9,0.23832628017259852
ET0411,2017,10,0.2643389956930936
ET0411,2017,11,0.2914195053153118
ET0411,2017,12,0.2751695059113583
ET0411,2018,1,0.2474474712448605
ET0411,2018,2,0.21294916446431206
ET0411,2018,3,0.1989449267670259
ET0411,2018,4,0.23562374041747236
ET0411,2018,5,0.26385594209877106
ET0411,2018,6,0.2388601798122211
ET0411,2018,7,0.2247389940134549
ET0411,2018,8,0.2365084853717836
ET0411,2018,9,0.24553814959728104
ET0411,2018,10,0.24860000812401198
ET0411,2018,11,0.2791313688128681
ET0411,2018,12,0.2949745859635078
ET0411,2019,1,0.27601696172003015
ET0411,2019,2,0.23220763847989545
ET0411,2019,3,0.18245763672610457
ET0411,2019,4,0.16292882066662026
ET0411,2019,5,0.18369492496979434
ET0411,2019,6,0.1947966187687243
ET0411,2019,7,0.20535255248768852
ET0411,2019,8,0.23394916339193356
ET0411,2019,9,0.2557627237954382
ET0411,2019,10,0.2809152671341168
ET0411,2019,11,0.30837713232484903
ET0411,2019,12,0.3205288274813506
ET0411,2020,1,0.3017881525270009
ET0411,2020,2,0.25638560584541087
ET0411,2020,3,0.20343730005167293
ET0411,2020,4,0.20758475590560393
ET0411,2020,5,0.2524534019373231
ET0411,2020,6,0.24538984212834947
ET0411,2020,7,0.2188983164348844
ET0411,2020,8,0.24303052081900123
ET0411,2020,9,0.2717076440231274
ET0411,2020,10,0.28049577520055285
ET0411,2020,11,0.301759338227369
ET0411,2020,12,0.2949449298745495
ET0411,2021,1,0.2730593345427917
ET0411,2021,2,0.23336441827527543
ET0411,2021,3,0.1836440772828409
ET0411,2021,4,0.16974577080395262
ET0411,2021,5,0.21861018164683194
ET0411,2021,6,0.21092373890391844
ET0411,2021,7,0.18812712711297855
ET0411,2021,8,0.2191220424690489
ET0411,2021,9,0.23895340135036885
ET0411,2021,10,0.27495340270511176
ET0411,2021,11,0.30571187805321254
ET0411,2021,12,0.2924534029374688
ET0411,2022,1,0.2603457756971908
ET0411,2022,2,0.2147372996402999
ET0411,2022,3,0.17468221169912204
ET0411,2022,4,0.17187712707761985
ET0411,2022,5,0.19804068616891307
ET0411,2022,6,0.1823050913921857
ET0411,2022,7,0.17066102538068414
ET0412,1981,8,0.22831565822749372
ET0412,1981,9,0.24780531722060647
ET0412,1981,10,0.28252586794735723
ET0412,1981,11,0.2825120637970542
ET0412,1981,12,0.22698180001604262
ET0412,1982,1,0.16977900975524524
ET0412,1982,2,0.1611049983134534
ET0412,1982,3,0.20033903847441836
ET0412,1982,4,0.28869178546793606
ET0412,1982,5,0.37795559386555255
ET0412,1982,6,0.3135398068203987
ET0412,1982,7,0.2164568444110936
ET0412,1982,8,0.17836529581988464
ET0412,1982,9,0.19735702376464292
ET0412,1982,10,0.24413805109911046
ET0412,1982,11,0.31636386324497445
ET0412,1982,12,0.3604132366641392
ET0412,1983,1,0.28195612811945764
ET0412,1983,2,0.19703260819233373
ET0412,1983,3,0.20189501849009842
ET0412,1983,4,0.2980033868133165
ET0412,1983,5,0.35919264241677834
ET0412,1983,6,0.29259781041618094
ET0412,1983,7,0.22584308612180493
ET0412,1983,8,0.2268685355929913
ET0412,1983,9,0.26247887929780883
ET0412,1983,10,0.28797159603924216
ET0412,1983,11,0.3044040164635551
ET0412,1983,12,0.25778171172861364
ET0412,1984,1,0.20958184518536438
ET0412,1984,2,0.179450547985947
ET0412,1984,3,0.18031205851986687
ET0412,1984,4,0.2788109848838595
ET0412,1984,5,0.3370863467776519
ET0412,1984,6,0.25778396028971723
ET0412,1984,7,0.18274011680012134
ET0412,1984,8,0.19349326409077908
ET0412,1984,9,0.2638536547947167
ET0412,1984,10,0.3197618861374506
ET0412,1984,11,0.323493270357575
ET0412,1984,12,0.3316726774151485
ET0412,1985,1,
ET0412,1985,2,
ET0412,1985,3,0.19967986568942564
ET0412,1985,4,0.28799497719398515
ET0412,1985,5,0.3873421948858732
ET0412,1985,6,0.3373804114115754
ET0412,1985,7,0.2399777100495191
ET0412,1985,8,0.19406812950941948
ET0412,1985,9,0.18437087219610493
ET0412,1985,10,0.1834730295960209
ET0412,1985,11,0.19841345344676825
ET0412,1985,12,0.20919587332487327
ET0412,1986,1,0.18761354284160006
ET0412,1986,2,0.15193233587745608
ET0412,1986,3,0.16937087127845069
ET0412,1986,4,0.2684193023165568
ET0412,1986,5,0.36796314678014197
ET0412,1986,6,0.34258598684192565
ET0412,1986,7,0.3013152121666739
ET0412,1986,8,0.28727047200978023
ET0412,1986,9,0.2553052270530368
ET0412,1986,10,0.26697730547715015
ET0412,1986,11,0.27752519270954595
ET0412,1986,12,0.27875325038171506
ET0412,1987,1,0.24944942723959693
ET0412,1987,2,0.21235972240218803
ET0412,1987,3,0.2477323859059018
ET0412,1987,4,0.3557108982647067
ET0412,1987,5,0.38410208606087487
ET0412,1987,6,0.3646933628822403
ET0412,1987,7,0.3195258694024181
ET0412,1987,8,0.26028868135922467
ET0412,1987,9,0.23307779862163527
ET0412,1987,10,0.25833274566789544
ET0412,1987,11,0.30178796422915716
ET0412,1987,12,0.28325091339915787
ET0412,1988,1,0.21726934545465731
ET0412,1988,2,0.16789874876011837
ET0412,1988,3,0.16164771417196067
ET0412,1988,4,0.2280258649638553
ET0412,1988,5,0.336244440429824
ET0412,1988,6,0.3267630551733989
ET0412,1988,7,0.26923427510363385
ET0412,1988,8,0.2679494719469934
ET0412,1988,9,0.2955357600304989
ET0412,1988,10,0.34890703046225396
ET0412,1988,11,0.314678298208943
ET0412,1988,12,0.2587142658332806
ET0412,1989,1,0.21979785169870097
ET0412,1989,2,0.22849843681877044
ET0412,1989,3,0.23558769126509813
ET0412,1989,4,0.30516862951004686
ET0412,1989,5,0.35753221138507785
ET0412,1989,6,0.27946831344244943
ET0412,1989,7,0.20390936264620846
ET0412,1989,8,0.194120287660697
ET0412,1989,9,0.22107532497147012
ET0412,1989,10,0.3038305899449927
ET0412,1989,11,0.316411885097891
ET0412,1989,12,0.28521516608918535
ET0412,1990,1,0.26011529960167074
ET0412,1990,2,0.2535582399330766
ET0412,1990,3,0.32883881934308756
ET0412,1990,4,0.36372393777044565
ET0412,1990,5,0.321974609851194
ET0412,1990,6,0.2596198410572981
ET0412,1990,7,0.1970613399510467
ET0412,1990,8,0.15963220172528209
ET0412,1990,9,0.18438939697933288
ET0412,1990,10,0.23467051507168116
ET0412,1990,11,0.2694073867977417
ET0412,1990,12,0.25860342938828174
ET0412,1991,1,0.22951125157930016
ET0412,1991,2,0.20446741052320327
ET0412,1991,3,0.22743188983110865
ET0412,1991,4,0.30268580577731574
ET0412,1991,5,0.3205312654081224
ET0412,1991,6,0.2514651641919674
ET0412,1991,7,0.13895036609468167
ET0412,1991,8,0.1030998247920154
ET0412,1991,9,0.1325825600710651
ET0412,1991,10,0.1787466360323078
ET0412,1991,11,0.217335217411248
ET0412,1991,12,0.20474677189192975
ET0412,1992,1,0.15759533120439856
ET0412,1992,2,0.13612028465961384
ET0412,1992,3,0.16020576245814783
ET0412,1992,4,0.26796673923704056
ET0412,1992,5,0.3501333347890232
ET0412,1992,6,0.298387064109389
ET0412,1992,7,0.21062703301339492
ET0412,1992,8,0.15057950351293464
ET0412,1992,9,0.168694926851275
ET0412,1992,10,0.22370706993764902
ET0412,1992,11,0.2697465951561178
ET0412,1992,12,0.2367461892849894
ET0412,1993,1,0.22941570313607196
ET0412,1993,2,0.29801687600908533
ET0412,1993,3,0.3033446191052954
ET0412,1993,4,0.2833736641801519
ET0412,1993,5,0.36207717440003984
ET0412,1993,6,0.3562434971761361
ET0412,1993,7,0.2714806784533983
ET0412,1993,8,0.23552662941540112
ET0412,1993,9,0.22683634135282515
ET0412,1993,10,0.25293458911436184
ET0412,1993,11,0.3164935401781537
ET0412,1993,12,0.2982158413116667
ET0412,1994,1,0.22166008216818037
ET0412,1994,2,0.1714359340492449
ET0412,1994,3,0.18619312917505457
ET0412,1994,4,0.3079168303273351
ET0412,1994,5,0.3918989390644025
ET0412,1994,6,0.31200068923745233
ET0412,1994,7,0.2476054519254099
ET0412,1994,8,0.24733957989315555
ET0412,1994,9,0.24104767318198586
ET0412,1994,10,
ET0412,1994,11,
ET0412,1994,12,
ET0412,1995,1,0.2094181750988146
ET0412,1995,2,0.21986399390634237
ET0412,1995,3,0.26010994956218947
ET0412,1995,4,0.32330959291606076
ET0412,1995,5,0.3580509163439275
ET0412,1995,6,0.2881153458930392
ET0412,1995,7,0.19884263483552844
ET0412,1995,8,0.1596326512559284
ET0412,1995,9,0.19806205954322292
ET0412,1995,10,0.2457456950553888
ET0412,1995,11,0.25545145045939116
ET0412,1995,12,0.22045324818840886
ET0412,1996,1,0.179495331811176
ET0412,1996,2,0.16836691436712908
ET0412,1996,3,0.2113316198743934
ET0412,1996,4,0.3285780732499825
ET0412,1996,5,0.3558781642949196
ET0412,1996,6,0.28969268424423056
ET0412,1996,7,0.2226942554283754
ET0412,1996,8,0.2078648930006802
ET0412,1996,9,0.22934605414047843
ET0412,1996,10,0.24683409443848753
ET0412,1996,11,0.24742672023557724
ET0412,1996,12,0.21902541487926638
ET0412,1997,1,0.18654542243469968
ET0412,1997,2,0.1716369234976902
ET0412,1997,3,0.17073633897004373
ET0412,1997,4,0.26426799780280474
ET0412,1997,5,0.3640906198767665
ET0412,1997,6,0.31181260469041294
ET0412,1997,7,0.23839007424552452
ET0412,1997,8,0.22799843723262608
ET0412,1997,9,0.2283786070137788
ET0412,1997,10,0.2809880974588635
ET0412,1997,11,0.3917506926110109
ET0412,1997,12,0.4397816756914418
ET0412,1998,1,0.4249501099689402
ET0412,1998,2,0.4006403074097291
ET0412,1998,3,0.33686818181128386
ET0412,1998,4,0.32210702995816587
ET0412,1998,5,0.35950788537964984
ET0412,1998,6,0.3131935398945277
ET0412,1998,7,0.21543885878012556
ET0412,1998,8,0.20207231179576562
ET0412,1998,9,0.21533319371477738
ET0412,1998,10,0.23632689950679497
ET0412,1998,11,0.26528076801395467
ET0412,1998,12,0.2564986632440052
ET0412,1999,1,0.2247122409585998
ET0412,1999,2,0.20376979354634994
ET0412,1999,3,0.23303202514891797
ET0412,1999,4,0.3225119303603718
ET0412,1999,5,0.30388220786887543
ET0412,1999,6,0.2196340034514827
ET0412,1999,7,0.17381565577330463
ET0412,1999,8,0.18131151905269938
ET0412,1999,9,0.18368908210168428
ET0412,1999,10,0.201219883626796
ET0412,1999,11,0.24514281765805737
ET0412,1999,12,0.2505818464853567
ET0412,2000,1,0.20389641215689752
ET0412,2000,2,0.1600391262700018
ET0412,2000,3,0.14489996168936653
ET0412,2000,4,0.18720437020143807
ET0412,2000,5,0.29169893453715096
ET0412,2000,6,0.2723327465690405
ET0412,2000,7,0.19365378591841723
ET0412,2000,8,0.16602091563500387
ET0412,2000,9,0.17369155504023862
ET0412,2000,10,0.24849947209959092
ET0412,2000,11,0.36770190559863625
ET0412,2000,12,0.3583516359074619
ET0412,2001,1,0.26239623538077744
ET0412,2001,2,0.2086196138302414
ET0412,2001,3,0.21029834614785245
ET0412,2001,4,0.3235796917524699
ET0412,2001,5,0.35322236401035645
ET0412,2001,6,0.2783999679636935
ET0412,2001,7,0.21284533340296305
ET0412,2001,8,0.19764524320368293
ET0412,2001,9,0.2048354407725521
ET0412,2001,10,0.23882950773368855
ET0412,2001,11,0.268785983819863
ET0412,2001,12,0.23668818595222868
ET0412,2002,1,0.20599573763529608
ET0412,2002,2,0.19867312074002394
ET0412,2002,3,0.21753845444927333
ET0412,2002,4,0.2789111632264133
ET0412,2002,5,0.3110663368761969
ET0412,2002,6,0.2728233042126187
ET0412,2002,7,0.2177586434442524
ET0412,2002,8,0.1856398467617713
ET0412,2002,9,0.2030108006094858
ET0412,2002,10,0.25281880708518545
ET0412,2002,11,0.2858851307922667
ET0412,2002,12,0.2671829268416699
ET0412,2003,1,0.29278890804635543
ET0412,2003,2,0.25833364522500013
ET0412,2003,3,0.21882824745806437
ET0412,2003,4,0.2696211911175106
ET0412,2003,5,0.3445078845557979
ET0412,2003,6,0.31792645293066835
ET0412,2003,7,0.22185410214119045
ET0412,2003,8,0.20397100771154225
ET0412,2003,9,0.22813814035583319
ET0412,2003,10,0.2297713685673562
ET0412,2003,11,0.23136534336820358
ET0412,2003,12,0.25376583910513706
ET0412,2004,1,0.2567320266376726
ET0412,2004,2,0.2430407036323664
ET0412,2004,3,0.23308319456392917
ET0412,2004,4,
ET0412,2004,5,
ET0412,2004,6,0.2009685350742808
ET0412,2004,7,0.18825660343784445
ET0412,2004,8,0.17568058328260838
ET0412,2004,9,0.18826035052377116
ET0412,2004,10,0.2394397593565661
ET0412,2004,11,0.3034100868075873
ET0412,2004,12,0.31063962841687887
ET0412,2005,1,0.2595323862360537
ET0412,2005,2,0.22455599057829856
ET0412,2005,3,0.23827406700378922
ET0412,2005,4,0.2937043742578236
ET0412,2005,5,0.36388508861603075
ET0412,2005,6,0.3363929374380301
ET0412,2005,7,0.25026125322169757
ET0412,2005,8,0.22051529802060388
ET0412,2005,9,0.2189471770560356
ET0412,2005,10,0.2635122421633105
ET0412,2005,11,0.3219752848724561
ET0412,2005,12,0.2997560846022994
ET0412,2006,1,0.23796152249112623
ET0412,2006,2,0.21907037891876363
ET0412,2006,3,0.2700490235960742
ET0412,2006,4,0.3384737123286339
ET0412,2006,5,0.33157321781241644
ET0412,2006,6,0.2362688959931299
ET0412,2006,7,0.16771529572714367
ET0412,2006,8,0.18433206767286012
ET0412,2006,9,0.20703148436498092
ET0412,2006,10,0.26076547975028813
ET0412,2006,11,0.34015401747586926
ET0412,2006,12,0.3439426868081952
ET0412,2007,1,0.2947987557100736
ET0412,2007,2,0.23904047886298296
ET0412,2007,3,0.2231845878225437
ET0412,2007,4,0.272450012764592
ET0412,2007,5,0.3312360764675433
ET0412,2007,6,0.29007442871765277
ET0412,2007,7,0.22315486663242257
ET0412,2007,8,0.22573269936490625
ET0412,2007,9,0.2681445712692661
ET0412,2007,10,0.30817807183714874
ET0412,2007,11,0.3019318935066034
ET0412,2007,12,0.26405239540735176
ET0412,2008,1,0.22121516284834358
ET0412,2008,2,0.18750787735414168
ET0412,2008,3,0.18783166328538883
ET0412,2008,4,0.26335477875880636
ET0412,2008,5,0.2963556797652366
ET0412,2008,6,0.22304047833082924
ET0412,2008,7,0.15546650896786898
ET0412,2008,8,0.1363277942002517
ET0412,2008,9,0.1819678144562963
ET0412,2008,10,0.2661504176706613
ET0412,2008,11,0.3541095044142266
ET0412,2008,12,0.3372964188322533
ET0412,2009,1,0.2673219548230121
ET0412,2009,2,0.21908296878523328
ET0412,2009,3,0.20044155626577875
ET0412,2009,4,0.2651036549493564
ET0412,2009,5,0.32703418779126614
ET0412,2009,6,0.29518778418465497
ET0412,2009,7,0.213577122789332
ET0412,2009,8,0.1727239285937424
ET0412,2009,9,0.18043481049348986
ET0412,2009,10,0.23490761024140416
ET0412,2009,11,0.2685809483309445
ET0412,2009,12,0.2557351742770604
ET0412,2010,1,0.22845447428920876
ET0412,2010,2,0.2057074030594207
ET0412,2010,3,0.2670450988280225
ET0412,2010,4,0.34175384854872665
ET0412,2010,5,0.33537242364061115
ET0412,2010,6,0.26700361926911437
ET0412,2010,7,0.20426488753720598
ET0412,2010,8,0.19568729551796232
ET0412,2010,9,0.21929532139351288
ET0412,2010,10,0.23597521399382113
ET0412,2010,11,0.24982940780487656
ET0412,2010,12,0.22623242672979565
ET0412,2011,1,0.19946240766748213
ET0412,2011,2,0.1887106653168905
ET0412,2011,3,0.18161421711389114
ET0412,2011,4,0.19134533284701039
ET0412,2011,5,0.248166379559008
ET0412,2011,6,0.23997505645689785
ET0412,2011,7,0.2076535616003031
ET0412,2011,8,0.20471997348350485
ET0412,2011,9,0.23548000180598005
ET0412,2011,10,0.27685720677212855
ET0412,2011,11,0.3380998357353237
ET0412,2011,12,0.38399911864841596
ET0412,2012,1,0.3313953399041789
ET0412,2012,2,0.25016278116930313
ET0412,2012,3,0.20883431680929324
ET0412,2012,4,0.25014227809612277
ET0412,2012,5,0.3239815802507693
ET0412,2012,6,0.27548157744002433
ET0412,2012,7,0.2150079451830566
ET0412,2012,8,0.2147403170562092
ET0412,2012,9,0.2326402270022656
ET0412,2012,10,0.2884867588365476
ET0412,2012,11,0.32519861778985076
ET0412,2012,12,0.29939676775547497
ET0412,2013,1,0.24479744862765082
ET0412,2013,2,0.19840513532914278
ET0412,2013,3,0.19596898400311852
ET0412,2013,4,0.2824762721860903
ET0412,2013,5,0.3235888193971177
ET0412,2013,6,0.24210252931086929
ET0412,2013,7,0.16619083461546003
ET0412,2013,8,0.17280463898795656
ET0412,2013,9,0.21381188044659533
ET0412,2013,10,0.26898202701411456
ET0412,2013,11,0.3242857612053054
ET0412,2013,12,0.31313814437887877
ET0412,2014,1,0.24805037092363885
ET0412,2014,2,0.20875855304113186
ET0412,2014,3,0.22805234850149794
ET0412,2014,4,0.28765738796335555
ET0412,2014,5,0.29507600323786204
ET0412,2014,6,0.22406817628606734
ET0412,2014,7,0.15773449451227095
ET0412,2014,8,0.1573583705638864
ET0412,2014,9,0.20195000931258794
ET0412,2014,10,0.2666429980262686
ET0412,2014,11,0.31507195734666843
ET0412,2014,12,0.2984527117579426
ET0412,2015,1,0.2330159732214303
ET0412,2015,2,0.18916749955563672
ET0412,2015,3,0.18404677131702363
ET0412,2015,4,0.2569271701676169
ET0412,2015,5,0.316685716011863
ET0412,2015,6,0.27347411357348783
ET0412,2015,7,0.20901956924123416
ET0412,2015,8,0.20268885856963326
ET0412,2015,9,0.19926035080922488
ET0412,2015,10,0.24122393204957895
ET0412,2015,11,0.32508994328702323
ET0412,2015,12,0.3326020839108195
ET0412,2016,1,0.2690888171372333
ET0412,2016,2,0.2134661964951553
ET0412,2016,3,0.20857150265745986
ET0412,2016,4,0.25736017372432385
ET0412,2016,5,0.30981638052051885
ET0412,2016,6,0.2489330156994381
ET0412,2016,7,0.20572640318021507
ET0412,2016,8,0.20446547730189332
ET0412,2016,9,0.19920347170341468
ET0412,2016,10,0.2160244703614455
ET0412,2016,11,0.24306633308690664
ET0412,2016,12,0.2440829700488839
ET0412,2017,1,0.20486385824172196
ET0412,2017,2,0.1719516715195647
ET0412,2017,3,0.1714073815818528
ET0412,2017,4,0.21701777081186185
ET0412,2017,5,0.2594102639369935
ET0412,2017,6,0.21763490174943925
ET0412,2017,7,0.16693993591495773
ET0412,2017,8,0.17251686953517392
ET0412,2017,9,0.20672303123614028
ET0412,2017,10,0.2681730337400767
ET0412,2017,11,0.3266191695408106
ET0412,2017,12,0.3044150317449579
ET0412,2018,1,0.23705594624868404
ET0412,2018,2,0.21192626871517029
ET0412,2018,3,0.2586259113544291
ET0412,2018,4,0.3266983972795362
ET0412,2018,5,0.3313343232001762
ET0412,2018,6,0.27081228823488146
ET0412,2018,7,0.21994209656719688
ET0412,2018,8,0.2180888141713126
ET0412,2018,9,0.22657532561838417
ET0412,2018,10,0.25162860924686253
ET0412,2018,11,0.27390041743679877
ET0412,2018,12,0.2559044636290173
ET0412,2019,1,0.219587015778684
ET0412,2019,2,0.1862009980802914
ET0412,2019,3,0.1803707365522818
ET0412,2019,4,0.2272388595725886
ET0412,2019,5,0.3027979012498325
ET0412,2019,6,0.28748337687964715
ET0412,2019,7,0.24036547806609776
ET0412,2019,8,0.20885769843304763
ET0412,2019,9,0.21462123331499944
ET0412,2019,10,0.2820876934465102
ET0412,2019,11,0.3540015904728673
ET0412,2019,12,0.36869678065421996
