pcode,year,month,ndvi_ref
ET0420,2004,9,0.4392953508502835
ET0420,2004,10,0.441021998341267
ET0420,2004,11,0.37950880727270153
ET0420,2004,12,0.29868408005971175
ET0420,2005,1,0.2432945152069186
ET0420,2005,2,0.21576924122624347
ET0420,2005,3,0.21064698859885503
ET0420,2005,4,0.22339286835311534
ET0420,2005,5,0.24013297890241328
ET0420,2005,6,0.2547610018115777
ET0420,2005,7,0.3017871017966952
ET0420,2005,8,0.39240551191371875
ET0420,2005,9,0.4355577137116548
ET0420,2005,10,0.4311648556491831
ET0420,2005,11,0.3705096320136563
ET0420,2005,12,0.311203311596598
ET0420,2006,1,0.2536670444430886
ET0420,2006,2,0.21442171276270688
ET0420,2006,3,0.20718407598170607
ET0420,2006,4,0.24118407709257944
ET0420,2006,5,0.2559384729836014
ET0420,2006,6,0.2697994633690342
ET0420,2006,7,0.3104461697595461
ET0420,2006,8,0.3631057852244639
ET0420,2006,9,0.41088600882462095
ET0420,2006,10,0.4109747411458047
ET0420,2006,11,0.3590302375646738
ET0420,2006,12,0.3024230919532723
ET0420,2007,1,0.24827473643389378
ET0420,2007,2,0.21082555985712748
ET0420,2007,3,0.19505083323507522
ET0420,2007,4,0.19604066931284392
ET0420,2007,5,0.22046429631146758
ET0420,2007,6,0.2634230898795547
ET0420,2007,7,0.3261879294455706
ET0420,2007,8,0.3733997428482706
ET0420,2007,9,0.41658106331641864
ET0420,2007,10,0.42330551720582527
ET0420,2007,11,0.36289012726846637
ET0420,2007,12,0.30464287020347935
ET0420,2008,1,0.2553200678347231
ET0420,2008,2,0.22167720768477894
ET0420,2008,3,0.19894066772290642
ET0420,2008,4,0.19071017385839106
ET0420,2008,5,0.21588599870165626
ET0420,2008,6,0.2933022124426706
ET0420,2008,7,0.3539752915174097
ET0420,2008,8,0.3942706247607431
ET0420,2008,9,0.4356835394442737
ET0420,2008,10,0.42890523783453227
ET0420,2008,11,0.3826208962843969
ET0420,2008,12,0.3215736424202448
ET0420,2009,1,0.2582843514097916
ET0420,2009,2,0.21495742678314775
ET0420,2009,3,0.19700440518803647
ET0420,2009,4,0.19532967964698983
ET0420,2009,5,0.1854340745197548
ET0420,2009,6,0.17481209599709774
ET0420,2009,7,0.22653023071668962
ET0420,2009,8,0.35158353233402906
ET0420,2009,9,0.43762364778872376
ET0420,2009,10,0.4480151319569284
ET0420,2009,11,0.3738329864137776
ET0420,2009,12,0.2772912213599289
ET0420,2010,1,0.21717720847208424
ET0420,2010,2,0.17949313981519951
ET0420,2010,3,0.161841765414555
ET0420,2010,4,0.1729835246044856
ET0420,2010,5,0.2280417697115259
ET0420,2010,6,0.2729546822361894
ET0420,2010,7,0.29971017925948895
ET0420,2010,8,0.3449934228927225
ET0420,2010,9,0.39723078513538446
ET0420,2010,10,0.40207694274383593
ET0420,2010,11,0.3390879283894549
ET0420,2010,12,0.27285440945690803
ET0420,2011,1,0.2288802311151893
ET0420,2011,2,0.21067171330962864
ET0420,2011,3,0.19938325186024655
ET0420,2011,4,0.19582281097933488
ET0420,2011,5,0.20704066835261964
ET0420,2011,6,0.24027473700570537
ET0420,2011,7,0.28566622242822753
ET0420,2011,8,0.36212968605232765
ET0420,2011,9,0.4157719974006926
ET0420,2011,10,0.41593848070600536
ET0420,2011,11,0.3549780387144823
ET0420,2011,12,0.3034876509682163
ET0420,2012,1,0.2502945166204002
ET0420,2012,2,0.21381731781658236
ET0420,2012,3,0.1885398436378647
ET0420,2012,4,0.18134176698359816
ET0420,2012,5,0.17036127118946434
ET0420,2012,6,0.1695398434505358
ET0420,2012,7,0.24347913134229052
ET0420,2012,8,0.3476167744496367
ET0420,2012,9,0.4241126580880239
ET0420,2012,10,0.4315340895574172
ET0420,2012,11,0.3589711708354426
ET0420,2012,12,0.29725550860166555
ET0420,2013,1,0.22461539539662037
ET0420,2013,2,0.19092171205269115
ET0420,2013,3,0.1672197878770121
ET0420,2013,4,0.1596802276160036
ET0420,2013,5,0.17610302972760833
ET0420,2013,6,0.22369094561417024
ET0420,2013,7,0.2765648471457618
ET0420,2013,8,0.3434244671856964
ET0420,2013,9,0.4011011174419425
ET0420,2013,10,0.40844095244512457
ET0420,2013,11,0.36728161213162186
ET0420,2013,12,0.2940055086062505
ET0420,2014,1,0.22972253783718571
ET0420,2014,2,0.19838325016118669
ET0420,2014,3,0.18790330557705281
ET0420,2014,4,0.20575687829609757
ET0420,2014,5,0.2483338039818701
ET0420,2014,6,0.28897803628837665
ET0420,2014,7,0.30348353063339717
ET0420,2014,8,0.33663600691399737
ET0420,2014,9,0.38767144722597946
ET0420,2014,10,0.4029244682291052
ET0420,2014,11,0.3534148515580775
ET0420,2014,12,0.2793659482683454
ET0420,2015,1,0.22368682323248834
ET0420,2015,2,0.19346017365927226
ET0420,2015,3,0.17218901851511265
ET0420,2015,4,0.17142445888820587
ET0420,2015,5,0.20043819639217722
ET0420,2015,6,0.270490121792306
ET0420,2015,7,0.3336840839340137
ET0420,2015,8,0.38575606031732246
ET0420,2015,9,0.413178590300319
ET0420,2015,10,0.3893269423272583
ET0420,2015,11,0.3226879296394495
ET0420,2015,12,0.2571717151901225
ET0420,2016,1,0.21324726267830357
ET0420,2016,2,0.18665165707960235
ET0420,2016,3,0.16898764452927717
ET0420,2016,4,0.18044643570761104
ET0420,2016,5,0.24862088958968176
ET0420,2016,6,0.30222528935461257
ET0420,2016,7,0.319903860789734
ET0420,2016,8,0.35932858779535193
ET0420,2016,9,0.3999491933282916
ET0420,2016,10,0.39211540366267117
ET0420,2016,11,0.32780908113652535
ET0420,2016,12,0.26652611087966754
ET0420,2017,1,0.2200033071113157
ET0420,2017,2,0.19320742605806707
ET0420,2017,3,0.17720605293800545
ET0420,2017,4,0.17894231568981006
ET0420,2017,5,0.22185605551515308
ET0420,2017,6,0.2887953436309165
ET0420,2017,7,0.3259088062159308
ET0420,2017,8,0.3657280396629166
ET0420,2017,9,0.39147941457046265
ET0420,2017,10,0.3877538621916876
ET0420,2017,11,0.3370686979084225
ET0420,2017,12,0.27592034302242513
ET0420,2018,1,0.22332198860553598
ET0420,2018,2,0.19492033869028091
ET0420,2018,3,0.17525138181971983
ET0420,2018,4,0.17320330412342
ET0420,2018,5,0.1988956138573505
ET0420,2018,6,0.258093418860501
ET0420,2018,7,0.31561429978726985
ET0420,2018,8,0.3735068857178584
ET0420,2018,9,0.41422392100423255
ET0420,2018,10,0.3993077107838222
ET0420,2018,11,0.3468516642575735
ET0420,2018,12,0.2948887509467838
ET0420,2019,1,0.2443392976790994
ET0420,2019,2,0.20948627492883704
ET0420,2019,3,0.1944368221275099
ET0420,2019,4,0.20130989983022868
ET0420,2019,5,0.23781045092331185
ET0420,2019,6,0.2837871013434379
ET0420,2019,7,0.313612101497231
ET0420,2019,8,0.34706869967036197
ET0420,2019,9,0.38805606191629893
ET0420,2019,10,0.39482282118482914
ET0420,2019,11,0.34931457714065095
ET0420,2019,12,0.2947890243523724
ET0420,2020,1,0.24544506626469748
ET0420,2020,2,0.21117995458317326
ET0420,2020,3,0.19455275582251969
ET0420,2020,4,0.2133544058753894
ET0420,2020,5,0.24639286780422862
ET0420,2020,6,0.28281100397254083
ET0420,2020,7,0.2787349021860531
ET0420,2020,8,0.32104616874194414
ET0420,2020,9,0.3946387545093075
ET0420,2020,10,0.4064313361605446
ET0420,2020,11,0.3580153998765317
ET0420,2020,12,0.28856869434917365
ET0420,2021,1,0.23853297859102818
ET0420,2021,2,0.2061799546028232
ET0420,2021,3,0.1847153929891167
ET0420,2021,4,0.18820330500602728
ET0420,2021,5,0.24437693346823966
ET0420,2021,6,0.27798078319692354
ET0420,2021,7,0.28453710143055233
ET0420,2021,8,0.34239891605390294
ET0420,2021,9,0.39600139242279664
ET0420,2021,10,0.4027239207055543
ET0420,2021,11,0.34807584000812786
ET0420,2021,12,0.2805838032246947
ET0420,2022,1,0.22910330632885736
ET0420,2022,2,0.19797253682390675
ET0420,2022,3,0.18216072256257249
ET0420,2022,4,0.1788035793700716
ET0420,2022,5,0.1814835246365804
ET0420,2022,6,0.2048887460605129
ET0420,2022,7,0.22579671360634185
ET0421,1981,8,0.3663609780307706
ET0421,1981,9,0.3869556726918121
ET0421,1981,10,0.4169002914733429
ET0421,1981,11,0.3791515270261041
ET0421,1981,12,0.2936944365039711
ET0421,1982,1,0.22274361975566073
ET0421,1982,2,0.20870992468596428
ET0421,1982,3,0.22878482877792633
ET0421,1982,4,0.2790497804708393
ET0421,1982,5,0.36728630707210397
ET0421,1982,6,0.34189002324360274
ET0421,1982,7,0.2817155438786233
ET0421,1982,8,0.2514884702855538
ET0421,1982,9,0.25374575157806356
ET0421,1982,10,0.31569385744406214
ET0421,1982,11,0.3660920383300456
ET0421,1982,12,0.3575391336225152
ET0421,1983,1,0.2929744512004321
ET0421,1983,2,0.2414665101665937
ET0421,1983,3,0.2434864561113159
ET0421,1983,4,0.2914535379243581
ET0421,1983,5,0.37321225594726304
ET0421,1983,6,0.37936427056974076
ET0421,1983,7,0.33207185859600763
ET0421,1983,8,0.3130766990039812
ET0421,1983,9,0.3329268168516625
ET0421,1983,10,0.3527152758181141
ET0421,1983,11,0.35384277408433273
ET0421,1983,12,0.3036243365103657
ET0421,1984,1,0.2551826613065718
ET0421,1984,2,0.23002654042796145
ET0421,1984,3,0.2135679804129161
ET0421,1984,4,0.20650179096657026
ET0421,1984,5,0.2510976103342937
ET0421,1984,6,0.28895295686633155
ET0421,1984,7,0.2902875422484925
ET0421,1984,8,0.3154332061016126
ET0421,1984,9,0.37161155803364254
ET0421,1984,10,0.4109004050793342
ET0421,1984,11,0.39174517647505364
ET0421,1984,12,0.37898220204965355
ET0421,1985,1,
ET0421,1985,2,
ET0421,1985,3,0.22373819767874772
ET0421,1985,4,0.26792859526727664
ET0421,1985,5,0.36184354942496855
ET0421,1985,6,0.348188242138494
ET0421,1985,7,0.3024147322630809
ET0421,1985,8,0.2914709668176568
ET0421,1985,9,0.2934452504277414
ET0421,1985,10,0.30039892996077755
ET0421,1985,11,0.2985197659798319
ET0421,1985,12,0.2623928866351325
ET0421,1986,1,0.202691334102802
ET0421,1986,2,0.16369075085722506
ET0421,1986,3,0.18880465654418233
ET0421,1986,4,0.26429397043195646
ET0421,1986,5,0.3600321628620789
ET0421,1986,6,0.35957337185267235
ET0421,1986,7,0.3189783265524184
ET0421,1986,8,0.30905849550072306
ET0421,1986,9,0.3126928109724701
ET0421,1986,10,0.31714408912232084
ET0421,1986,11,0.29407902209681197
ET0421,1986,12,0.24880760176342465
ET0421,1987,1,0.20885012599500366
ET0421,1987,2,0.1830356391557975
ET0421,1987,3,0.20519629149105456
ET0421,1987,4,0.32208076631902816
ET0421,1987,5,0.36733812677777156
ET0421,1987,6,0.34572612053889995
ET0421,1987,7,0.3128627181099331
ET0421,1987,8,0.299805900542243
ET0421,1987,9,0.32713498900003163
ET0421,1987,10,0.35531198425545985
ET0421,1987,11,0.33751775444384974
ET0421,1987,12,0.2679148070993209
ET0421,1988,1,0.21971495994341458
ET0421,1988,2,0.19290597314962948
ET0421,1988,3,0.19531933532192391
ET0421,1988,4,0.2411981137234236
ET0421,1988,5,0.31050226121194413
ET0421,1988,6,0.2699128709773885
ET0421,1988,7,0.23258889558862847
ET0421,1988,8,0.27811077961411057
ET0421,1988,9,0.32187356250425536
ET0421,1988,10,0.35588801117205604
ET0421,1988,11,0.34819695580892096
ET0421,1988,12,0.29627189601141757
ET0421,1989,1,0.2384120953189228
ET0421,1989,2,0.21854222582625754
ET0421,1989,3,0.21848781063494804
ET0421,1989,4,0.28892778310315914
ET0421,1989,5,0.3539989318245608
ET0421,1989,6,0.32161368740149754
ET0421,1989,7,0.28625841821398873
ET0421,1989,8,0.2828414153385588
ET0421,1989,9,0.29390125321750954
ET0421,1989,10,0.3265002476301053
ET0421,1989,11,0.32199401269348715
ET0421,1989,12,0.2806609352137302
ET0421,1990,1,0.24628087952098213
ET0421,1990,2,0.2215881203896403
ET0421,1990,3,0.273073792642258
ET0421,1990,4,0.33854718914935056
ET0421,1990,5,0.33858541484076693
ET0421,1990,6,0.29233366971233854
ET0421,1990,7,0.256529524449135
ET0421,1990,8,0.24463149873463338
ET0421,1990,9,0.26044211115350474
ET0421,1990,10,0.29245841791701815
ET0421,1990,11,0.28955578434661233
ET0421,1990,12,0.26114582981969114
ET0421,1991,1,0.2172447815883723
ET0421,1991,2,0.18548664650327934
ET0421,1991,3,0.20918068369398923
ET0421,1991,4,0.2999220906441568
ET0421,1991,5,0.3402488546072283
ET0421,1991,6,0.2973115940157708
ET0421,1991,7,0.22233897218470608
ET0421,1991,8,0.21865183041134517
ET0421,1991,9,0.2590801049338396
ET0421,1991,10,0.27531972645235836
ET0421,1991,11,0.2547302599866477
ET0421,1991,12,0.22593990210111897
ET0421,1992,1,0.1751417586858378
ET0421,1992,2,0.15648277247025927
ET0421,1992,3,0.18942278184972006
ET0421,1992,4,0.24140957715804962
ET0421,1992,5,0.29715899933824974
ET0421,1992,6,0.2886114775742052
ET0421,1992,7,0.25521108838798096
ET0421,1992,8,0.2612875419575793
ET0421,1992,9,0.2983137241613025
ET0421,1992,10,0.3335695352021527
ET0421,1992,11,0.33706151873542767
ET0421,1992,12,0.2934655445454012
ET0421,1993,1,0.2713009424328712
ET0421,1993,2,0.2930337086631567
ET0421,1993,3,0.3077578769115216
ET0421,1993,4,0.3034789066828101
ET0421,1993,5,0.36130567060063556
ET0421,1993,6,0.34569811915631077
ET0421,1993,7,0.29865725621246353
ET0421,1993,8,0.27312611659814184
ET0421,1993,9,0.28479281002056867
ET0421,1993,10,0.3307550507262176
ET0421,1993,11,0.3633739905450623
ET0421,1993,12,0.3208468391810343
ET0421,1994,1,0.24387313250097353
ET0421,1994,2,0.19534102345994978
ET0421,1994,3,0.18432495021062892
ET0421,1994,4,0.24868223448532856
ET0421,1994,5,0.3289182188262042
ET0421,1994,6,0.28202267007874854
ET0421,1994,7,0.2567240632406785
ET0421,1994,8,0.2961408346891403
ET0421,1994,9,0.31352518939814955
ET0421,1994,10,
ET0421,1994,11,
ET0421,1994,12,
ET0421,1995,1,0.23720179269657313
ET0421,1995,2,0.22561774902063042
ET0421,1995,3,0.2567048919676442
ET0421,1995,4,0.32543514289198505
ET0421,1995,5,0.37242774805018003
ET0421,1995,6,0.32169850439548864
ET0421,1995,7,0.26473184810600753
ET0421,1995,8,0.2806847538542231
ET0421,1995,9,0.3126270481602431
ET0421,1995,10,0.3077303006102372
ET0421,1995,11,0.27259238283593556
ET0421,1995,12,0.23093978634737522
ET0421,1996,1,0.19766894809318825
ET0421,1996,2,0.18791034973517212
ET0421,1996,3,0.2059581812953044
ET0421,1996,4,0.3072452504075285
ET0421,1996,5,0.3761806907947446
ET0421,1996,6,0.37324478941818806
ET0421,1996,7,0.346980806558424
ET0421,1996,8,0.3344454068508747
ET0421,1996,9,0.3329561734146429
ET0421,1996,10,0.32068340062494893
ET0421,1996,11,0.2848938938539034
ET0421,1996,12,0.25100311050573865
ET0421,1997,1,0.2147436189175945
ET0421,1997,2,0.19582688768620088
ET0421,1997,3,0.18214888531371293
ET0421,1997,4,0.2441438921286467
ET0421,1997,5,0.32500601824774106
ET0421,1997,6,0.31040714125961966
ET0421,1997,7,0.2884973021242897
ET0421,1997,8,0.29748026256202087
ET0421,1997,9,0.3070393644567611
ET0421,1997,10,0.32858754411674485
ET0421,1997,11,0.37002945156359657
ET0421,1997,12,0.4041563319568945
ET0421,1998,1,0.38895393008875534
ET0421,1998,2,0.3647043163535394
ET0421,1998,3,0.32618281940080507
ET0421,1998,4,0.32759180518428455
ET0421,1998,5,0.36861039768532206
ET0421,1998,6,0.3495829749670627
ET0421,1998,7,0.2874883945301279
ET0421,1998,8,0.2900691071018796
ET0421,1998,9,0.30735593962632435
ET0421,1998,10,0.32845489529562405
ET0421,1998,11,0.35669358702568377
ET0421,1998,12,0.31793862771701664
ET0421,1999,1,0.2593454805388181
ET0421,1999,2,0.2241580275072782
ET0421,1999,3,0.22455864706120687
ET0421,1999,4,0.27394017627957623
ET0421,1999,5,0.28904091149545474
ET0421,1999,6,0.2640228626411336
ET0421,1999,7,0.2519866498021264
ET0421,1999,8,0.28245872747381007
ET0421,1999,9,0.3005069858292847
ET0421,1999,10,0.32767429850897434
ET0421,1999,11,0.3464626040018224
ET0421,1999,12,0.30237820975361274
ET0421,2000,1,0.24465841598560606
ET0421,2000,2,0.20685380516035626
ET0421,2000,3,0.19214679410437296
ET0421,2000,4,0.20379861526185464
ET0421,2000,5,0.26649001978285825
ET0421,2000,6,0.24760032157788067
ET0421,2000,7,0.20420667102328113
ET0421,2000,8,0.20468436280520827
ET0421,2000,9,0.24575310935699876
ET0421,2000,10,0.3259399076772235
ET0421,2000,11,0.37030811251179363
ET0421,2000,12,0.3238367696633919
ET0421,2001,1,0.24185407766531275
ET0421,2001,2,0.19603893235268105
ET0421,2001,3,0.18080423006500781
ET0421,2001,4,0.22880186937535857
ET0421,2001,5,0.28464098884143363
ET0421,2001,6,0.28491170977918245
ET0421,2001,7,0.2700512904434311
ET0421,2001,8,0.2800476500385035
ET0421,2001,9,0.3014845220988154
ET0421,2001,10,0.3258165909420327
ET0421,2001,11,0.31635051828359656
ET0421,2001,12,0.27153215834930094
ET0421,2002,1,0.24103138225887472
ET0421,2002,2,0.22860032076479206
ET0421,2002,3,0.22680732996241243
ET0421,2002,4,0.26362170135901014
ET0421,2002,5,0.2938177911557494
ET0421,2002,6,0.2668297957949266
ET0421,2002,7,0.2312376560465852
ET0421,2002,8,0.23255461947249406
ET0421,2002,9,0.2605092300579679
ET0421,2002,10,0.2831890138196539
ET0421,2002,11,0.28192894400828206
ET0421,2002,12,0.22786445599438884
ET0421,2003,1,0.21202518414102905
ET0421,2003,2,0.200179714816287
ET0421,2003,3,0.18590008595555813
ET0421,2003,4,0.21463459574326724
ET0421,2003,5,0.27864834718192666
ET0421,2003,6,0.2794835137637617
ET0421,2003,7,0.25479358323293544
ET0421,2003,8,0.28478603171780537
ET0421,2003,9,0.3066632214047759
ET0421,2003,10,0.29954958783850755
ET0421,2003,11,0.2802283242517991
ET0421,2003,12,0.2735927314558849
ET0421,2004,1,0.2713764653152315
ET0421,2004,2,0.2364180979342723
ET0421,2004,3,0.2258052006710139
ET0421,2004,4,
ET0421,2004,5,
ET0421,2004,6,0.24587878777041722
ET0421,2004,7,0.2506245918958617
ET0421,2004,8,0.27598219725002526
ET0421,2004,9,0.30316442167523483
ET0421,2004,10,0.32591190462099506
ET0421,2004,11,0.3138478842587733
ET0421,2004,12,0.27735516408171235
ET0421,2005,1,0.23565779595205158
ET0421,2005,2,0.21298277521207296
ET0421,2005,3,0.21981410752609662
ET0421,2005,4,0.24077266867335317
ET0421,2005,5,0.31138793145335986
ET0421,2005,6,0.32715977503291216
ET0421,2005,7,0.2821382788333849
ET0421,2005,8,0.27723719297939264
ET0421,2005,9,0.2984725159097327
ET0421,2005,10,0.31369188127824266
ET0421,2005,11,0.3091311145784502
ET0421,2005,12,0.2862052809213318
ET0421,2006,1,0.2376884701384028
ET0421,2006,2,0.21405674896897686
ET0421,2006,3,0.24376802109499296
ET0421,2006,4,0.3065989682556215
ET0421,2006,5,0.3236345617485822
ET0421,2006,6,0.28342139192277566
ET0421,2006,7,0.2559016383174406
ET0421,2006,8,0.27131837068557
ET0421,2006,9,0.2963863429660302
ET0421,2006,10,0.32415555363288695
ET0421,2006,11,0.35633076782793527
ET0421,2006,12,0.34386697982883013
ET0421,2007,1,0.29016918544156156
ET0421,2007,2,0.24407592190733998
ET0421,2007,3,0.237414224781702
ET0421,2007,4,0.28295043894572375
ET0421,2007,5,0.3185155073701643
ET0421,2007,6,0.3032145761732534
ET0421,2007,7,0.27477600103450506
ET0421,2007,8,0.29029009889993074
ET0421,2007,9,0.3338995119174445
ET0421,2007,10,0.3584547031073493
ET0421,2007,11,0.3453241828612631
ET0421,2007,12,0.3050890927463424
ET0421,2008,1,0.2526595779022997
ET0421,2008,2,0.21553176796131593
ET0421,2008,3,0.19227591876047329
ET0421,2008,4,0.2121518304720117
ET0421,2008,5,0.2796853342022109
ET0421,2008,6,0.30010706304026424
ET0421,2008,7,0.2800933517382922
ET0421,2008,8,0.27329280929774113
ET0421,2008,9,0.2950904863193273
ET0421,2008,10,0.3102025706162294
ET0421,2008,11,0.33074381932512353
ET0421,2008,12,0.3043694957963817
ET0421,2009,1,0.25259993463685404
ET0421,2009,2,0.21784257420174935
ET0421,2009,3,0.2009896295741027
ET0421,2009,4,0.24211019719644264
ET0421,2009,5,0.282680687956991
ET0421,2009,6,0.25903905121325344
ET0421,2009,7,0.21885980905764424
ET0421,2009,8,0.2302954412136865
ET0421,2009,9,0.2541363405209471
ET0421,2009,10,0.300427783329666
ET0421,2009,11,0.31139815555442496
ET0421,2009,12,0.2648325067195294
ET0421,2010,1,0.21499807301022858
ET0421,2010,2,0.20371224779684724
ET0421,2010,3,0.2670962169570207
ET0421,2010,4,0.32840783888290875
ET0421,2010,5,0.34258467925093516
ET0421,2010,6,0.300029061348008
ET0421,2010,7,0.2549593459661851
ET0421,2010,8,0.2777021045397641
ET0421,2010,9,0.30561349250659015
ET0421,2010,10,0.303846257103219
ET0421,2010,11,0.28686445997631155
ET0421,2010,12,0.25082088688332194
ET0421,2011,1,0.21562014942617957
ET0421,2011,2,0.19193629843148957
ET0421,2011,3,0.1732767315554028
ET0421,2011,4,0.16584237791903716
ET0421,2011,5,0.20542959920271342
ET0421,2011,6,0.24188324140772907
ET0421,2011,7,0.26141596884458773
ET0421,2011,8,0.29687592464533086
ET0421,2011,9,0.3361932765389486
ET0421,2011,10,0.3514694200408819
ET0421,2011,11,0.3280042754897399
ET0421,2011,12,0.3015461024575045
ET0421,2012,1,0.24393680451638378
ET0421,2012,2,0.199281767662831
ET0421,2012,3,0.18027905538089511
ET0421,2012,4,0.2141065934512802
ET0421,2012,5,0.264468448018723
ET0421,2012,6,0.24757630892219146
ET0421,2012,7,0.24903146009012125
ET0421,2012,8,0.2911258846128938
ET0421,2012,9,0.33297580960736917
ET0421,2012,10,0.35368491167896576
ET0421,2012,11,0.3127426564416435
ET0421,2012,12,0.26084025302291564
ET0421,2013,1,0.21608695838568656
ET0421,2013,2,0.18532320722002654
ET0421,2013,3,0.18368087620074025
ET0421,2013,4,0.25913990406127607
ET0421,2013,5,0.3173164356641304
ET0421,2013,6,0.2967962954715645
ET0421,2013,7,0.267589168162839
ET0421,2013,8,0.28107379297246127
ET0421,2013,9,0.3186272814766
ET0421,2013,10,0.33273471778765107
ET0421,2013,11,0.34458967550469405
ET0421,2013,12,0.3104968393130602
ET0421,2014,1,0.24198800498528783
ET0421,2014,2,0.20095547031839167
ET0421,2014,3,0.20967452550677712
ET0421,2014,4,0.2795428093335224
ET0421,2014,5,0.315849744089346
ET0421,2014,6,0.2853674802735829
ET0421,2014,7,0.23804300105867232
ET0421,2014,8,0.24638266040778364
ET0421,2014,9,0.2972742199355276
ET0421,2014,10,0.3303772425993204
ET0421,2014,11,0.328939597058167
ET0421,2014,12,0.2903885495907387
ET0421,2015,1,0.2320338995488091
ET0421,2015,2,0.19141189899442734
ET0421,2015,3,0.1707660806481456
ET0421,2015,4,0.19361271228465252
ET0421,2015,5,0.2521578350517752
ET0421,2015,6,0.27850473815853705
ET0421,2015,7,0.2607513672270395
ET0421,2015,8,0.25893510154958477
ET0421,2015,9,0.2709279755154938
ET0421,2015,10,0.2813611675218314
ET0421,2015,11,0.2997975358660142
ET0421,2015,12,0.2633206937361096
ET0421,2016,1,0.21360612922080446
ET0421,2016,2,0.1815518287611414
ET0421,2016,3,0.1778462512388329
ET0421,2016,4,0.22237936796881635
ET0421,2016,5,0.304970424596327
ET0421,2016,6,0.30005249276030077
ET0421,2016,7,0.2817885500229578
ET0421,2016,8,0.2820328560843198
ET0421,2016,9,0.28738634212131564
ET0421,2016,10,0.29126058688558965
ET0421,2016,11,0.2913522601912504
ET0421,2016,12,0.280524219853023
ET0421,2017,1,0.23485438750752363
ET0421,2017,2,0.1907771194943802
ET0421,2017,3,0.18599884662745444
ET0421,2017,4,0.23412588263532158
ET0421,2017,5,0.2868762346061046
ET0421,2017,6,0.27074265441951784
ET0421,2017,7,0.23925469673760266
ET0421,2017,8,0.24986155331711915
ET0421,2017,9,0.2801160085614479
ET0421,2017,10,0.2959055135201152
ET0421,2017,11,0.29282456877663743
ET0421,2017,12,0.25229939215872105
ET0421,2018,1,0.20444230240712696
ET0421,2018,2,0.18931836666038665
ET0421,2018,3,0.2224535349493891
ET0421,2018,4,0.29856515764082064
ET0421,2018,5,0.34051066755925286
ET0421,2018,6,0.3064554752212084
ET0421,2018,7,0.26938405659520104
ET0421,2018,8,0.27721883478920006
ET0421,2018,9,0.29238421266781645
ET0421,2018,10,0.29267731740620595
ET0421,2018,11,0.3015400990786061
ET0421,2018,12,0.2763325071768831
ET0421,2019,1,0.23251821411777893
ET0421,2019,2,0.1958005514016085
ET0421,2019,3,0.18182378833050142
ET0421,2019,4,0.19656375830806938
ET0421,2019,5,0.2529368823369652
ET0421,2019,6,0.28718823972457513
ET0421,2019,7,0.2862866133866986
ET0421,2019,8,0.28939195782361704
ET0421,2019,9,0.3161588067651996
ET0421,2019,10,0.3352095431523393
ET0421,2019,11,0.33790609677986616
ET0421,2019,12,0.3295543147647778
ET0421,2020,1,0.29276705411494375
ET0421,2020,2,0.2401648056740266
ET0421,2020,3,0.22605516175190488
ET0421,2020,4,0.2842273567763528
ET0421,2020,5,0.34294811831852157
ET0421,2020,6,0.3319073744539509
ET0421,2020,7,0.29642584693699636
ET0421,2020,8,0.3046506725938444
ET0421,2020,9,0.33537143328040264
ET0421,2020,10,0.33322658411160083
ET0421,2020,11,0.3141485819121279
ET0421,2020,12,0.27683463701898975
ET0421,2021,1,0.23491441811082164
ET0421,2021,2,0.19809993178714255
ET0421,2021,3,0.18288257967977908
ET0421,2021,4,0.2110770817046753
ET0421,2021,5,0.29079040882663154
ET0421,2021,6,0.2842924223908337
ET0421,2021,7,0.25378816034630414
ET0421,2021,8,0.27285795236954297
ET0421,2021,9,0.3092784811183522
ET0421,2021,10,0.3334949808491006
ET0421,2021,11,0.31689126136273404
ET0421,2021,12,0.2693561317037003
ET0421,2022,1,0.22127406160029028
ET0421,2022,2,0.1871897840885392
ET0421,2022,3,0.17640705712537819
ET0421,2022,4,0.20030674831775802
ET0421,2022,5,0.2459189885005205
ET0421,2022,6,0.2429930399280939
ET0421,2022,7,0.23569404669134864
ET0501,1981,8,0.1532605620640621
ET0501,1981,9,0.1434479861993686
ET0501,1981,10,0.12274397440300751
ET0501,1981,11,0.0962523566004352
ET0501,1981,12,0.07415320008438597
ET0501,1982,1,0.057685768429525684
ET0501,1982,2,0.06316948407667
ET0501,1982,3,0.08356212675479638
ET0501,1982,4,0.11158926902587142
ET0501,1982,5,0.10165959466416212
ET0501,1982,6,0.055045237693185325
ET0501,1982,7,0.03095175051676622
ET0501,1982,8,0.04179372926550821
ET0501,1982,9,0.0573838988639357
ET0501,1982,10,0.07620054616202995
ET0501,1982,11,0.07861098067656666
ET0501,1982,12,0.06758504511169339
ET0501,1983,1,0.05819988224704681
ET0501,1983,2,0.05757509298657435
ET0501,1983,3,0.06891767509604692
ET0501,1983,4,0.08979041439754074
ET0501,1983,5,0.09780060762567733
ET0501,1983,6,0.06678076302959537
ET0501,1983,7,0.042273222668763745
ET0501,1983,8,0.060023404347965686
ET0501,1983,9,0.07536821808109964
ET0501,1983,10,0.06993100441101545
ET0501,1983,11,0.06287711390170699
ET0501,1983,12,0.05386369350530316
ET0501,1984,1,0.0545331748965743
ET0501,1984,2,0.06549216218443533
ET0501,1984,3,0.06327533445454994
ET0501,1984,4,0.053674429262647316
